y_field,Ic
0.001285,2e-07
0.0012852,2e-07
0.0012854,2e-07
0.0012856,1.8e-07
0.0012858,1.7e-07
0.001286,1.8e-07
0.0012862,1.6e-07
0.0012864,1.7e-07
0.0012866,1.4e-07
0.0012868,1.3e-07
0.001287,1.3e-07
0.0012872,1.4e-07
0.0012874,1.3e-07
0.0012876,1e-06
0.0012878,1e-07
0.001288,1.2e-07
0.0012882,1.3e-07
0.0012884,1e-07
0.0012886,8.5e-07
0.0012888,1.5e-07
0.001289,9.5e-07
0.0012892,1e-07
0.0012894,3.9e-07
0.0012896,1e-07
0.0012898,1.1e-07
0.00129,4.4e-07
0.0012902,1.4e-07
0.0012904,1e-06
0.0012906,1.3e-07
0.0012908,1.3e-07
0.001291,1.4e-07
0.0012912,1.3e-07
0.0012914,1.7e-07
0.0012916,1.6e-07
0.0012918,1.9e-07
0.001292,1.7e-07
0.0012922,2e-07
0.0012924,2.1e-07
0.0012926,2.1e-07
0.0012928,2.1e-07
0.001293,2e-07
0.0012932,1.9e-07
0.0012934,1.7e-07
0.0012936,2.1e-07
0.0012938,1.9e-07
0.001294,1.6e-07
0.0012942,1.4e-07
0.0012944,1.6e-07
0.0012946,1.6e-07
0.0012948,1.5e-07
0.001295,1.3e-07
0.0012952,1.3e-07
0.0012954,1.2e-07
0.0012956,1.1e-07
0.0012958,1.2e-07
0.001296,1.1e-07
0.0012962,1.1e-07
0.0012964,1e-07
0.0012966,8.5e-07
0.0012968,1e-07
0.001297,1e-06
0.0012972,2e-07
0.0012974,1e-06
0.0012976,1.1e-07
0.0012978,1e-07
0.001298,4.4e-07
0.0012982,2.9e-07
0.0012984,1.3e-07
0.0012986,1.2e-07
0.0012988,1.3e-07
0.001299,1.5e-07
0.0012992,1.4e-07
0.0012994,1.5e-07
0.0012996,1.6e-07
0.0012998,2.1e-07
0.0013,2e-07
0.0013002,2.1e-07
0.0013004,1.8e-07
0.0013006,1.9e-07
0.0013008,2.2e-07
0.001301,2.2e-07
0.0013012,1.9e-07
0.0013014,1.9e-07
0.0013016,1.8e-07
0.0013018,1.9e-07
0.001302,1.6e-07
0.0013022,1.5e-07
0.0013024,1.5e-07
0.0013026,1.4e-07
0.0013028,1.3e-07
0.001303,1.3e-07
0.0013032,1.2e-07
0.0013034,1.1e-07
0.0013036,5.4e-07
0.0013038,1e-06
0.001304,1.5e-07
0.0013042,1.4e-07
0.0013044,9.9e-07
0.0013046,9e-08
0.0013048,1.1e-07
0.001305,1e-07
0.0013052,1e-07
0.0013054,1.9e-07
0.0013056,6.4e-07
0.0013058,1.7e-07
0.001306,1e-06
0.0013062,9.6e-07
0.0013064,1.5e-07
0.0013066,1.4e-07
0.0013068,9e-07
0.001307,1e-06
0.0013072,1.6e-07
0.0013074,1.7e-07
0.0013076,2e-07
0.0013078,1.5e-07
0.001308,2e-07
0.0013082,1.9e-07
0.0013084,1.8e-07
0.0013086,1.9e-07
0.0013088,2.1e-07
0.001309,1.8e-07
0.0013092,2.1e-07
0.0013094,2e-07
0.0013096,1.9e-07
0.0013098,1.9e-07
0.00131,1.9e-07
0.0013102,1.5e-07
0.0013104,1e-06
0.0013106,1.3e-07
0.0013108,1.1e-07
0.001311,1.3e-07
0.0013112,1.2e-07
0.0013114,1.1e-07
0.0013116,1e-07
0.0013118,1e-07
0.001312,9e-08
0.0013122,1e-07
0.0013124,5.5e-07
0.0013126,9e-08
0.0013128,9.9e-07
0.001313,3.9e-07
0.0013132,1.1e-07
0.0013134,1.1e-07
0.0013136,4.4e-07
0.0013138,9.5e-07
0.001314,9e-08
0.0013142,2.4e-07
0.0013144,9e-07
0.0013146,4e-07
0.0013148,3e-07
0.001315,1.3e-07
