y_field,Ic
0.001235,2.05e-06
0.0012352,1.9e-06
0.0012354,1.6e-06
0.0012356,1.75e-06
0.0012358,1.45e-06
0.001236,1.3e-06
0.0012362,1.4e-06
0.0012364,1.05e-06
0.0012366,9e-07
0.0012368,9e-07
0.001237,8.5e-07
0.0012372,7.5e-07
0.0012374,7e-07
0.0012376,7e-07
0.0012378,7e-07
0.001238,7e-07
0.0012382,7e-07
0.0012384,7e-07
0.0012386,7e-07
0.0012388,7e-07
0.001239,8.5e-07
0.0012392,7e-07
0.0012394,7.5e-07
0.0012396,1e-06
0.0012398,1.25e-06
0.00124,1.05e-06
0.0012402,1.25e-06
0.0012404,1.25e-06
0.0012406,1.4e-06
0.0012408,1.65e-06
0.001241,1.8e-06
0.0012412,1.75e-06
0.0012414,1.95e-06
0.0012416,1.95e-06
0.0012418,2.05e-06
0.001242,2.05e-06
0.0012422,2e-06
0.0012424,2.05e-06
0.0012426,2.05e-06
0.0012428,2.05e-06
0.001243,2.05e-06
0.0012432,1.85e-06
0.0012434,1.95e-06
0.0012436,1.7e-06
0.0012438,1.5e-06
0.001244,1.5e-06
0.0012442,1.25e-06
0.0012444,1.4e-06
0.0012446,1.4e-06
0.0012448,1.25e-06
0.001245,9e-07
0.0012452,7e-07
0.0012454,7.5e-07
0.0012456,7e-07
0.0012458,7e-07
0.001246,7e-07
0.0012462,7e-07
0.0012464,7e-07
0.0012466,7e-07
0.0012468,7e-07
0.001247,7e-07
0.0012472,7.5e-07
0.0012474,8e-07
0.0012476,9e-07
0.0012478,1e-06
0.001248,9.5e-07
0.0012482,1.25e-06
0.0012484,1.15e-06
0.0012486,1.4e-06
0.0012488,1.55e-06
0.001249,1.85e-06
0.0012492,1.85e-06
0.0012494,2e-06
0.0012496,2e-06
0.0012498,2.05e-06
0.00125,2.05e-06
0.0012502,2.1e-06
0.0012504,2.05e-06
0.0012506,2.05e-06
0.0012508,2e-06
0.001251,1.8e-06
0.0012512,1.65e-06
0.0012514,1.65e-06
0.0012516,1.65e-06
0.0012518,1.55e-06
0.001252,1.25e-06
0.0012522,1.25e-06
0.0012524,1e-06
0.0012526,9e-07
0.0012528,9e-07
0.001253,7.5e-07
0.0012532,7e-07
0.0012534,7e-07
0.0012536,7e-07
0.0012538,7e-07
0.001254,7e-07
0.0012542,7e-07
0.0012544,8.5e-07
0.0012546,7.5e-07
0.0012548,9e-07
0.001255,9.5e-07
0.0012552,1.15e-06
0.0012554,1e-06
0.0012556,1.05e-06
0.0012558,1.15e-06
0.001256,1.45e-06
0.0012562,1.55e-06
0.0012564,1.6e-06
0.0012566,1.7e-06
0.0012568,1.9e-06
0.001257,1.85e-06
0.0012572,1.9e-06
0.0012574,2e-06
0.0012576,2.05e-06
0.0012578,2e-06
0.001258,2.15e-06
0.0012582,2.1e-06
0.0012584,2.1e-06
0.0012586,1.9e-06
0.0012588,1.85e-06
0.001259,1.9e-06
0.0012592,1.6e-06
0.0012594,1.5e-06
0.0012596,1.65e-06
0.0012598,1.55e-06
0.00126,1.35e-06
0.0012602,1e-06
0.0012604,1.25e-06
0.0012606,9e-07
0.0012608,7.5e-07
0.001261,7e-07
0.0012612,7e-07
0.0012614,7e-07
0.0012616,7e-07
0.0012618,7e-07
0.001262,7e-07
0.0012622,7e-07
0.0012624,7.5e-07
0.0012626,8e-07
0.0012628,8e-07
0.001263,7.5e-07
0.0012632,9.5e-07
0.0012634,1.15e-06
0.0012636,1.4e-06
0.0012638,1.25e-06
0.001264,1.5e-06
0.0012642,1.55e-06
0.0012644,1.6e-06
0.0012646,1.75e-06
0.0012648,1.65e-06
0.001265,1.85e-06
