y_field,Ic
0.001285,1.9e-07
0.0012852,1.9e-07
0.0012854,2e-07
0.0012856,2e-07
0.0012858,1.9e-07
0.001286,1.8e-07
0.0012862,1.7e-07
0.0012864,1.6e-07
0.0012866,1.4e-07
0.0012868,1.5e-07
0.001287,1.2e-07
0.0012872,1.2e-07
0.0012874,1.2e-07
0.0012876,1e-07
0.0012878,1.3e-07
0.001288,1e-07
0.0012882,1.1e-07
0.0012884,5e-08
0.0012886,1e-06
0.0012888,1e-06
0.001289,1e-07
0.0012892,1e-07
0.0012894,1.4e-07
0.0012896,6.4e-07
0.0012898,6.4e-07
0.00129,3.9e-07
0.0012902,1.3e-07
0.0012904,1.4e-07
0.0012906,1.4e-07
0.0012908,1e-06
0.001291,1.2e-07
0.0012912,1.4e-07
0.0012914,1.4e-07
0.0012916,1.6e-07
0.0012918,1.8e-07
0.001292,2e-07
0.0012922,1.8e-07
0.0012924,1.7e-07
0.0012926,1.7e-07
0.0012928,2.2e-07
0.001293,2e-07
0.0012932,2e-07
0.0012934,2.1e-07
0.0012936,1.9e-07
0.0012938,2e-07
0.001294,1.9e-07
0.0012942,1.6e-07
0.0012944,1.6e-07
0.0012946,1.5e-07
0.0012948,1.6e-07
0.001295,1.3e-07
0.0012952,1.2e-07
0.0012954,1.2e-07
0.0012956,1.1e-07
0.0012958,1e-07
0.001296,9e-08
0.0012962,1e-07
0.0012964,2.5e-07
0.0012966,6.5e-07
0.0012968,7e-07
0.001297,1e-06
0.0012972,1.1e-07
0.0012974,9.5e-07
0.0012976,1.4e-07
0.0012978,1.3e-07
0.001298,1.2e-07
0.0012982,1.5e-07
0.0012984,2e-07
0.0012986,1.3e-07
0.0012988,1.3e-07
0.001299,1.8e-07
0.0012992,1.4e-07
0.0012994,1.7e-07
0.0012996,1.7e-07
0.0012998,1.8e-07
0.0013,1.8e-07
0.0013002,1.9e-07
0.0013004,1.9e-07
0.0013006,2.2e-07
0.0013008,1.9e-07
0.001301,2.1e-07
0.0013012,2.1e-07
0.0013014,2e-07
0.0013016,1.9e-07
0.0013018,1.9e-07
0.001302,1.7e-07
0.0013022,1.1e-07
0.0013024,1.5e-07
0.0013026,1.4e-07
0.0013028,1.2e-07
0.001303,1e-07
0.0013032,1.1e-07
0.0013034,1.1e-07
0.0013036,1e-07
0.0013038,1.1e-07
0.001304,1e-07
0.0013042,9.9e-07
0.0013044,1.1e-07
0.0013046,1e-07
0.0013048,1e-06
0.001305,1e-06
0.0013052,3.2e-07
0.0013054,2.3e-07
0.0013056,1.4e-07
0.0013058,9.1e-07
0.001306,1.3e-07
0.0013062,1e-06
0.0013064,1.4e-07
0.0013066,1.5e-07
0.0013068,7.9e-07
0.001307,1.6e-07
0.0013072,1.5e-07
0.0013074,1.7e-07
0.0013076,2e-07
0.0013078,1.9e-07
0.001308,2e-07
0.0013082,1.9e-07
0.0013084,2.1e-07
0.0013086,2.2e-07
0.0013088,2.2e-07
0.001309,2.1e-07
0.0013092,2.1e-07
0.0013094,2e-07
0.0013096,1.7e-07
0.0013098,1.7e-07
0.00131,1.3e-07
0.0013102,1.3e-07
0.0013104,1.2e-07
0.0013106,1.2e-07
0.0013108,1.1e-07
0.001311,1.1e-07
0.0013112,1.2e-07
0.0013114,1e-07
0.0013116,1.2e-07
0.0013118,1e-07
0.001312,1e-07
0.0013122,7.9e-07
0.0013124,9e-08
0.0013126,1e-06
0.0013128,4.5e-07
0.001313,6.4e-07
0.0013132,1e-07
0.0013134,1.1e-07
0.0013136,8e-07
0.0013138,1.9e-07
0.001314,2.4e-07
0.0013142,8.4e-07
0.0013144,1.2e-07
0.0013146,1e-06
0.0013148,6.9e-07
0.001315,6.5e-07
