Phi_ext,I_s
-2.7420000000000002e-05,0.0005074083024006425
-2.7400000000000002e-05,0.000507249822462376
-2.7380000000000002e-05,0.0005071498542782313
-2.7360000000000002e-05,0.0005073239189529022
-2.7340000000000003e-05,0.0005072491065926157
-2.7320000000000003e-05,0.0005072354281015545
-2.73e-05,0.000507249050937827
-2.728e-05,0.0005073332741855397
-2.726e-05,0.0005071586412372375
-2.724e-05,0.0005072225402006184
-2.722e-05,0.0005071708434801482
-2.72e-05,0.0005071803935879341
-2.718e-05,0.00050742527008747
-2.716e-05,0.0005072472366267529
-2.714e-05,0.0005074298199503554
-2.712e-05,0.0005073537487687761
-2.71e-05,0.0005074499483792705
-2.708e-05,0.0005073648911708723
-2.7060000000000002e-05,0.000507415835097831
-2.7040000000000002e-05,0.0005074150279330564
-2.7020000000000002e-05,0.000507580628804083
-2.7000000000000002e-05,0.0005075447112863886
-2.6980000000000003e-05,0.0005075109017242586
-2.696e-05,0.0005074866861571113
-2.6940000000000003e-05,0.0005075418111164643
-2.692e-05,0.0005076648882575685
-2.69e-05,0.0005075698938402491
-2.688e-05,0.0005075631598462771
-2.686e-05,0.0005074556382472145
-2.684e-05,0.0005076910885823954
-2.682e-05,0.0005075955455329425
-2.68e-05,0.0005075626227195385
-2.678e-05,0.0005076450271517919
-2.676e-05,0.0005076772120194403
-2.674e-05,0.0005076859588325347
-2.672e-05,0.0005078294312576948
-2.6700000000000002e-05,0.0005077991146000517
-2.6680000000000002e-05,0.0005078504817815724
-2.6660000000000002e-05,0.000508135127529444
-2.6640000000000002e-05,0.0005080788284657402
-2.6620000000000003e-05,0.0005081057623435199
-2.6600000000000003e-05,0.0005080619340639372
-2.658e-05,0.0005082244361715634
-2.656e-05,0.0005081303397950692
-2.654e-05,0.0005082555180650923
-2.652e-05,0.0005080825861759704
-2.65e-05,0.0005081037575189204
-2.648e-05,0.0005082736744328901
-2.646e-05,0.0005082626089056286
-2.644e-05,0.0005083617752790676
-2.642e-05,0.0005084586605116373
-2.64e-05,0.0005084914962851058
-2.638e-05,0.0005084709956724364
-2.6360000000000002e-05,0.0005083404773335866
-2.6340000000000002e-05,0.000508469692389556
-2.6320000000000002e-05,0.0005084877031145236
-2.6300000000000002e-05,0.0005084121611224552
-2.6280000000000002e-05,0.0005086986313156011
-2.6260000000000003e-05,0.0005087107058130903
-2.624e-05,0.0005089312484284503
-2.6220000000000003e-05,0.0005087801796724255
-2.62e-05,0.0005088367881206988
-2.618e-05,0.0005087496854344406
-2.616e-05,0.0005088322661406044
-2.614e-05,0.0005089112806712893
-2.612e-05,0.0005090688623001361
-2.61e-05,0.0005091244005774371
-2.608e-05,0.0005090429462162864
-2.606e-05,0.000509242971696667
-2.604e-05,0.0005090417230865502
-2.602e-05,0.0005092272496628487
-2.6000000000000002e-05,0.0005091542058001975
-2.5980000000000002e-05,0.0005092207086089295
-2.5960000000000002e-05,0.0005094288703830765
-2.5940000000000002e-05,0.0005093363027073317
-2.5920000000000003e-05,0.0005091672979875479
-2.59e-05,0.0005094162267191907
-2.5880000000000003e-05,0.0005093370816449556
-2.586e-05,0.0005095819900652485
-2.5840000000000003e-05,0.0005095759891839789
-2.582e-05,0.00050941437702994
-2.58e-05,0.0005094193193611183
-2.578e-05,0.0005094536796127854
-2.576e-05,0.0005094995862951932
-2.574e-05,0.0005099023403827037
-2.572e-05,0.0005096339370959594
-2.57e-05,0.0005097923728271333
-2.568e-05,0.0005097914724401639
-2.566e-05,0.0005098091725813659
-2.5640000000000002e-05,0.0005097538381833995
-2.5620000000000002e-05,0.000509783498809485
-2.5600000000000002e-05,0.0005098582921851603
-2.5580000000000002e-05,0.0005098061379018814
-2.5560000000000003e-05,0.0005098068436809673
-2.5540000000000003e-05,0.0005098356038975453
-2.552e-05,0.0005099078844507682
-2.5500000000000003e-05,0.0005099258382588069
-2.548e-05,0.0005099138504416962
-2.546e-05,0.0005101356754747967
-2.544e-05,0.0005099074893344916
-2.542e-05,0.000509941487185462
-2.54e-05,0.0005101135729798285
-2.538e-05,0.0005101770479598064
-2.536e-05,0.0005100325982127905
-2.534e-05,0.0005101739623776041
-2.532e-05,0.00050995001829258
-2.5300000000000002e-05,0.0005101028054682067
-2.5280000000000002e-05,0.0005100562985318216
-2.5260000000000002e-05,0.0005100114086751613
-2.5240000000000002e-05,0.000510015197661149
-2.5220000000000002e-05,0.000510217250475734
-2.5200000000000003e-05,0.0005102360095656541
-2.518e-05,0.0005100873720450588
-2.5160000000000003e-05,0.000510023607479312
-2.514e-05,0.0005101141581732453
-2.5120000000000003e-05,0.000509982611780965
-2.51e-05,0.0005101146523347149
-2.508e-05,0.0005102077073210862
-2.506e-05,0.000510115622889201
-2.504e-05,0.000510118638592488
-2.502e-05,0.0005101029751644502
-2.5e-05,0.0005099680168608769
-2.498e-05,0.0005101896839365218
-2.496e-05,0.0005099768540954471
-2.4940000000000002e-05,0.00050990326030334
-2.4920000000000002e-05,0.0005097486433901197
-2.4900000000000002e-05,0.0005099918386586074
-2.4880000000000002e-05,0.0005095546989630551
-2.4860000000000003e-05,0.0005097698838145141
-2.4840000000000003e-05,0.000509901916471388
-2.4820000000000003e-05,0.0005095728075456865
-2.48e-05,0.0005095629669820668
-2.4780000000000003e-05,0.00050942562709564
-2.476e-05,0.0005093670219804839
-2.474e-05,0.0005093221048682421
-2.472e-05,0.0005091688915083295
-2.47e-05,0.0005094102688384452
-2.468e-05,0.0005089555191554306
-2.466e-05,0.0005092194498717333
-2.464e-05,0.0005091497405914431
-2.462e-05,0.0005089672467112256
-2.46e-05,0.0005087891796228603
-2.4580000000000002e-05,0.0005087366097464961
-2.4560000000000002e-05,0.0005087766594870398
-2.4540000000000002e-05,0.0005085596689826097
-2.4520000000000002e-05,0.0005087286732407392
-2.4500000000000003e-05,0.0005084755051683211
-2.4480000000000003e-05,0.000508392655243238
-2.446e-05,0.0005081402133014793
-2.4440000000000003e-05,0.0005082248891814348
-2.442e-05,0.0005080930922554363
-2.4400000000000004e-05,0.0005081483771357003
-2.438e-05,0.0005078641884601791
-2.436e-05,0.0005079366889697037
-2.434e-05,0.0005079515517311588
-2.432e-05,0.0005076682924801564
-2.43e-05,0.0005077770989658523
-2.428e-05,0.0005077898776934815
-2.426e-05,0.0005077894411207389
-2.4240000000000002e-05,0.0005076648649936384
-2.4220000000000002e-05,0.0005074709962080547
-2.4200000000000002e-05,0.0005076422486791526
-2.4180000000000002e-05,0.0005075452135570008
-2.4160000000000002e-05,0.0005077280551436051
-2.4140000000000003e-05,0.0005073882366406242
-2.4120000000000003e-05,0.0005075415851697903
-2.4100000000000003e-05,0.0005076340665377527
-2.408e-05,0.0005074415070713916
-2.4060000000000003e-05,0.0005074908407796118
-2.404e-05,0.0005074528715062501
-2.402e-05,0.00050747198155188
-2.4e-05,0.0005074491683354212
-2.398e-05,0.0005073561558543331
-2.396e-05,0.0005074567831290802
-2.394e-05,0.0005072476690472997
-2.392e-05,0.0005074307900314202
-2.39e-05,0.0005071692121292698
-2.3880000000000002e-05,0.0005074054274953123
-2.3860000000000002e-05,0.0005074060089340653
-2.3840000000000002e-05,0.0005075697257641441
-2.3820000000000002e-05,0.0005074550781504889
-2.3800000000000003e-05,0.0005073721156428632
-2.3780000000000003e-05,0.000507623896679084
-2.3760000000000003e-05,0.0005074631263753192
-2.374e-05,0.0005075617063271208
-2.3720000000000003e-05,0.0005073501122652481
-2.37e-05,0.0005075834332199837
-2.3680000000000004e-05,0.0005075918975909237
-2.366e-05,0.0005076606574044972
-2.364e-05,0.0005076213415181529
-2.362e-05,0.0005074494676140628
-2.36e-05,0.0005076193281744716
-2.358e-05,0.0005078192658305733
-2.356e-05,0.0005078392014252171
-2.354e-05,0.0005077514911666672
-2.3520000000000002e-05,0.0005077542299150528
-2.3500000000000002e-05,0.0005078984245040176
-2.3480000000000002e-05,0.0005078518842597707
-2.3460000000000002e-05,0.0005077505472208529
-2.3440000000000003e-05,0.0005077481179517294
-2.3420000000000003e-05,0.0005080153639242648
-2.3400000000000003e-05,0.000507964388776295
-2.3380000000000003e-05,0.0005081697070734534
-2.336e-05,0.0005080343441534495
-2.3340000000000004e-05,0.000508123054164638
-2.332e-05,0.0005080630173313714
-2.33e-05,0.0005081297131302338
-2.328e-05,0.0005082210464012436
-2.326e-05,0.0005082347303559682
-2.324e-05,0.0005082083630159741
-2.322e-05,0.0005082934657747731
-2.32e-05,0.0005083551235947105
-2.318e-05,0.000508288042743558
-2.3160000000000002e-05,0.0005083930426092641
-2.3140000000000002e-05,0.0005084252422127204
-2.3120000000000002e-05,0.0005084432478118028
-2.3100000000000002e-05,0.0005084602672979863
-2.3080000000000003e-05,0.0005085478712844406
-2.3060000000000003e-05,0.0005085838349488146
-2.3040000000000003e-05,0.0005085685078327926
-2.302e-05,0.0005085346812452825
-2.3000000000000003e-05,0.0005087201227812822
-2.298e-05,0.0005087312846038238
-2.2960000000000004e-05,0.0005088360707303341
-2.294e-05,0.0005085979882969127
-2.292e-05,0.0005089742192495859
-2.29e-05,0.0005089815440965198
-2.288e-05,0.000508821555181168
-2.286e-05,0.0005087054450202557
-2.284e-05,0.0005089973118357924
-2.2820000000000002e-05,0.0005089954506564178
-2.2800000000000002e-05,0.0005090964201363336
-2.2780000000000002e-05,0.0005091995041300519
-2.2760000000000002e-05,0.0005093211527879364
-2.2740000000000003e-05,0.0005090104685189554
-2.2720000000000003e-05,0.0005093458015230856
-2.2700000000000003e-05,0.0005094277001039132
-2.2680000000000003e-05,0.0005091742589163673
-2.2660000000000003e-05,0.0005092693781287958
-2.264e-05,0.0005091571858944125
-2.2620000000000004e-05,0.0005095627115438629
-2.26e-05,0.0005094574467385639
-2.258e-05,0.0005094131200004166
-2.256e-05,0.0005096907749749736
-2.254e-05,0.0005096776431581759
-2.252e-05,0.0005095524593529923
-2.25e-05,0.0005096209911319923
-2.248e-05,0.0005095568479526351
-2.2460000000000002e-05,0.0005097993485180606
-2.2440000000000002e-05,0.0005097873034845049
-2.2420000000000002e-05,0.0005098580141471678
-2.2400000000000002e-05,0.0005098640257875798
-2.2380000000000003e-05,0.0005099979868319425
-2.2360000000000003e-05,0.0005100041510494114
-2.234e-05,0.000509851576274992
-2.2320000000000003e-05,0.0005098754660638308
-2.23e-05,0.0005099045363417778
-2.2280000000000004e-05,0.0005099064772796978
-2.226e-05,0.0005099966780768347
-2.2240000000000004e-05,0.0005100585655554169
-2.222e-05,0.0005101568307225145
-2.2200000000000004e-05,0.0005098381146330416
-2.218e-05,0.0005100713638582982
-2.216e-05,0.0005099980739913741
-2.214e-05,0.0005101104216086595
-2.212e-05,0.0005101711722207953
-2.2100000000000002e-05,0.0005102830457513837
-2.2080000000000002e-05,0.0005100730308562473
-2.2060000000000002e-05,0.0005101655001469264
-2.2040000000000002e-05,0.0005102837224526714
-2.2020000000000003e-05,0.0005101994017739808
-2.2e-05,0.00051015182701492
-2.1980000000000003e-05,0.0005102356192342521
-2.196e-05,0.0005102774469505558
-2.1940000000000003e-05,0.0005103295797998757
-2.192e-05,0.000510295234291426
-2.1900000000000004e-05,0.0005101968568463014
-2.188e-05,0.0005102197096419313
-2.1860000000000004e-05,0.0005102448643862485
-2.184e-05,0.0005103685929620651
-2.182e-05,0.0005102675081031693
-2.18e-05,0.000510171485617203
-2.178e-05,0.0005102740166011695
-2.1760000000000002e-05,0.0005103015362894801
-2.1740000000000002e-05,0.0005102832139680749
-2.1720000000000002e-05,0.0005103939232877899
-2.1700000000000002e-05,0.0005100833124706748
-2.1680000000000002e-05,0.0005102788426511186
-2.1660000000000003e-05,0.0005102168834884271
-2.1640000000000003e-05,0.0005102097416106795
-2.162e-05,0.0005102441868270202
-2.1600000000000003e-05,0.0005101222788914368
-2.158e-05,0.0005099409394943757
-2.1560000000000004e-05,0.0005099189869982147
-2.154e-05,0.0005099329699105525
-2.1520000000000004e-05,0.0005099043372710459
-2.15e-05,0.0005098352403790614
-2.1480000000000004e-05,0.0005095570519297675
-2.146e-05,0.0005096567304010449
-2.144e-05,0.0005097960892305498
-2.142e-05,0.0005095638315977178
-2.1400000000000002e-05,0.0005097784717549123
-2.1380000000000002e-05,0.0005093929091006831
-2.1360000000000002e-05,0.0005093477246752601
-2.1340000000000002e-05,0.0005092986025492392
-2.1320000000000003e-05,0.0005091509420931383
-2.1300000000000003e-05,0.0005091910407470693
-2.128e-05,0.0005088772318657915
-2.1260000000000003e-05,0.0005088913337585014
-2.124e-05,0.0005088965399714192
-2.1220000000000004e-05,0.0005088585347044216
-2.12e-05,0.0005088809509770095
-2.1180000000000004e-05,0.0005085022367760254
-2.116e-05,0.0005085443017096423
-2.1140000000000004e-05,0.0005083413646271653
-2.112e-05,0.0005084595635439915
-2.11e-05,0.0005083575372360436
-2.108e-05,0.000508349467696795
-2.106e-05,0.0005081598245721133
-2.1040000000000002e-05,0.0005079964750993357
-2.1020000000000002e-05,0.0005080526312078518
-2.1000000000000002e-05,0.0005079723962088183
-2.0980000000000002e-05,0.0005080106656625724
-2.0960000000000003e-05,0.0005079167425080966
-2.0940000000000003e-05,0.000507985027779743
-2.0920000000000003e-05,0.0005076799171383232
-2.09e-05,0.0005079358875511893
-2.0880000000000003e-05,0.0005075376489453203
-2.086e-05,0.0005078765473703037
-2.0840000000000004e-05,0.0005076489409406825
-2.082e-05,0.0005077287543998234
-2.0800000000000004e-05,0.0005075696308160362
-2.078e-05,0.0005075662773205607
-2.0760000000000005e-05,0.0005077847008170785
-2.074e-05,0.0005076852962905532
-2.072e-05,0.0005074754142874086
-2.0700000000000002e-05,0.000507516757677686
-2.0680000000000002e-05,0.0005076139758382759
-2.0660000000000002e-05,0.0005076599123954903
-2.0640000000000002e-05,0.0005075811940134593
-2.0620000000000002e-05,0.0005075668192670474
-2.0600000000000003e-05,0.0005075200428339797
-2.0580000000000003e-05,0.0005074990130934221
-2.056e-05,0.000507655028458833
-2.0540000000000003e-05,0.0005075462947305016
-2.052e-05,0.0005075160562833503
-2.0500000000000004e-05,0.0005076581161430301
-2.048e-05,0.0005076192480973897
-2.0460000000000004e-05,0.0005076645328217419
-2.044e-05,0.0005074982533652721
-2.0420000000000004e-05,0.0005076744908123418
-2.04e-05,0.0005075555553453658
-2.038e-05,0.0005079530870179368
-2.036e-05,0.0005076628945395867
-2.0340000000000002e-05,0.0005077110333589872
-2.0320000000000002e-05,0.0005077280588595025
-2.0300000000000002e-05,0.0005077194440808811
-2.0280000000000002e-05,0.000507818742959179
-2.0260000000000003e-05,0.0005076657128132494
-2.0240000000000003e-05,0.0005076532117186434
-2.0220000000000003e-05,0.0005079278078722371
-2.0200000000000003e-05,0.0005080098742685515
-2.018e-05,0.0005079284996236154
-2.0160000000000003e-05,0.000508035427638774
-2.014e-05,0.0005079964409395048
-2.0120000000000004e-05,0.0005080833332286994
-2.01e-05,0.0005080046501225058
-2.0080000000000004e-05,0.0005080935205751401
-2.006e-05,0.0005082081149483819
-2.0040000000000005e-05,0.0005084541875289704
-2.002e-05,0.000508393716752937
-2e-05,0.0005082343660443016
-1.9980000000000002e-05,0.0005083095050854244
-1.9960000000000002e-05,0.0005082355043605358
-1.9940000000000002e-05,0.0005083961182754098
-1.9920000000000002e-05,0.0005083285332023163
-1.9900000000000003e-05,0.0005084413890424631
-1.9880000000000003e-05,0.0005084600411842906
-1.9860000000000003e-05,0.0005085970882208471
-1.984e-05,0.0005083416130306628
-1.9820000000000003e-05,0.000508556085132746
-1.98e-05,0.0005085413964348218
-1.9780000000000004e-05,0.0005085828459075947
-1.976e-05,0.000508812075180301
-1.9740000000000004e-05,0.0005089723718736028
-1.972e-05,0.0005088044302334516
-1.9700000000000005e-05,0.0005086390863025904
-1.968e-05,0.0005089111506567966
-1.966e-05,0.0005086846063655419
-1.9640000000000002e-05,0.0005087758870691607
-1.9620000000000002e-05,0.0005087196635795078
-1.9600000000000002e-05,0.0005088514130095907
-1.9580000000000002e-05,0.0005091195354986722
-1.9560000000000002e-05,0.0005090687306370988
-1.9540000000000003e-05,0.0005092451097852837
-1.9520000000000003e-05,0.0005090831076292817
-1.9500000000000003e-05,0.0005090547999852382
-1.9480000000000003e-05,0.0005093514619935439
-1.946e-05,0.0005092904972676259
-1.9440000000000004e-05,0.0005092068210348396
-1.942e-05,0.0005093595472622732
-1.9400000000000004e-05,0.0005094522949334628
-1.938e-05,0.0005093668522331975
-1.9360000000000004e-05,0.0005094111273619478
-1.934e-05,0.0005095381673934447
-1.9320000000000005e-05,0.0005096320205830205
-1.93e-05,0.0005094958262031199
-1.9280000000000002e-05,0.0005097102875968546
-1.9260000000000002e-05,0.0005096654791262805
-1.9240000000000002e-05,0.0005096020181304561
-1.9220000000000002e-05,0.0005097371643137847
-1.9200000000000003e-05,0.0005097899379080386
-1.9180000000000003e-05,0.0005098547039979562
-1.9160000000000003e-05,0.0005096529185521155
-1.9140000000000003e-05,0.000509999281924764
-1.912e-05,0.0005097722651081188
-1.9100000000000003e-05,0.0005099537331486653
-1.908e-05,0.0005099830994159927
-1.9060000000000004e-05,0.0005098470968519159
-1.904e-05,0.0005098584524104677
-1.9020000000000004e-05,0.0005099128568150611
-1.9e-05,0.0005099193405025788
-1.8980000000000005e-05,0.0005099847999927342
-1.896e-05,0.0005097975281454022
-1.894e-05,0.0005101159112468134
-1.8920000000000002e-05,0.0005102182511537914
-1.8900000000000002e-05,0.0005101903170519558
-1.8880000000000002e-05,0.0005102145093491087
-1.8860000000000002e-05,0.000510310304258689
-1.8840000000000003e-05,0.000510251691942533
-1.8820000000000003e-05,0.0005102764610623965
-1.8800000000000003e-05,0.0005103118250592752
-1.8780000000000003e-05,0.0005103077232993726
-1.8760000000000003e-05,0.0005104830452098605
-1.874e-05,0.0005103066036470834
-1.8720000000000004e-05,0.0005102243221004414
-1.87e-05,0.0005103742139587266
-1.8680000000000004e-05,0.0005105616569280495
-1.866e-05,0.0005104068790222453
-1.8640000000000004e-05,0.0005105786634083731
-1.862e-05,0.0005105051295996887
-1.8600000000000005e-05,0.0005104784383272887
-1.858e-05,0.0005104129158189402
-1.8560000000000002e-05,0.0005105696277328956
-1.8540000000000002e-05,0.0005103822993923443
-1.8520000000000002e-05,0.0005104986181869669
-1.8500000000000002e-05,0.0005103361945798852
-1.8480000000000003e-05,0.0005104976036028238
-1.8460000000000003e-05,0.0005104510307189568
-1.8440000000000003e-05,0.0005104895364880331
-1.8420000000000003e-05,0.0005105069957960871
-1.84e-05,0.0005104510348137136
-1.8380000000000004e-05,0.0005105087970531894
-1.836e-05,0.0005101204997249606
-1.8340000000000004e-05,0.0005104550377879196
-1.832e-05,0.0005103342181975131
-1.8300000000000004e-05,0.0005102798621772911
-1.828e-05,0.0005101916137759978
-1.8260000000000005e-05,0.0005103636979206746
-1.824e-05,0.0005101367163547813
-1.8220000000000002e-05,0.0005101642675702199
-1.8200000000000002e-05,0.0005103262764384888
-1.8180000000000002e-05,0.0005100611727704313
-1.8160000000000002e-05,0.000509928325117718
-1.8140000000000003e-05,0.0005100554870109782
-1.8120000000000003e-05,0.0005097697862589775
-1.8100000000000003e-05,0.0005097933027868745
-1.8080000000000003e-05,0.0005096943028814144
-1.8060000000000003e-05,0.0005097147524667819
-1.8040000000000003e-05,0.0005096919884313315
-1.802e-05,0.0005095459037147218
-1.8000000000000004e-05,0.0005094328214144239
-1.798e-05,0.000509341303730299
-1.7960000000000004e-05,0.0005095185228097474
-1.794e-05,0.0005091187988792574
-1.7920000000000005e-05,0.0005090556548970223
-1.79e-05,0.0005091123286214993
-1.7880000000000005e-05,0.0005090805553340005
-1.7860000000000002e-05,0.0005088268983690934
-1.7840000000000002e-05,0.0005087797905590122
-1.7820000000000002e-05,0.0005087947558371311
-1.7800000000000002e-05,0.0005087347706734386
-1.7780000000000003e-05,0.0005086115485665213
-1.7760000000000003e-05,0.0005085406269844267
-1.7740000000000003e-05,0.0005084410288386681
-1.7720000000000003e-05,0.0005082961459093284
-1.7700000000000003e-05,0.0005081370611979708
-1.768e-05,0.0005081883382547976
-1.7660000000000004e-05,0.0005082315077781315
-1.764e-05,0.0005081994716396722
-1.7620000000000004e-05,0.0005080166768515701
-1.76e-05,0.0005080123729877948
-1.7580000000000004e-05,0.0005079038549271519
-1.756e-05,0.0005079332545442948
-1.7540000000000005e-05,0.000507808093949411
-1.752e-05,0.0005079610430871346
-1.7500000000000002e-05,0.0005078659048748013
-1.7480000000000002e-05,0.0005080469260445187
-1.7460000000000002e-05,0.000507835158592314
-1.7440000000000002e-05,0.0005079321287943862
-1.7420000000000003e-05,0.000507701953446821
-1.7400000000000003e-05,0.0005078226685379637
-1.7380000000000003e-05,0.0005076387954571768
-1.7360000000000003e-05,0.000507820617946072
-1.7340000000000003e-05,0.000507772950929881
-1.7320000000000004e-05,0.0005077499512920094
-1.73e-05,0.0005076539242962428
-1.7280000000000004e-05,0.0005076754027807265
-1.726e-05,0.0005078024419180583
-1.7240000000000004e-05,0.0005078438054103816
-1.722e-05,0.0005078144392984326
-1.7200000000000005e-05,0.000507693910144668
-1.718e-05,0.0005080045952641519
-1.7160000000000005e-05,0.0005078708194010907
-1.7140000000000002e-05,0.0005079255284481174
-1.7120000000000002e-05,0.0005079231877941371
-1.7100000000000002e-05,0.0005078951878260855
-1.7080000000000002e-05,0.0005076973044682959
-1.7060000000000003e-05,0.0005079352178078826
-1.7040000000000003e-05,0.0005077664920853586
-1.7020000000000003e-05,0.0005077716437285512
-1.7000000000000003e-05,0.0005079494349490062
-1.6980000000000003e-05,0.0005078306871401436
-1.696e-05,0.0005079733017971569
-1.6940000000000004e-05,0.0005079712776389877
-1.692e-05,0.0005078161087276509
-1.6900000000000004e-05,0.0005079426405741584
-1.688e-05,0.0005081133781550751
-1.6860000000000005e-05,0.000507987426115293
-1.684e-05,0.0005080680097406054
-1.6820000000000005e-05,0.0005079595237533819
-1.6800000000000002e-05,0.0005082181087172531
-1.6780000000000002e-05,0.0005083985737293312
-1.6760000000000002e-05,0.0005083037171211087
-1.6740000000000002e-05,0.000508366749067748
-1.6720000000000003e-05,0.0005083866762449683
-1.6700000000000003e-05,0.0005082777604704266
-1.6680000000000003e-05,0.0005085710944310038
-1.6660000000000003e-05,0.0005083392311624369
-1.6640000000000003e-05,0.0005082952940296402
-1.6620000000000004e-05,0.0005085338970005237
-1.6600000000000004e-05,0.0005086507826356093
-1.658e-05,0.0005084651873135081
-1.6560000000000004e-05,0.0005085288539787213
-1.654e-05,0.0005089328747558044
-1.6520000000000004e-05,0.0005087004444343252
-1.65e-05,0.0005086452078082494
-1.6480000000000005e-05,0.0005089234895079509
-1.646e-05,0.0005088446330445605
-1.6440000000000005e-05,0.0005088731155838815
-1.6420000000000002e-05,0.000508814532899973
-1.6400000000000002e-05,0.0005088417852526952
-1.6380000000000002e-05,0.0005089407336023383
-1.6360000000000003e-05,0.0005089812382141981
