Phi_ext,I_s_original,I_s_trend,I_s_detrended,I_s_ls_fit
-2.0760000000000005e-05,0.0005066370125224,0.000507976562075379,-1.3395495529790191e-06,0.0005069118793836026
-2.074e-05,0.0005065437664181,0.0005079772582959896,-1.433491877889559e-06,0.0005068821441585198
-2.072e-05,0.0005066946367644,0.0005079779545166003,-1.2833177522002378e-06,0.0005068539739948359
-2.07e-05,0.0005065942717858,0.0005079786507372109,-1.38437895141094e-06,0.0005068274100500972
-2.068e-05,0.0005066241872372,0.0005079793469578215,-1.3551597206214704e-06,0.0005068024911917084
-2.066e-05,0.0005065875634975,0.0005079800431784322,-1.3924796809321443e-06,0.0005067792539415208
-2.064e-05,0.0005067544425839,0.0005079807393990429,-1.2262968151428898e-06,0.0005067577324237555
-2.062e-05,0.000506597368239,0.0005079814356196534,-1.3840673806534646e-06,0.0005067379583163528
-2.0600000000000003e-05,0.0005067868623753,0.0005079821318402641,-1.195269464964073e-06,0.0005067199608058022
-2.0580000000000003e-05,0.0005068091298727,0.0005079828280608748,-1.1736981881747387e-06,0.000506703766545532
-2.056e-05,0.0005066767614074,0.0005079835242814854,-1.3067628740853722e-06,0.0005066893996179044
-2.0540000000000003e-05,0.0005067303781724,0.000507984220502096,-1.2538423296960073e-06,0.0005066768814998792
-2.052e-05,0.0005066515409253,0.0005079849167227067,-1.3333757974067113e-06,0.0005066662310323951
-2.0500000000000004e-05,0.0005066954532033,0.0005079856129433173,-1.2901597400172575e-06,0.0005066574643935011
-2.048e-05,0.0005067629721114,0.000507986309163928,-1.2233370525279895e-06,0.0005066505950752962
-2.0460000000000004e-05,0.0005066255073292,0.0005079870053845385,-1.36149805533847e-06,0.0005066456338646861
-2.044e-05,0.0005065170239908,0.0005079877016051492,-1.4706776143492322e-06,0.0005066425888280087
-2.0420000000000004e-05,0.0005066305545722,0.0005079883978257599,-1.3578432535598685e-06,0.000506641465299529
