y_field,Ic
-0.0075,1.6e-06
-0.0074,1.6e-06
-0.0073,1.2e-06
-0.0072,1.2e-06
-0.0071,8e-07
-0.007,1e-06
-0.0069,1e-06
-0.0068,1e-06
-0.0067,1e-06
-0.0066,1.6e-06
-0.0065,2e-06
-0.0064,1.2e-06
-0.0063,1.6e-06
-0.0062,3e-06
-0.0061,3e-06
-0.006,2e-06
-0.0059,3.4e-06
-0.0058,2.6e-06
-0.0057,2.6e-06
-0.0056,2.2e-06
-0.0055,3.2e-06
-0.0054,2.8e-06
-0.0053,1.8e-06
-0.0052,2.4e-06
-0.0051,2e-06
-0.005,1.6e-06
-0.0049,1.4e-06
-0.0048,1.8e-06
-0.0047,1.4e-06
-0.0046,1.4e-06
-0.0045,2.4e-06
-0.0044,2.6e-06
-0.0043,1.8e-06
-0.0042,2.8e-06
-0.0041,4.6e-06
-0.004,2.4e-06
-0.0039,5.6e-06
-0.0038,4e-06
-0.0037,6e-06
-0.0036,6.8e-06
-0.0035,6.2e-06
-0.0034,6.6e-06
-0.0033,5e-06
-0.0032,7.2e-06
-0.0031,2.8e-06
-0.003,5.6e-06
-0.0029,4.4e-06
-0.0028,3.2e-06
-0.0027,3.6e-06
-0.0026,3e-06
-0.0025,2.6e-06
-0.0024,5.2e-06
-0.0023,6.8e-06
-0.0022,5.4e-06
-0.0021,8.6e-06
-0.002,9e-06
-0.0019,9e-06
-0.0018,1.55e-05
-0.0017,1.4e-05
-0.0016,1.55e-05
-0.0015,1.55e-05
-0.0014,1.85e-05
-0.0013,2.1e-05
-0.0012,2.65e-05
-0.0011,3e-05
-0.001,2.95e-05
-0.0009,2.35e-05
-0.0008,2.6e-05
-0.0007,3.1e-05
-0.0006,3.55e-05
-0.0005,2.9e-05
-0.0004,2.55e-05
-0.0003,3.3e-05
-0.0002,3.55e-05
-0.0001,2.9e-05
0.0,2.75e-05
9.99999999999994e-05,3.3e-05
0.0002,2.8e-05
0.0003,2.45e-05
0.0003999999999999,2.95e-05
0.0005,2.3e-05
0.0006,2.05e-05
0.0006999999999999,2.45e-05
0.0008,1.75e-05
0.0009,2e-05
0.0009999999999999,5.4e-06
0.0011,9.2e-06
0.0012,7.2e-06
0.0013,5.6e-06
0.0014,4.6e-06
0.0015,3e-06
0.0016,2e-06
0.0017,3.2e-06
0.0018,3.4e-06
0.0019,3.2e-06
0.002,3.8e-06
0.0021,2e-06
0.0022,4.8e-06
0.0023,5.6e-06
0.0024,4.8e-06
0.0025,2.8e-06
0.0026,6.6e-06
0.0027,3e-06
0.0028,8.8e-06
0.0029,7.2e-06
0.003,6e-06
0.0031,5.6e-06
0.0032,6.2e-06
0.0033,5.4e-06
0.0034,4.6e-06
0.0035,3.4e-06
0.0036,2.2e-06
0.0037,2.4e-06
0.0038,2.6e-06
0.0039,1.8e-06
0.004,2e-06
0.0041,1.6e-06
0.0042,1.4e-06
0.0043,1.6e-06
0.0044,1.8e-06
0.0045,2.6e-06
0.0046,3e-06
0.0047,2.2e-06
0.0048,3e-06
0.0049,3.2e-06
0.005,3.6e-06
0.0051,3.4e-06
0.0052,2.8e-06
0.0053,2.6e-06
0.0054,1.6e-06
0.0055,2.6e-06
0.0056,2.4e-06
0.0057,2e-06
0.0058,1.8e-06
0.0059,1.4e-06
0.006,1.2e-06
0.0061,1.2e-06
0.0062,1e-06
0.0063,8e-07
0.0064,1e-06
0.0065,1e-06
0.0066,1.2e-06
0.0067,1.4e-06
0.0068,1.4e-06
0.0069,1.8e-06
0.007,1.6e-06
0.0071,1.6e-06
0.0072,1.4e-06
0.0073,1.6e-06
0.0074,1.8e-06
0.0075,1.4e-06
