y_field,Ic
-0.0075,1.3e-06
-0.0074,1.05e-06
-0.0073,3.5e-07
-0.0072,1.6e-06
-0.0071,6e-07
-0.007,1.5e-06
-0.0069,2.55e-06
-0.0068,1.3e-06
-0.0067,3.2e-06
-0.0066,2.05e-06
-0.0065,2.85e-06
-0.0064,3.25e-06
-0.0063,2.45e-06
-0.0062,3.55e-06
-0.0061,2.85e-06
-0.006,2.8e-06
-0.0059,3e-06
-0.0058,2.5e-06
-0.0057,2.05e-06
-0.0056,2.7e-06
-0.0055,2e-06
-0.0054,7.5e-07
-0.0053,2.1e-06
-0.0052,1e-06
-0.0051,1.6e-06
-0.005,1.05e-06
-0.0049,9.5e-07
-0.0048,2e-06
-0.0047,5e-07
-0.0046,1.05e-06
-0.0045,1.2e-06
-0.0044,1.15e-06
-0.0043,1.25e-06
-0.0042,2.3e-06
-0.0041,1.85e-06
-0.004,2.05e-06
-0.0039,1.15e-06
-0.0038,2.3e-06
-0.0037,1.2e-06
-0.0036,1.2e-06
-0.0035,1.5e-06
-0.0034,4.5e-07
-0.0033,1e-06
-0.0032,4e-07
-0.0031,9.5e-07
-0.003,3.5e-07
-0.0029,1.6e-06
-0.0028,1.2e-06
-0.0027,1.8e-06
-0.0026,2.65e-06
-0.0025,1.9e-06
-0.0024,3.1e-06
-0.0023,2.9e-06
-0.0022,2.25e-06
-0.0021,4.05e-06
-0.002,1.65e-06
-0.0019,4.35e-06
-0.0018,1.6e-06
-0.0017,2.95e-06
-0.0016,3.45e-06
-0.0015,9e-07
-0.0014,3.1e-06
-0.0013,1.7e-06
-0.0012,9.5e-07
-0.0011,2.8e-06
-0.001,1.3e-06
-0.0009,1.15e-06
-0.0008,2.1e-06
-0.0007,1.2e-06
-0.0006,1.7e-06
-0.0005,2.25e-06
-0.0004,8e-07
-0.0003,2.85e-06
-0.0002,1.55e-06
-0.0001,2.65e-06
0.0,2.35e-06
9.99999999999994e-05,1.3e-06
0.0002,3.1e-06
0.0003,9.5e-07
0.0003999999999999,2.1e-06
0.0005,1.75e-06
0.0006,7e-07
0.0006999999999999,2.35e-06
0.0008,1.2e-06
0.0009,7e-07
0.0009999999999999,2.5e-06
0.0011,5.5e-07
0.0012,2.7e-06
0.0013,9.5e-07
0.0014,3.5e-06
0.0015,2.5e-06
0.0016,2.75e-06
0.0017,4.2e-06
0.0018,2.15e-06
0.0019,5.1e-06
0.002,1.5e-06
0.0021,4.95e-06
0.0022,1.65e-06
0.0023,3.65e-06
0.0024,1.85e-06
0.0025,2.95e-06
0.0026,7.5e-07
0.0027,4.6e-06
0.0028,5.5e-07
0.0029,2.95e-06
0.003,1.95e-06
0.0031,1.05e-06
0.0032,1.6e-06
0.0033,1.15e-06
0.0034,1.95e-06
0.0035,2.4e-06
0.0036,8e-07
0.0037,3.4e-06
0.0038,1.15e-06
0.0039,3.25e-06
0.004,2.45e-06
0.0041,2.5e-06
0.0042,3.85e-06
0.0043,2.25e-06
0.0044,4.75e-06
0.0045,2.3e-06
0.0046,4.4e-06
0.0047,2.25e-06
0.0048,3.65e-06
0.0049,2.2e-06
0.005,2.5e-06
0.0051,3.05e-06
0.0052,1.45e-06
0.0053,2.15e-06
0.0054,2e-06
0.0055,6.5e-07
0.0056,1.5e-06
0.0057,9e-07
0.0058,5.5e-07
0.0059,9.5e-07
0.006,7.5e-07
0.0061,5e-07
0.0062,1.4e-06
0.0063,9.5e-07
0.0064,8.5e-07
0.0065,1.9e-06
0.0066,1.25e-06
0.0067,1.3e-06
0.0068,2.05e-06
0.0069,1.3e-06
0.007,1.25e-06
0.0071,1.7e-06
0.0072,1.5e-06
0.0073,9.5e-07
0.0074,1.4e-06
0.0075,9e-07
