y_field,Ic
-0.0075,6e-07
-0.0074,6e-07
-0.0073,6e-07
-0.0072,8e-07
-0.0071,1e-06
-0.007,1.6e-06
-0.0069,1.8e-06
-0.0068,2e-06
-0.0067,2.6e-06
-0.0066,3e-06
-0.0065,3.2e-06
-0.0064,3.4e-06
-0.0063,3.6e-06
-0.0062,3.8e-06
-0.0061,3.4e-06
-0.006,3.4e-06
-0.0059,3.2e-06
-0.0058,2.4e-06
-0.0057,2.8e-06
-0.0056,2.4e-06
-0.0055,2e-06
-0.0054,1.6e-06
-0.0053,1.2e-06
-0.0052,1e-06
-0.0051,1.6e-06
-0.005,2.2e-06
-0.0049,1.8e-06
-0.0048,4e-06
-0.0047,3.6e-06
-0.0046,5e-06
-0.0045,5.2e-06
-0.0044,5.4e-06
-0.0043,7e-06
-0.0042,6.4e-06
-0.0041,7.8e-06
-0.004,7e-06
-0.0039,7.8e-06
-0.0038,8.8e-06
-0.0037,7e-06
-0.0036,7.6e-06
-0.0035,8.8e-06
-0.0034,6.8e-06
-0.0033,5.6e-06
-0.0032,6e-06
-0.0031,5e-06
-0.003,4.2e-06
-0.0029,3.6e-06
-0.0028,3.8e-06
-0.0027,4e-06
-0.0026,4.4e-06
-0.0025,4.6e-06
-0.0024,5.2e-06
-0.0023,8e-06
-0.0022,9e-06
-0.0021,1.05e-05
-0.002,1.3e-05
-0.0019,1.75e-05
-0.0018,1.95e-05
-0.0017,1.7e-05
-0.0016,1.65e-05
-0.0015,2.15e-05
-0.0014,2.55e-05
-0.0013,1.9e-05
-0.0012,2.35e-05
-0.0011,2.9e-05
-0.001,2.45e-05
-0.0009,2.45e-05
-0.0008,3.1e-05
-0.0007,2.45e-05
-0.0006,2.5e-05
-0.0005,3.1e-05
-0.0004,2.25e-05
-0.0003,2.35e-05
-0.0002,2.7e-05
-0.0001,2e-05
0.0,2.5e-05
9.99999999999994e-05,1.6e-05
0.0002,1.8e-05
0.0003,2.05e-05
0.0003999999999999,1.35e-05
0.0005,1.7e-05
0.0006,1e-05
0.0006999999999999,7.6e-06
0.0008,5.4e-06
0.0009,5e-06
0.0009999999999999,4e-06
0.0011,2.2e-06
0.0012,3.8e-06
0.0013,4e-06
0.0014,3.4e-06
0.0015,4.8e-06
0.0016,5.4e-06
0.0017,5.8e-06
0.0018,6.6e-06
0.0019,7.4e-06
0.002,4.4e-06
0.0021,3e-06
0.0022,8.4e-06
0.0023,4.2e-06
0.0024,7.6e-06
0.0025,8.4e-06
0.0026,9.6e-06
0.0027,7.6e-06
0.0028,6.2e-06
0.0029,6.8e-06
0.003,5.8e-06
0.0031,6.2e-06
0.0032,5e-06
0.0033,2.6e-06
0.0034,3.4e-06
0.0035,1.8e-06
0.0036,2e-06
0.0037,1.8e-06
0.0038,2e-06
0.0039,1.6e-06
0.004,2.2e-06
0.0041,2.4e-06
0.0042,2.6e-06
0.0043,2.8e-06
0.0044,3.2e-06
0.0045,3.4e-06
0.0046,3.6e-06
0.0047,3.2e-06
0.0048,1.6e-06
0.0049,3e-06
0.005,3e-06
0.0051,2.8e-06
0.0052,2.2e-06
0.0053,1.6e-06
0.0054,1.6e-06
0.0055,1.6e-06
0.0056,1.4e-06
0.0057,1e-06
0.0058,8e-07
0.0059,8e-07
0.006,1e-06
0.0061,1.2e-06
0.0062,1.4e-06
0.0063,1e-06
0.0064,1.6e-06
0.0065,1.8e-06
0.0066,1.6e-06
0.0067,1.6e-06
0.0068,1.8e-06
0.0069,1.8e-06
0.007,1.6e-06
0.0071,1.6e-06
0.0072,1.4e-06
0.0073,1.4e-06
0.0074,1e-06
0.0075,1.2e-06
