y_field,Ic
-0.0075,1.1e-06
-0.0074,1e-06
-0.0073,2e-07
-0.0072,8.5e-07
-0.0071,4.5e-07
-0.007,1.35e-06
-0.0069,4e-07
-0.0068,1.8e-06
-0.0067,1e-06
-0.0066,1.3e-06
-0.0065,2.05e-06
-0.0064,9.5e-07
-0.0063,2.2e-06
-0.0062,1.25e-06
-0.0061,1.35e-06
-0.006,1.8e-06
-0.0059,1e-06
-0.0058,1.4e-06
-0.0057,1.1e-06
-0.0056,5e-07
-0.0055,8e-07
-0.0054,5e-07
-0.0053,8.5e-07
-0.0052,2.5e-07
-0.0051,4e-07
-0.005,9.5e-07
-0.0049,5.5e-07
-0.0048,9e-07
-0.0047,7.5e-07
-0.0046,7.5e-07
-0.0045,1.25e-06
-0.0044,1.45e-06
-0.0043,1.1e-06
-0.0042,1.5e-06
-0.0041,8.5e-07
-0.004,1.85e-06
-0.0039,7e-07
-0.0038,1.35e-06
-0.0037,1.25e-06
-0.0036,6e-07
-0.0035,1.55e-06
-0.0034,3e-07
-0.0033,1.55e-06
-0.0032,4.5e-07
-0.0031,1.45e-06
-0.003,3e-07
-0.0029,1.4e-06
-0.0028,3.5e-07
-0.0027,1.3e-06
-0.0026,6e-07
-0.0025,1e-06
-0.0024,1.15e-06
-0.0023,8.5e-07
-0.0022,1.05e-06
-0.0021,9e-07
-0.002,5.5e-07
-0.0019,1e-06
-0.0018,3.5e-07
-0.0017,8e-07
-0.0016,4.5e-07
-0.0015,5.5e-07
-0.0014,6e-07
-0.0013,8e-07
-0.0012,4.5e-07
-0.0011,1.45e-06
-0.001,4.5e-07
-0.0009,1.7e-06
-0.0008,7.5e-07
-0.0007,1.4e-06
-0.0006,1.75e-06
-0.0005,7e-07
-0.0004,2.5e-06
-0.0003,7e-07
-0.0002,2.35e-06
-0.0001,5.5e-07
0.0,1.6e-06
9.99999999999994e-05,4e-07
0.0002,1.25e-06
0.0003,9.5e-07
0.0003999999999999,5e-07
0.0005,1.05e-06
0.0006,8e-07
0.0006999999999999,3e-07
0.0008,1.25e-06
0.0009,4.5e-07
0.0009999999999999,1.2e-06
0.0011,8e-07
0.0012,1.05e-06
0.0013,9.5e-07
0.0014,1.35e-06
0.0015,1.85e-06
0.0016,1.25e-06
0.0017,1.35e-06
0.0018,8.5e-07
0.0019,6e-07
0.002,1.3e-06
0.0021,8.5e-07
0.0022,1.75e-06
0.0023,1.3e-06
0.0024,1.2e-06
0.0025,1.8e-06
0.0026,1.1e-06
0.0027,1.9e-06
0.0028,9e-07
0.0029,1.55e-06
0.003,1.55e-06
0.0031,1.85e-06
0.0032,2.6e-06
0.0033,1.4e-06
0.0034,3.05e-06
0.0035,2e-06
0.0036,3.2e-06
0.0037,1.95e-06
0.0038,4.15e-06
0.0039,1.65e-06
0.004,3.85e-06
0.0041,2e-06
0.0042,3.5e-06
0.0043,1.3e-06
0.0044,3.15e-06
0.0045,1e-06
0.0046,2.05e-06
0.0047,1.4e-06
0.0048,7.5e-07
0.0049,1.3e-06
0.005,3.5e-07
0.0051,9.5e-07
0.0052,6e-07
0.0053,7.5e-07
0.0054,5e-07
0.0055,1.25e-06
0.0056,6e-07
0.0057,1.95e-06
0.0058,8.5e-07
0.0059,1.6e-06
0.006,1.65e-06
0.0061,1.25e-06
0.0062,2.25e-06
0.0063,1.25e-06
0.0064,1.55e-06
0.0065,1.3e-06
0.0066,1.9e-06
0.0067,1e-06
0.0068,1.2e-06
0.0069,1.2e-06
0.007,5.5e-07
0.0071,7.5e-07
0.0072,9e-07
0.0073,4.6e-06
0.0074,5e-07
0.0075,2e-07
