y_field,Ic
-0.0075,9.2e-07
-0.0074,1.24e-06
-0.0073,4e-07
-0.0072,5.6e-07
-0.0071,7.6e-07
-0.007,4.4e-07
-0.0069,3.6e-07
-0.0068,6e-07
-0.0067,3.2e-07
-0.0066,4.8e-07
-0.0065,1.28e-06
-0.0064,6e-07
-0.0063,1.08e-06
-0.0062,1.12e-06
-0.0061,7.6e-07
-0.006,1.4e-06
-0.0059,7.6e-07
-0.0058,8.4e-07
-0.0057,1.04e-06
-0.0056,4.4e-07
-0.0055,6.8e-07
-0.0054,6.4e-07
-0.0053,6e-07
-0.0052,6e-07
-0.0051,4.4e-07
-0.005,1.6e-07
-0.0049,1.6e-07
-0.0048,2.4e-07
-0.0047,6e-07
-0.0046,8e-07
-0.0045,6e-07
-0.0044,1.12e-06
-0.0043,1.16e-06
-0.0042,8.4e-07
-0.0041,8e-07
-0.004,1.52e-06
-0.0039,6.4e-07
-0.0038,1.68e-06
-0.0037,4.4e-07
-0.0036,1.4e-06
-0.0035,3.2e-07
-0.0034,1e-06
-0.0033,4.4e-07
-0.0032,7.2e-07
-0.0031,6.4e-07
-0.003,6.8e-07
-0.0029,5.6e-07
-0.0028,6.4e-07
-0.0027,2.8e-07
-0.0026,6e-07
-0.0025,3.2e-07
-0.0024,4e-07
-0.0023,7.6e-07
-0.0022,3.6e-07
-0.0021,9.2e-07
-0.002,3.2e-07
-0.0019,6.8e-07
-0.0018,3.2e-07
-0.0017,3.2e-07
-0.0016,2.8e-07
-0.0015,2.8e-07
-0.0014,4.8e-07
-0.0013,4.8e-07
-0.0012,4.8e-07
-0.0011,6e-07
-0.001,1.16e-06
-0.0009,7.6e-07
-0.0008,1.36e-06
-0.0007,9.2e-07
-0.0006,1.52e-06
-0.0005,1.12e-06
-0.0004,1.16e-06
-0.0003,1.76e-06
-0.0002,1.24e-06
-0.0001,1.8e-06
0.0,1.4e-06
9.99999999999994e-05,1e-06
0.0002,8e-07
0.0003,1.36e-06
0.0003999999999999,4e-07
0.0005,9.2e-07
0.0006,4.8e-07
0.0006999999999999,1.12e-06
0.0008,2.4e-07
0.0009,7.6e-07
0.0009999999999999,8e-07
0.0011,6e-07
0.0012,1.68e-06
0.0013,6.8e-07
0.0014,1.48e-06
0.0015,8.4e-07
0.0016,1.88e-06
0.0017,8.8e-07
0.0018,1.76e-06
0.0019,8.4e-07
0.002,1.56e-06
0.0021,1.44e-06
0.0022,1.88e-06
0.0023,4.8e-07
0.0024,1.36e-06
0.0025,4e-07
0.0026,8.4e-07
0.0027,1.48e-06
0.0028,6.8e-07
0.0029,1.72e-06
0.003,6e-07
0.0031,1.32e-06
0.0032,1.08e-06
0.0033,4e-07
0.0034,1.68e-06
0.0035,1.24e-06
0.0036,2e-06
0.0037,6.4e-07
0.0038,2e-06
0.0039,1.2e-07
0.004,2e-06
0.0041,1.04e-06
0.0042,8e-07
0.0043,3.2e-07
0.0044,1.84e-06
0.0045,1.6e-06
0.0046,1.2e-07
0.0047,1.72e-06
0.0048,8.8e-07
0.0049,1.2e-06
0.005,1.88e-06
0.0051,8e-07
0.0052,9.6e-07
0.0053,9.2e-07
0.0054,1.32e-06
0.0055,5.6e-07
0.0056,1.56e-06
0.0057,1.16e-06
0.0058,1.32e-06
0.0059,1.08e-06
0.006,1.76e-06
0.0061,1.84e-06
0.0062,1.92e-06
0.0063,2e-06
0.0064,2e-06
0.0065,9.6e-07
0.0066,2.4e-07
0.0067,2e-06
0.0068,8.4e-07
0.0069,1.88e-06
0.007,4e-07
0.0071,1.48e-06
0.0072,1.72e-06
0.0073,1.44e-06
0.0074,7.6e-07
0.0075,1.12e-06
