y_field,Ic
-0.0075,6e-07
-0.0074,3e-06
-0.0073,6e-07
-0.0072,1.2e-06
-0.0071,1.4e-06
-0.007,1.6e-06
-0.0069,2.2e-06
-0.0068,2.6e-06
-0.0067,2.6e-06
-0.0066,2.8e-06
-0.0065,3e-06
-0.0064,3e-06
-0.0063,3.6e-06
-0.0062,2.8e-06
-0.0061,3.2e-06
-0.006,2.8e-06
-0.0059,2.4e-06
-0.0058,2e-06
-0.0057,1.8e-06
-0.0056,1.4e-06
-0.0055,1.4e-06
-0.0054,1.2e-06
-0.0053,8e-07
-0.0052,1.2e-06
-0.0051,2e-06
-0.005,1.8e-06
-0.0049,3e-06
-0.0048,3.4e-06
-0.0047,4.6e-06
-0.0046,4.4e-06
-0.0045,5.2e-06
-0.0044,5.8e-06
-0.0043,6.8e-06
-0.0042,8.2e-06
-0.0041,7.4e-06
-0.004,8.2e-06
-0.0039,9.4e-06
-0.0038,7.6e-06
-0.0037,8.4e-06
-0.0036,6.8e-06
-0.0035,7.6e-06
-0.0034,6.2e-06
-0.0033,7e-06
-0.0032,5.6e-06
-0.0031,4.6e-06
-0.003,4e-06
-0.0029,3.4e-06
-0.0028,2.8e-06
-0.0027,2.4e-06
-0.0026,2.6e-06
-0.0025,2.8e-06
-0.0024,3e-06
-0.0023,4.2e-06
-0.0022,6e-06
-0.0021,6.6e-06
-0.002,7.4e-06
-0.0019,8.8e-06
-0.0018,9.6e-06
-0.0017,1.3e-05
-0.0016,1.55e-05
-0.0015,1.7e-05
-0.0014,1.25e-05
-0.0013,1.7e-05
-0.0012,1.85e-05
-0.0011,1.6e-05
-0.001,2.05e-05
-0.0009,1.3e-05
-0.0008,1.65e-05
-0.0007,2e-05
-0.0006,1.2e-05
-0.0005,1.6e-05
-0.0004,1.6e-05
-0.0003,1.15e-05
-0.0002,8.2e-06
-0.0001,9.2e-06
0.0,7.6e-06
9.99999999999994e-05,6e-06
0.0002,4.8e-06
0.0003,4e-06
0.0003999999999999,3.4e-06
0.0005,3.8e-06
0.0006,4e-06
0.0006999999999999,3.4e-06
0.0008,3.6e-06
0.0009,4e-06
0.0009999999999999,5.4e-06
0.0011,4.6e-06
0.0012,5.2e-06
0.0013,5.8e-06
0.0014,5.4e-06
0.0015,7.4e-06
0.0016,8.2e-06
0.0017,9e-06
0.0018,7e-06
0.0019,8.2e-06
0.002,9.6e-06
0.0021,7.8e-06
0.0022,8.4e-06
0.0023,6.6e-06
0.0024,2.2e-06
0.0025,6e-06
0.0026,5e-06
0.0027,4.2e-06
0.0028,3.6e-06
0.0029,3e-06
0.003,2e-06
0.0031,2.2e-06
0.0032,1.8e-06
0.0033,2e-06
0.0034,1.6e-06
0.0035,1.8e-06
0.0036,2.4e-06
0.0037,2.2e-06
0.0038,2.8e-06
0.0039,3e-06
0.004,3e-06
0.0041,2.2e-06
0.0042,3.2e-06
0.0043,2.6e-06
0.0044,3e-06
0.0045,3e-06
0.0046,3.2e-06
0.0047,2.8e-06
0.0048,2.4e-06
0.0049,2e-06
0.005,1.6e-06
0.0051,1.4e-06
0.0052,1.4e-06
0.0053,1e-06
0.0054,1.2e-06
0.0055,1e-06
0.0056,1e-06
0.0057,1.2e-06
0.0058,1.2e-06
0.0059,1.4e-06
0.006,1.6e-06
0.0061,1.8e-06
0.0062,1.8e-06
0.0063,2e-06
0.0064,2e-06
0.0065,1.8e-06
0.0066,1.8e-06
0.0067,1.6e-06
0.0068,1.4e-06
0.0069,1.2e-06
0.007,1.2e-06
0.0071,1.2e-06
0.0072,1e-06
0.0073,6e-07
0.0074,6e-07
0.0075,8e-07
