y_field,Ic
-0.0075,2e-06
-0.0074,1.6e-06
-0.0073,1.2e-06
-0.0072,1e-06
-0.0071,8e-07
-0.007,8e-07
-0.0069,2.8e-06
-0.0068,6e-07
-0.0067,1e-06
-0.0066,1.2e-06
-0.0065,1.8e-06
-0.0064,2e-06
-0.0063,2.2e-06
-0.0062,2.8e-06
-0.0061,3e-06
-0.006,3.2e-06
-0.0059,3.6e-06
-0.0058,3.8e-06
-0.0057,3.4e-06
-0.0056,3.6e-06
-0.0055,3e-06
-0.0054,3e-06
-0.0053,2.8e-06
-0.0052,2e-06
-0.0051,1.8e-06
-0.005,1.4e-06
-0.0049,1.6e-06
-0.0048,1e-06
-0.0047,1e-06
-0.0046,1.2e-06
-0.0045,1.8e-06
-0.0044,2.4e-06
-0.0043,3e-06
-0.0042,2e-06
-0.0041,4.4e-06
-0.004,5.2e-06
-0.0039,6.4e-06
-0.0038,6.6e-06
-0.0037,7e-06
-0.0036,7.6e-06
-0.0035,8.4e-06
-0.0034,9.4e-06
-0.0033,7.8e-06
-0.0032,8.6e-06
-0.0031,1e-05
-0.003,7.4e-06
-0.0029,8.8e-06
-0.0028,7e-06
-0.0027,5.6e-06
-0.0026,6.2e-06
-0.0025,5.2e-06
-0.0024,4.4e-06
-0.0023,3.8e-06
-0.0022,3.2e-06
-0.0021,3.4e-06
-0.002,3.8e-06
-0.0019,3.2e-06
-0.0018,4.4e-06
-0.0017,4.6e-06
-0.0016,2.4e-06
-0.0015,7.6e-06
-0.0014,8.6e-06
-0.0013,1e-05
-0.0012,1.3e-05
-0.0011,1.7e-05
-0.001,1.15e-05
-0.0009,1.6e-05
-0.0008,1.9e-05
-0.0007,1.65e-05
-0.0006,1.65e-05
-0.0005,2.05e-05
-0.0004,1.35e-05
-0.0003,1.65e-05
-0.0002,2.05e-05
-0.0001,1.25e-05
0.0,1.65e-05
9.99999999999994e-05,9.8e-06
0.0002,1.25e-05
0.0003,8.8e-06
0.0003999999999999,6.8e-06
0.0005,5.6e-06
0.0006,4.6e-06
0.0006999999999999,4e-06
0.0008,2.2e-06
0.0009,3.6e-06
0.0009999999999999,4e-06
0.0011,4e-06
0.0012,3.4e-06
0.0013,4.6e-06
0.0014,5e-06
0.0015,5.8e-06
0.0016,6.4e-06
0.0017,7e-06
0.0018,8e-06
0.0019,3e-06
0.002,7.4e-06
0.0021,8.4e-06
0.0022,9.8e-06
0.0023,7.4e-06
0.0024,8.2e-06
0.0025,9.4e-06
0.0026,7.8e-06
0.0027,8.2e-06
0.0028,5.6e-06
0.0029,7.6e-06
0.003,6.2e-06
0.0031,5.2e-06
0.0032,4.4e-06
0.0033,3.6e-06
0.0034,3.2e-06
0.0035,2.8e-06
0.0036,2.4e-06
0.0037,2e-06
0.0038,1.6e-06
0.0039,1.8e-06
0.004,2e-06
0.0041,2e-06
0.0042,2.2e-06
0.0043,2.4e-06
0.0044,2.8e-06
0.0045,3e-06
0.0046,1.6e-06
0.0047,3.2e-06
0.0048,2.8e-06
0.0049,3.2e-06
0.005,3.6e-06
0.0051,3.2e-06
0.0052,2.6e-06
0.0053,2.8e-06
0.0054,2.4e-06
0.0055,1.6e-06
0.0056,1.8e-06
0.0057,1.4e-06
0.0058,1e-06
0.0059,8e-07
0.006,1e-06
0.0061,1e-06
0.0062,1.2e-06
0.0063,1.2e-06
0.0064,1.4e-06
0.0065,1.6e-06
0.0066,1.8e-06
0.0067,1.4e-06
0.0068,2e-06
0.0069,1.8e-06
0.007,1.8e-06
0.0071,2e-06
0.0072,1.6e-06
0.0073,1.8e-06
0.0074,1.4e-06
0.0075,1.2e-06
