y_field,Ic
-0.0075,1.8e-06
-0.0073,1.4e-06
-0.0071,1.2e-06
-0.0069,8e-07
-0.0067,1e-06
-0.0065,1.8e-06
-0.0063,2.6e-06
-0.0061,3.4e-06
-0.0059,3.4e-06
-0.0057,2e-06
-0.0055,3.6e-06
-0.0053,3.2e-06
-0.0051,2.4e-06
-0.0049,1.8e-06
-0.0047,1.8e-06
-0.0045,2.6e-06
-0.0043,3.2e-06
-0.0041,5.4e-06
-0.0039,4.4e-06
-0.0037,7.2e-06
-0.0035,8.2e-06
-0.0033,1e-05
-0.0031,9.2e-06
-0.0029,8.4e-06
-0.0027,7.8e-06
-0.0025,7.2e-06
-0.0023,5.6e-06
-0.0021,4.4e-06
-0.0019,4.8e-06
-0.0017,4.4e-06
-0.0015,6e-06
-0.0013,8.6e-06
-0.0011,1.38e-05
-0.0009,1.22e-05
-0.0007,2e-06
-0.0005,1.4e-05
-0.0003,1.8e-06
-0.0001,1.8e-06
9.99999999999994e-05,1.4e-05
0.0003,9.2e-06
0.0005,5.6e-06
0.0006999999999999,4.4e-06
0.0009,4.2e-06
0.0011,4e-06
0.0013,3.4e-06
0.0015,2.4e-06
0.0017,6e-06
0.0019,7.2e-06
0.0021,7e-06
0.0023,7.2e-06
0.0025,9.6e-06
0.0027,9e-06
0.0029,7e-06
0.0031,5.6e-06
0.0033,4.4e-06
0.0035,2.4e-06
0.0037,1e-06
0.0039,1e-06
0.0041,1.4e-06
0.0043,1.4e-06
0.0045,2.6e-06
0.0047,3.6e-06
0.0049,3.6e-06
0.0051,3.4e-06
0.0053,1.4e-06
0.0055,1.4e-06
0.0057,1.2e-06
0.0059,8e-07
0.0061,6e-07
0.0063,1e-06
0.0065,1.6e-06
0.0067,2e-06
0.0069,1.6e-06
0.0071,2.2e-06
0.0073,2e-06
0.0075,1.4e-06
