y_field,Ic
-0.0075,2.25e-06
-0.0073,2e-06
-0.0071,1.75e-06
-0.0069,1.75e-06
-0.0067,1.5e-06
-0.0065,1.25e-06
-0.0063,1e-06
-0.0061,1e-06
-0.0059,1.5e-06
-0.0057,1.75e-06
-0.0055,2.75e-06
-0.0053,2.25e-06
-0.0051,2.5e-06
-0.0049,3.25e-06
-0.0047,3.25e-06
-0.0045,2.75e-06
-0.0043,2.25e-06
-0.0041,2e-06
-0.0039,1.75e-06
-0.0037,2.25e-06
-0.0035,3.75e-06
-0.0033,4.75e-06
-0.0031,6.25e-06
-0.0029,7.25e-06
-0.0027,6.75e-06
-0.0025,6.5e-06
-0.0023,6e-06
-0.0021,4.75e-06
-0.0019,3.75e-06
-0.0017,3.5e-06
-0.0015,3.75e-06
-0.0013,6e-06
-0.0011,8.25e-06
-0.0009,1.25e-05
-0.0007,1.55e-05
-0.0005,2.3e-05
-0.0003,2.25e-05
-0.0001,1.95e-05
9.99999999999994e-05,3.05e-05
0.0003,2.5e-05
0.0005,2.3e-05
0.0006999999999999,3.1e-05
0.0009,2.5e-05
0.0011,1.9e-05
0.0013,1.6e-05
0.0015,1.4e-05
0.0017,1.225e-05
0.0019,3e-06
0.0021,5.75e-06
0.0023,3.75e-06
0.0025,2.75e-06
0.0027,2.75e-06
0.0029,3.5e-06
0.0031,4e-06
0.0033,6e-06
0.0035,6e-06
0.0037,6.5e-06
0.0039,5.75e-06
0.0041,5e-06
0.0043,3.75e-06
0.0045,2.75e-06
0.0047,1.75e-06
0.0049,1.25e-06
0.0051,1.5e-06
0.0053,2e-06
0.0055,2.25e-06
0.0057,2.5e-06
0.0059,2.75e-06
0.0061,3e-06
0.0063,2.25e-06
0.0065,1.75e-06
0.0067,1.5e-06
0.0069,1e-06
0.0071,2.5e-06
0.0073,2.25e-06
0.0075,1e-06
