y_field,Ic
-0.0075,1.85e-06
-0.0073,2.15e-06
-0.0071,2.2e-06
-0.0069,2e-06
-0.0067,1.85e-06
-0.0065,1.55e-06
-0.0063,1.3e-06
-0.0061,1.2e-06
-0.0059,1.3e-06
-0.0057,1.6e-06
-0.0055,1.65e-06
-0.0053,1.85e-06
-0.0051,1.9e-06
-0.0049,1.8e-06
-0.0047,1.7e-06
-0.0045,1.75e-06
-0.0043,1.5e-06
-0.0041,1.5e-06
-0.0039,1.4e-06
-0.0037,1.35e-06
-0.0035,1.4e-06
-0.0033,1.65e-06
-0.0031,1.7e-06
-0.0029,1.85e-06
-0.0027,1.8e-06
-0.0025,1.55e-06
-0.0023,1.15e-06
-0.0021,8.5e-07
-0.0019,7.5e-07
-0.0017,8.5e-07
-0.0015,1.1e-06
-0.0013,1.3e-06
-0.0011,1.5e-06
-0.0009,1.5e-06
-0.0007,1.45e-06
-0.0005,1.45e-06
-0.0003,1.1e-06
-0.0001,8.5e-07
9.99999999999994e-05,3e-07
0.0003,3e-07
0.0005,4e-07
0.0006999999999999,6.5e-07
0.0009,1.15e-06
0.0011,1.3e-06
0.0013,8.5e-07
0.0015,5e-07
0.0017,3.5e-07
0.0019,3e-07
0.0021,3e-07
0.0023,7e-07
0.0025,8e-07
0.0027,9.5e-07
0.0029,1.25e-06
0.0031,1.3e-06
0.0033,6.5e-07
0.0035,1.05e-06
0.0037,7.5e-07
0.0039,4.5e-07
0.0041,5.5e-07
0.0043,4.5e-07
0.0045,3e-07
0.0047,5.5e-07
0.0049,8.5e-07
0.0051,7e-07
0.0053,7.5e-07
0.0055,7e-07
0.0057,5.5e-07
0.0059,7e-07
0.0061,7e-07
0.0063,7e-07
0.0065,6.5e-07
0.0067,9e-07
0.0069,7.5e-07
0.0071,5.5e-07
0.0073,6.5e-07
0.0075,7e-07
