y_field,Ic
-0.0075,2.4e-06
-0.0073,2.4e-06
-0.0071,2.4e-06
-0.0069,2.3e-06
-0.0067,2.1e-06
-0.0065,1.7e-06
-0.0063,1.5e-06
-0.0061,1.2e-06
-0.0059,1.5e-06
-0.0057,1.5e-06
-0.0055,2.2e-06
-0.0053,2.2e-06
-0.0051,2.4e-06
-0.0049,2.4e-06
-0.0047,2.8e-06
-0.0045,2e-06
-0.0043,1.7e-06
-0.0041,1.4e-06
-0.0039,1e-06
-0.0037,1e-06
-0.0035,1.1e-06
-0.0033,1.5e-06
-0.0031,2e-06
-0.0029,2.4e-06
-0.0027,2.5e-06
-0.0025,2.4e-06
-0.0023,2.2e-06
-0.0021,1.8e-06
-0.0019,1.3e-06
-0.0017,8e-07
-0.0015,6e-07
-0.0013,5e-07
-0.0011,7e-07
-0.0009,9e-07
-0.0007,1.2e-06
-0.0005,1.2e-06
-0.0003,1.2e-06
-0.0001,8e-07
9.99999999999994e-05,5e-07
0.0003,4e-07
0.0005,5e-07
0.0006999999999999,6e-07
0.0009,7e-07
0.0011,9e-07
0.0013,8e-07
0.0015,7e-07
0.0017,6e-07
0.0019,4e-07
0.0021,4e-07
0.0023,5e-07
0.0025,6e-07
0.0027,4e-07
0.0029,5e-07
0.0031,8e-07
0.0033,9e-07
0.0035,8e-07
0.0037,6e-07
0.0039,4e-07
0.0041,3e-07
0.0043,3e-07
0.0045,3e-07
0.0047,5e-07
0.0049,7e-07
0.0051,9e-07
0.0053,1e-06
0.0055,1e-06
0.0057,9e-07
0.0059,8e-07
0.0061,4e-07
0.0063,3e-07
0.0065,4e-07
0.0067,4e-07
0.0069,6e-07
0.0071,8e-07
0.0073,8e-07
0.0075,1e-06
