y_field,Ic
-0.0075,3.5e-07
-0.0073,4.375e-07
-0.0071,4.75e-07
-0.0069,5.375e-07
-0.0067,5.625e-07
-0.0065,5.625e-07
-0.0063,5.875e-07
-0.0061,4.75e-07
-0.0059,3.625e-07
-0.0057,2.125e-07
-0.0055,5.625e-07
-0.0053,1.625e-07
-0.0051,1.875e-07
-0.0049,2.625e-07
-0.0047,3.75e-07
-0.0045,4e-07
-0.0043,3.125e-07
-0.0041,2.5e-07
-0.0039,7.5e-07
-0.0037,3e-07
-0.0035,8.75e-08
-0.0033,2e-07
-0.0031,1.875e-07
-0.0029,2.5e-07
-0.0027,2.75e-07
-0.0025,2.625e-07
-0.0023,2.125e-07
-0.0021,1.375e-07
-0.0019,1.375e-07
-0.0017,1e-06
-0.0015,1.625e-07
-0.0013,1.25e-07
-0.0011,1.125e-07
-0.0009,1.125e-07
-0.0007,1.25e-06
-0.0005,6.25e-08
-0.0003,1.875e-07
-0.0001,4.125e-07
9.99999999999994e-05,4.375e-07
0.0003,5.5e-07
0.0005,6.75e-07
0.0006999999999999,8.125e-07
0.0009,7e-07
0.0011,5.5e-07
0.0013,3.875e-07
0.0015,3.75e-07
0.0017,5.25e-07
0.0019,2.5e-07
0.0021,3.125e-07
0.0023,8e-07
0.0025,1.375e-07
0.0027,1.25e-06
0.0029,2.875e-07
0.0031,2.75e-07
0.0033,4.875e-07
0.0035,3.5e-07
0.0037,3.375e-07
0.0039,2.875e-07
0.0041,2.625e-07
0.0043,2.625e-07
0.0045,2.125e-07
0.0047,6.375e-07
0.0049,4.625e-07
0.0051,9.625e-07
0.0053,7.25e-07
0.0055,1.0375e-06
0.0057,8e-07
0.0059,7.625e-07
0.0061,6.875e-07
0.0063,5.25e-07
0.0065,2.25e-07
0.0067,2.375e-07
0.0069,9.25e-07
0.0071,1.75e-07
0.0073,2.5e-07
0.0075,3.375e-07
