y_field,Ic
-0.0075,4.25e-07
-0.0073,5.25e-07
-0.0071,7.5e-07
-0.0069,8.5e-07
-0.0067,8.25e-07
-0.0065,8.25e-07
-0.0063,8e-07
-0.0061,7.5e-07
-0.0059,5.75e-07
-0.0057,5e-07
-0.0055,5.75e-07
-0.0053,7.5e-07
-0.0051,8e-07
-0.0049,9.25e-07
-0.0047,9e-07
-0.0045,9.25e-07
-0.0043,8e-07
-0.0041,6.75e-07
-0.0039,5.75e-07
-0.0037,5.5e-07
-0.0035,6.5e-07
-0.0033,8e-07
-0.0031,9.5e-07
-0.0029,1.1e-06
-0.0027,1.2e-06
-0.0025,1.2e-06
-0.0023,1.075e-06
-0.0021,9.75e-07
-0.0019,8e-07
-0.0017,7.5e-07
-0.0015,7.25e-07
-0.0013,8e-07
-0.0011,9.5e-07
-0.0009,1.1e-06
-0.0007,9e-07
-0.0005,5.5e-07
-0.0003,4.5e-07
-0.0001,2.75e-07
9.99999999999994e-05,2.25e-07
0.0003,1.5e-07
0.0005,2.5e-07
0.0006999999999999,7.5e-07
0.0009,9.25e-07
0.0011,7.75e-07
0.0013,8.75e-07
0.0015,9.25e-07
0.0017,9e-07
0.0019,6e-07
0.0021,1.525e-06
0.0023,3.75e-07
0.0025,1.75e-07
0.0027,2.5e-07
0.0029,2.25e-07
0.0031,4.5e-07
0.0033,2.5e-07
0.0035,4.5e-07
0.0037,3.25e-07
0.0039,4.75e-07
0.0041,6e-07
0.0043,6e-07
0.0045,8e-07
0.0047,8e-07
0.0049,7.75e-07
0.0051,7.75e-07
0.0053,4.5e-07
0.0055,7.25e-07
0.0057,1.75e-07
0.0059,4.5e-07
0.0061,1.75e-07
0.0063,3.25e-07
0.0065,5.75e-07
0.0067,4.75e-07
0.0069,4.75e-07
0.0071,4.75e-07
0.0073,2.5e-07
0.0075,1.75e-07
