y_field,Ic
-0.0075,8e-07
-0.0073,9.5e-07
-0.0071,1.225e-06
-0.0069,1.3e-06
-0.0067,1.225e-06
-0.0065,1.075e-06
-0.0063,9.75e-07
-0.0061,8.25e-07
-0.0059,7.5e-07
-0.0057,9e-07
-0.0055,1.15e-06
-0.0053,1.25e-06
-0.0051,1.4e-06
-0.0049,1.425e-06
-0.0047,1.4e-06
-0.0045,1.325e-06
-0.0043,1.3e-06
-0.0041,1.075e-06
-0.0039,9.5e-07
-0.0037,9.25e-07
-0.0035,9.75e-07
-0.0033,9.75e-07
-0.0031,1.025e-06
-0.0029,1.05e-06
-0.0027,1.025e-06
-0.0025,1e-06
-0.0023,9.5e-07
-0.0021,1e-06
-0.0019,1.025e-06
-0.0017,1.125e-06
-0.0015,1.275e-06
-0.0013,1.625e-06
-0.0011,1.725e-06
-0.0009,1.3e-06
-0.0007,1.2e-06
-0.0005,1.025e-06
-0.0003,8.75e-07
-0.0001,6.25e-07
9.99999999999994e-05,4.75e-07
0.0003,2.5e-07
0.0005,3e-07
0.0006999999999999,4e-07
0.0009,5.75e-07
0.0011,7.75e-07
0.0013,9.5e-07
0.0015,6e-07
0.0017,2.75e-07
0.0019,3.5e-07
0.0021,5e-07
0.0023,6.25e-07
0.0025,2.25e-07
0.0027,8.25e-07
0.0029,8.5e-07
0.0031,8.75e-07
0.0033,8.5e-07
0.0035,9.25e-07
0.0037,6.5e-07
0.0039,9e-07
0.0041,4.25e-07
0.0043,6.5e-07
0.0045,4.5e-07
0.0047,3.5e-07
0.0049,7e-07
0.0051,2.75e-07
0.0053,5.75e-07
0.0055,2.5e-07
0.0057,5e-07
0.0059,3.25e-07
0.0061,3.5e-07
0.0063,6.5e-07
0.0065,6.75e-07
0.0067,6.25e-07
0.0069,5.5e-07
0.0071,6.5e-07
0.0073,4e-07
0.0075,4.5e-07
