y_field,Ic
-0.0075,4.25e-07
-0.0073,5.75e-07
-0.0071,6e-07
-0.0069,7.5e-07
-0.0067,9.5e-07
-0.0065,9e-07
-0.0063,8.25e-07
-0.0061,7.25e-07
-0.0059,6e-07
-0.0057,5.75e-07
-0.0055,5.75e-07
-0.0053,7.25e-07
-0.0051,7.5e-07
-0.0049,9.25e-07
-0.0047,9e-07
-0.0045,8.75e-07
-0.0043,8.25e-07
-0.0041,6.75e-07
-0.0039,6.25e-07
-0.0037,6.25e-07
-0.0035,6.5e-07
-0.0033,8.25e-07
-0.0031,9e-07
-0.0029,1.075e-06
-0.0027,1.125e-06
-0.0025,1.1e-06
-0.0023,1.125e-06
-0.0021,8.25e-07
-0.0019,7.75e-07
-0.0017,7.25e-07
-0.0015,7.25e-07
-0.0013,7e-07
-0.0011,7e-07
-0.0009,7.25e-07
-0.0007,8e-07
-0.0005,5.75e-07
-0.0003,4.5e-07
-0.0001,3.25e-07
9.99999999999994e-05,2e-07
0.0003,2e-07
0.0005,2e-07
0.0006999999999999,4.75e-07
0.0009,5.75e-07
0.0011,8.5e-07
0.0013,9e-07
0.0015,9.5e-07
0.0017,7.75e-07
0.0019,5.5e-07
0.0021,3.25e-07
0.0023,1.75e-07
0.0025,2.25e-07
0.0027,2.5e-07
0.0029,2e-07
0.0031,2.25e-07
0.0033,2.5e-07
0.0035,2.75e-07
0.0037,3e-07
0.0039,3.5e-07
0.0041,4e-07
0.0043,6.25e-07
0.0045,7.25e-07
0.0047,7.75e-07
0.0049,7e-07
0.0051,7.5e-07
0.0053,6e-07
0.0055,3.75e-07
0.0057,2.25e-07
0.0059,2e-07
0.0061,2.75e-07
0.0063,3.25e-07
0.0065,3.75e-07
0.0067,4.25e-07
0.0069,4.75e-07
0.0071,4e-07
0.0073,2.75e-07
0.0075,2e-07
