y_field,Ic
-0.0075,3.5e-07
-0.0073,4.125e-07
-0.0071,4.75e-07
-0.0069,5.75e-07
-0.0067,5.625e-07
-0.0065,5.375e-07
-0.0063,4.875e-07
-0.0061,3.625e-07
-0.0059,2.5e-07
-0.0057,2.5e-07
-0.0055,3.75e-07
-0.0053,4.125e-07
-0.0051,5.25e-07
-0.0049,5.5e-07
-0.0047,6.125e-07
-0.0045,5.625e-07
-0.0043,5.5e-07
-0.0041,5e-07
-0.0039,3.75e-07
-0.0037,2.25e-07
-0.0035,2.125e-07
-0.0033,2e-07
-0.0031,2.75e-07
-0.0029,3.125e-07
-0.0027,3.625e-07
-0.0025,2.875e-07
-0.0023,2.5e-07
-0.0021,2.125e-07
-0.0019,1.75e-07
-0.0017,1.75e-07
-0.0015,2.25e-07
-0.0013,3.125e-07
-0.0011,4.25e-07
-0.0009,4.375e-07
-0.0007,4.125e-07
-0.0005,3.5e-07
-0.0003,2.75e-07
-0.0001,2.375e-07
9.99999999999994e-05,2.5e-07
0.0003,2.625e-07
0.0005,2.375e-07
0.0006999999999999,3.25e-07
0.0009,3.625e-07
0.0011,3.75e-07
0.0013,4.125e-07
0.0015,3.375e-07
0.0017,3.125e-07
0.0019,2.375e-07
0.0021,1.875e-07
0.0023,1.625e-07
0.0025,2.375e-07
0.0027,3.375e-07
0.0029,3.75e-07
0.0031,3.25e-07
0.0033,3.5e-07
0.0035,3.375e-07
0.0037,2.875e-07
0.0039,2.375e-07
0.0041,1.25e-07
0.0043,1.125e-07
0.0045,2.25e-07
0.0047,4.5e-07
0.0049,6e-07
0.0051,7.5e-07
0.0053,8.25e-07
0.0055,8.125e-07
0.0057,7.125e-07
0.0059,5.5e-07
0.0061,3.375e-07
0.0063,2.125e-07
0.0065,1.625e-07
0.0067,2.25e-07
0.0069,2.75e-07
0.0071,5.25e-07
0.0073,5.75e-07
0.0075,6e-07
