y_field,Ic
-0.0075,4.4e-07
-0.0073,3.4e-07
-0.0071,3.8e-07
-0.0069,4.6e-07
-0.0067,5.8e-07
-0.0065,5.8e-07
-0.0063,6.2e-07
-0.0061,6.4e-07
-0.0059,5e-07
-0.0057,4.4e-07
-0.0055,3e-07
-0.0053,2.8e-07
-0.0051,3.6e-07
-0.0049,4.2e-07
-0.0047,5.8e-07
-0.0045,6e-07
-0.0043,6e-07
-0.0041,5.2e-07
-0.0039,4.8e-07
-0.0037,3.6e-07
-0.0035,4.6e-07
-0.0033,4.8e-07
-0.0031,6e-07
-0.0029,7.6e-07
-0.0027,7.8e-07
-0.0025,7.8e-07
-0.0023,7.4e-07
-0.0021,5.8e-07
-0.0019,4.6e-07
-0.0017,3.2e-07
-0.0015,2.4e-07
-0.0013,2.8e-07
-0.0011,3e-07
-0.0009,4.2e-07
-0.0007,4.2e-07
-0.0005,4.4e-07
-0.0003,4.6e-07
-0.0001,3.4e-07
9.99999999999994e-05,2.8e-07
0.0003,1.6e-07
0.0005,1.6e-07
0.0006999999999999,2.2e-07
0.0009,2.4e-07
0.0011,3.6e-07
0.0013,3.8e-07
0.0015,4e-07
0.0017,4.8e-07
0.0019,5e-07
0.0021,6e-07
0.0023,6.2e-07
0.0025,5.2e-07
0.0027,5.6e-07
0.0029,6e-07
0.0031,5.4e-07
0.0033,4.2e-07
0.0035,2.8e-07
0.0037,2.2e-07
0.0039,1.4e-07
0.0041,2e-07
0.0043,2.2e-07
0.0045,3.2e-07
0.0047,4.6e-07
0.0049,5e-07
0.0051,6.6e-07
0.0053,5.4e-07
0.0055,5e-07
0.0057,2.6e-07
0.0059,1.4e-07
0.0061,2e-07
0.0063,3e-07
0.0065,4.6e-07
0.0067,6.8e-07
0.0069,7e-07
0.0071,6.6e-07
0.0073,5.2e-07
0.0075,4.2e-07
