y_field,appl_current,meas_voltage_K1,dV_dI
-3e-05,0.0,5.1479e-07,0.08074954000000001
-3e-05,5e-06,9.185377e-07,0.07839829999999998
-3e-05,1e-05,1.298773e-06,0.07144743
-3e-05,1.5e-05,1.633012e-06,0.06413440000000001
-3e-05,2e-05,1.940117e-06,0.056282099999999974
-3e-05,2.5e-05,2.195833e-06,0.06086839999999996
-3e-05,3e-05,2.548801e-06,0.06583300000000006
-3e-05,3.5e-05,2.854163e-06,0.05661740000000004
-3e-05,4e-05,3.114975e-06,0.053318499999999935
-3e-05,4.5e-05,3.387348e-06,0.04840140000000004
-3e-05,5e-05,3.598989e-06,-0.11424289090909134
-3e-05,5.05e-05,3.534039e-06,-0.07467900000000016
-3e-05,5.1e-05,3.52431e-06,-0.01725399999999988
-3e-05,5.15e-05,3.516785e-06,-0.043553000000000175
-3e-05,5.2e-05,3.480757e-06,-0.09516699999999956
-3e-05,5.25e-05,3.421618e-06,-0.0034119999999990824
-3e-05,5.3e-05,3.477345e-06,-0.03897800000000018
-3e-05,5.35e-05,3.38264e-06,-0.0261199999999997
-3e-05,5.4e-05,3.451225e-06,0.06936000000000142
-3e-05,5.45e-05,3.452e-06,-0.013082000000001148
-3e-05,5.5e-05,3.438143e-06,0.007240999999999609
-3e-05,5.55e-05,3.459241e-06,0.0080309999999999
-3e-05,5.6e-05,3.446174e-06,0.0012070000000004022
-3e-05,5.65e-05,3.460448e-06,0.01546599999999998
-3e-05,5.7e-05,3.46164e-06,0.005855999999999639
-3e-05,5.75e-05,3.466304e-06,0.03932100000000016
-3e-05,5.8e-05,3.500961e-06,0.05961500000000042
-3e-05,5.85e-05,3.525919e-06,0.011935000000000251
-3e-05,5.9e-05,3.512896e-06,-0.014154999999999696
-3e-05,5.95e-05,3.511764e-06,0.012471999999999817
-3e-05,6e-05,3.525368e-06,0.019846999999999948
-3e-05,6.05e-05,3.531611e-06,0.07211599999999985
-3e-05,6.1e-05,3.597484e-06,0.05109200000000147
-3e-05,6.15e-05,3.582703e-06,0.03246700000000047
-3e-05,6.2e-05,3.629951e-06,0.04639900000000052
-3e-05,6.25e-05,3.629102e-06,0.040542999999999996
-3e-05,6.3e-05,3.670494e-06,0.07020900000000019
-3e-05,6.35e-05,3.699311e-06,0.08230800000000027
-3e-05,6.4e-05,3.752802e-06,0.009297999999999806
-3e-05,6.45e-05,3.708609e-06,-0.025047000000000263
-3e-05,6.5e-05,3.727755e-06,0.08171199999999734
-3e-05,6.55e-05,3.790321e-06,0.06171599999999833
-3e-05,6.6e-05,3.789471e-06,0.022484000000000393
-3e-05,6.65e-05,3.812805e-06,0.024019000000000013
-3e-05,6.7e-05,3.81349e-06,0.05139000000000005
-3e-05,6.75e-05,3.864195e-06,0.05466900000000008
-3e-05,6.8e-05,3.868159e-06,0.0029660000000002462
-3e-05,6.85e-05,3.867161e-06,0.060956000000000454
-3e-05,6.9e-05,3.929115e-06,0.0434180000000004
-3e-05,6.95e-05,3.910579e-06,-0.0014300000000000423
-3e-05,7e-05,3.927685e-06,0.03558199999999889
-3e-05,7.05e-05,3.946161e-06,0.07418700000000022
-3e-05,7.1e-05,4.001872e-06,0.04379099999999969
-3e-05,7.15e-05,3.989952e-06,0.03295899999999996
-3e-05,7.2e-05,4.034831e-06,0.05745500000000048
-3e-05,7.25e-05,4.047407e-06,0.03188600000000097
-3e-05,7.3e-05,4.066717e-06,0.07707799999999931
-3e-05,7.35e-05,4.124485e-06,0.06779599999999952
