appl_current,meas_voltage_K1,dV_dI
-0.0005,-0.03248053,0.010999999999761171
-0.00049,-0.03248042,0.009999999999990905
-0.00048,-0.03248033,0.005000000000109139
-0.00047,-0.03248032,0.0010000000002037268
-0.00046,-0.03248031,0.0039999999999054126
-0.00045,-0.03248024,0.008499999999912689
-0.00044,-0.03248014,0.005000000000109139
-0.00043,-0.03248014,0.0029999999999290594
-0.00042,-0.03248008,0.003500000000030923
-0.00041,-0.03248007,-0.0029999999999290594
-0.0004,-0.03248014,-0.003500000000030923
-0.00039,-0.03248014,0.005499999999983629
-0.00038,-0.03248003,0.002499999999827196
-0.00037,-0.03248009,-0.010500000000092768
-0.00036,-0.03248024,-0.016499999999950887
-0.00035,-0.03248042,-0.01950000000010732
-0.00034,-0.03248063,-0.03300000000012915
-0.00033,-0.03248108,-0.11199999999962529
-0.00032,-0.03248287,-0.40599999999994907
-0.00031,-0.0324892,52.371999999999616
-0.0003,-0.03143543,120.71500000000037
-0.00029,-0.0300749,135.5079999999998
-0.00028,-0.02872527,138.85500000000002
-0.00027,-0.0272978,137.70299999999997
-0.00026,-0.02597121,132.10800000000017
-0.00025,-0.02465564,130.70650000000023
-0.00024,-0.02335708,129.67799999999988
-0.00023,-0.02206208,129.94849999999997
-0.00022,-0.02075811,130.79600000000005
-0.00021,-0.01944616,134.68449999999984
-0.0002,-0.01806442,300.4100000000001
-0.00019,-0.01343796,277.7590000000001
-0.00018,-0.01250924,92.6210000000001
-0.00017,-0.01158554,90.8275000000001
-0.00016,-0.01069269,88.2965999999999
-0.00015,-0.009819608,87.11869999999982
-0.00014,-0.008950316,91.19770000000005
-0.00013,-0.007995654,120.06365000000017
-0.00012,-0.006549043,127.72345000000001
-0.00011,-0.005441185,327.2824014000001
-0.0001,-3.394972e-06,271.90509720000006
-9e-05,-3.083056e-06,0.02654875000000001
-8e-05,-2.863997e-06,0.024987249999999933
-7e-05,-2.583311e-06,0.021680950000000004
-6e-05,-2.430378e-06,0.02888210000000002
-5e-05,-2.005669e-06,0.0221026
-4e-05,-1.988326e-06,0.003980499999999984
-3e-05,-1.926059e-06,0.007376249999999945
-1.99999999999999e-05,-1.840801e-06,0.009855599999999978
-9.99999999999992e-06,-1.728947e-06,0.02086885000000016
0.0,-1.423424e-06,0.015932500000000183
1e-05,-1.410297e-06,-0.0005110499999999851
2.00000000000001e-05,-1.433645e-06,0.0034218000000000443
3.00000000000001e-05,-1.341861e-06,0.0067020000000000135
4e-05,-1.299605e-06,0.014647949999999979
5e-05,-1.048902e-06,0.009940299999999992
6e-05,-1.100799e-06,-0.004308349999999982
7.00000000000001e-05,-1.135069e-06,0.0013961500000001029
8e-05,-1.072876e-06,0.0032117000000000395
9e-05,-1.070835e-06,0.015253085
0.0001,-7.678143e-07,0.009583660000000008
0.00011,-8.791618e-07,-0.0063138600000000045
0.00012,-8.940915e-07,0.0006146250000000075
0.00013,-8.668693e-07,-0.0010042599999999999
0.00014,-9.141767e-07,0.010131229999999998
0.00015,-6.642447e-07,0.010451580000000023
0.00016,-7.051451e-07,-0.00593316499999999
0.00017,-7.82908e-07,-0.003030655
0.00018,-7.657582e-07,-0.00034493500000000454
0.00019,-7.898067e-07,0.010996920000000007
0.0002,-5.458198e-07,0.006695300000000001
0.00021,-6.559007e-07,-0.007923055000000005
0.00022,-7.042809e-07,-0.002125479999999999
0.00023,-6.984103e-07,-0.0027833150000000015
0.00024,-7.599472e-07,0.006910599999999999
0.00025,-5.601983e-07,0.0059748849999999715
0.00026,-6.404495e-07,-0.008019160000000004
0.00027,-7.205815e-07,-0.002753509999999973
0.00028,-6.955197e-07,-0.0013693049999999735
0.00029,-7.479676e-07,24.649260985000137
0.0003,0.0004922897,26.549933380000127
0.00031,0.0005302507,3.9215649999999904
0.00032,0.000570721,4.300539999999998
0.00033,0.0006162615,5.110374999999998
0.00034,0.0006729285,8.37048500000001
0.00035,0.0007836712,1587.9125749999916
0.00036,0.03243118,1582.4014399999915
0.00037,0.0324317,0.015500000000201908
0.00038,0.03243149,-0.017000000000280124
0.00039,0.03243136,-0.02500000000009095
0.0004,0.03243099,-0.03050000000007458
0.00041,0.03243075,-0.028999999999996362
0.00042,0.03243041,-0.03150000000005093
0.00043,0.03243012,-0.02999999999974534
0.00044,0.03242981,-0.032999999999901775
0.00045,0.03242946,-0.03300000000035652
0.00046,0.03242915,-0.03050000000007458
0.00047,0.03242885,-0.03249999999979991
0.00048,0.0324285,-0.02750000000014552
0.00049,0.0324283,-0.028499999999667125
0.0005,0.03242793,-0.03699999999995364
