y_field,appl_current,meas_voltage_K1,dV_dI
0.000485,0.0,5.367337e-07,-0.06982160000000016
0.000485,5e-07,5.018229e-07,0.07481329999999997
0.000485,1e-06,6.11547e-07,0.20401179999999985
0.000485,1.5e-06,7.058347e-07,0.1159875666666661
0.000485,1.6e-06,7.159817e-07,0.47955900000000007
0.000485,1.7e-06,8.017465e-07,0.6631274999999994
0.000485,1.8e-06,8.486072e-07,0.3617740000000005
0.000485,1.9e-06,8.741013e-07,0.3977574999999991
0.000485,2e-06,9.281587e-07,0.302397
0.000485,2.1e-06,9.345807e-07,0.25188599999999983
0.000485,2.2e-06,9.785359e-07,0.5334965
0.000485,2.3e-06,1.04128e-06,0.5501105000000006
0.000485,2.4e-06,1.088558e-06,0.2647000000000004
0.000485,2.5e-06,1.09422e-06,0.37444000000000166
0.000485,2.6e-06,1.163446e-06,0.33681500000000053
0.000485,2.7e-06,1.161583e-06,0.23757999999999946
0.000485,2.8e-06,1.210962e-06,0.603605
0.000485,2.9e-06,1.282304e-06,0.3909799999999999
0.000485,3e-06,1.289158e-06,0.1951900000000002
0.000485,3.1e-06,1.321342e-06,0.5322850000000008
0.000485,3.2e-06,1.395615e-06,0.36577500000000107
0.000485,3.3e-06,1.394497e-06,0.15354500000000115
0.000485,3.4e-06,1.426324e-06,0.49453500000000084
0.000485,3.5e-06,1.493404e-06,0.17470500000000033
0.000485,3.6e-06,1.461265e-06,0.18580499999999756
0.000485,3.7e-06,1.530565e-06,0.43105499999999886
0.000485,3.8e-06,1.547476e-06,0.19191000000000003
0.000485,3.9e-06,1.568947e-06,0.5454950000000007
0.000485,4e-06,1.656575e-06,0.3174500000000009
0.000485,4.1e-06,1.632437e-06,0.14236999999999966
0.000485,4.2e-06,1.685049e-06,0.15093500000000049
0.000485,4.3e-06,1.662624e-06,0.19258000000000486
0.000485,4.4e-06,1.723565e-06,0.3100700000000014
0.000485,4.5e-06,1.724638e-06,0.3552950000000017
0.000485,4.6e-06,1.794624e-06,0.32742999999999967
0.000485,4.7e-06,1.790124e-06,0.0850799999999996
0.000485,4.8e-06,1.81164e-06,0.25717500000000015
0.000485,4.9e-06,1.841559e-06,0.1295549999999981
0.000485,5e-06,1.837551e-06,0.05111000000000132
0.000485,5.1e-06,1.851781e-06,0.188485
0.000485,5.2e-06,1.875248e-06,0.34843500000000205
0.000485,5.3e-06,1.921468e-06,0.21054000000000173
0.000485,5.4e-06,1.917356e-06,0.08492999999999995
0.000485,5.5e-06,1.938454e-06,0.16352999999999973
0.000485,5.6e-06,1.950062e-06,0.07822499999999799
0.000485,5.7e-06,1.954099e-06,0.25158499999999506
0.000485,5.8e-06,2.000379e-06,0.14662000000000042
0.000485,5.9e-06,1.983423e-06,0.05766500000000008
0.000485,6e-06,2.011912e-06,0.41586000000000034
0.000485,6.1e-06,2.066595e-06,0.3471699999999984
0.000485,6.2e-06,2.081346e-06,-0.027639999999999887
0.000485,6.3e-06,2.061067e-06,-0.103629999999999
0.000485,6.4e-06,2.06062e-06,0.24056000000000033
0.000485,6.5e-06,2.109179e-06,0.5071249999999967
0.000485,6.6e-06,2.162045e-06,0.07777999999999707
0.000485,6.7e-06,2.124735e-06,0.26902000000000115
0.000485,6.8e-06,2.215849e-06,0.25382500000000086
0.000485,6.9e-06,2.1755e-06,-0.17351000000000028
0.000485,7e-06,2.181147e-06,0.322359999999998
0.000485,7.1e-06,2.239972e-06,0.36951
0.000485,7.2e-06,2.255049e-06,-0.12084999999999724
0.000485,7.3e-06,2.215802e-06,55.37360500000031
0.000485,7.4e-06,1.332977e-05,68.77329000000007
0.000485,7.5e-06,1.597046e-05,14.353750000000005
0.000485,7.6e-06,1.620052e-05,2.273399999999981
