appl_current,meas_voltage_K1,dV_dI
-0.0003,-4.109102e-08,-0.07536159666666688
-0.000294,-4.932606e-07,-0.0605398483333335
-0.000288,-7.675692e-07,-0.036096441666666756
-0.000282,-9.264179e-07,-0.019775983333333358
-0.000276,-1.004881e-06,0.00020984166666676574
-0.00027,-9.238998e-07,-0.0007140000000000063
-0.000264,-1.013449e-06,-0.005147941666666739
-0.000258,-9.856751e-07,0.003358733333333308
-0.000252,-9.731442e-07,0.00039112500000000605
-0.000246,-9.809816e-07,0.013064716666666615
-0.00024,-8.163676e-07,0.010927816666666645
-0.000234,-8.498478e-07,-0.0028992833333333218
-0.000228,-8.51159e-07,0.0017942083333333247
-0.000222,-8.283173e-07,0.006089124999999987
-0.000216,-7.780895e-07,0.01411896666666669
-0.00021,-6.588897e-07,0.009071600000000055
-0.000204,-6.692303e-07,0.0016687916666666622
-0.000198,-6.388642e-07,0.0064045000000000005
-0.000192,-5.923763e-07,0.007235183333333346
-0.000186,-5.52042e-07,0.01671280833333339
-0.00018,-3.918226e-07,0.01143572500000007
-0.000174,-4.148133e-07,-0.0010740416666666641
-0.000168,-4.047111e-07,-0.00030545000000001266
-0.000162,-4.184787e-07,0.00045444999999999514
-0.000156,-3.992577e-07,0.01968162499999997
-0.00015,-1.822992e-07,0.015000541666666579
-0.000144,-2.192512e-07,-0.004898366666666676
-0.000138,-2.410796e-07,-0.0006158583333333231
-0.000132,-2.266415e-07,0.002506916666666671
-0.000126,-2.109966e-07,0.015964075833333355
-0.00012,-3.507259e-08,0.007668525000000004
-0.000114,-1.189743e-07,-0.00657088416666668
-0.000108,-1.139232e-07,0.0029303250000000036
-0.000102,-8.38104e-08,0.0032879233333333356
-9.6e-05,-7.446812e-08,0.01511229750000001
-9e-05,9.753717e-08,0.011975853333333362
-8.4e-05,6.924212e-08,-0.0046984583333333305
-7.8e-05,4.115567e-08,-0.0012801558333333345
-7.2e-05,5.388025e-08,0.0044861333333333355
-6.6e-05,9.498927e-08,0.014063087499999988
-6e-05,2.226373e-07,0.007224002499999995
-5.4e-05,1.816773e-07,-0.002444833333333323
-4.8e-05,1.932993e-07,-0.0024249666666666635
-4.2e-05,1.525777e-07,-0.002798708333333325
-3.6e-05,1.597148e-07,0.012045383333333331
-3e-05,2.971223e-07,0.004361966666666668
-2.4e-05,2.120584e-07,-0.006368499999999999
-1.8e-05,2.207003e-07,0.003707608333333331
-1.2e-05,2.565497e-07,0.0024088333333333427
-5.99999999999998e-06,2.496063e-07,0.008062500000000063
0.0,3.532997e-07,0.006880441666666692
5.99999999999998e-06,3.321716e-07,-0.0028607916666666677
1.2e-05,3.189702e-07,-0.0005028749999999929
1.8e-05,3.261371e-07,-0.00039857499999999824
2.4e-05,3.141873e-07,0.010100941666666665
3e-05,4.473484e-07,0.008368816666666667
3.6e-05,4.146131e-07,-0.00489960833333334
4.2e-05,3.885531e-07,-0.001175850000000006
4.8e-05,4.005029e-07,-0.003482866666666664
5.4e-05,3.467587e-07,0.008520299999999967
6e-05,5.027465e-07,0.008902733333333326
6.6e-05,4.535915e-07,-0.010154333333333328
7.2e-05,3.808945e-07,-0.005719108333333341
7.8e-05,3.849622e-07,0.00034766666666666973
8.4e-05,3.850665e-07,0.012518458333333309
9e-05,5.351837e-07,0.0074909583333332905
9.6e-05,4.74958e-07,-0.007485991666666671
0.000102,4.453518e-07,-0.0046835583333333375
0.000108,4.187553e-07,0.00013658333333332884
0.000114,4.469908e-07,0.011789608333333333
0.00012,5.602306e-07,0.0057538750000000055
0.000126,5.160373e-07,-0.006950841666666652
0.000132,4.768205e-07,-0.004568083333333327
0.000138,4.612203e-07,0.0005711666666666435
0.000144,4.836745e-07,0.011222158333333378
0.00015,5.958862e-07,0.004266358333333407
0.000156,5.348708e-07,-0.005433524999999988
0.000162,5.306839e-07,-0.003859091666666689
0.000168,4.885617e-07,-0.0016240916666666952
0.000174,5.111948e-07,0.01093906666666665
0.00018,6.198305e-07,0.003778383333333274
0.000186,5.565354e-07,-0.010259875000000016
0.000192,4.96712e-07,-0.004375624999999966
0.000198,5.040279e-07,0.0005450916666666777
0.000204,5.032531e-07,0.009791766666666646
0.00021,6.215291e-07,0.004468749999999931
0.000216,5.568781e-07,-0.005547758333333361
0.000222,5.54956e-07,-0.002006533333333331
0.000228,5.327997e-07,-0.005393791666666682
0.000234,4.902305e-07,0.008658674999999928
0.00024,6.367038e-07,0.006449758333333333
0.000246,5.676276e-07,-0.00835267499999999
0.000252,5.364717e-07,-0.0036517416666666733
0.000258,5.238067e-07,-0.00018252500000002364
0.000264,5.342814e-07,0.009835225000000052
0.00027,6.418294e-07,0.002770158333333335
0.000276,5.675233e-07,-0.010053758333333336
0.000282,5.211843e-07,-0.006043183333333306
0.000288,4.950051e-07,-0.00021232499999999932
0.000294,5.186364e-07,0.010376591666666692
0.0003,6.195242e-07,0.016814633333333374
