appl_current,meas_voltage_K1,dV_dI
-7.5e-05,-7.625531e-05,1.1464266666666738
-7.35e-05,-7.453567e-05,1.128730000000001
-7.2e-05,-7.286912e-05,1.1114666666666686
-7.05e-05,-7.120127e-05,1.0955433333333318
-6.9e-05,-6.958249e-05,1.054276666666663
-6.75e-05,-6.803844e-05,1.0457366666666736
-6.6e-05,-6.644528e-05,1.0733233333333345
-6.45e-05,-6.481847e-05,1.0744433333333312
-6.3e-05,-6.322195e-05,1.0635366666666677
-6.15e-05,-6.162786e-05,1.0425700000000013
-6e-05,-6.009424e-05,1.0471000000000004
-5.85e-05,-5.848656e-05,1.0698666666666696
-5.7e-05,-5.688464e-05,1.0530000000000044
-5.55e-05,-5.532756e-05,1.0500766666666657
-5.4e-05,-5.373441e-05,1.0406733333333307
-5.25e-05,-5.220554e-05,1.0459533333333368
-5.1e-05,-5.059655e-05,1.0612233333333343
-4.95e-05,-4.902187e-05,1.0553033333333328
-4.8e-05,-4.743064e-05,1.0655833333333362
-4.65e-05,-4.582512e-05,1.043286666666667
-4.5e-05,-4.430078e-05,1.030106666666665
-4.35e-05,-4.27348e-05,1.0524166666666641
-4.2e-05,-4.114353e-05,1.0498833333333355
-4.05e-05,-3.958515e-05,1.0478699999999996
-3.9e-05,-3.799992e-05,1.0445633333333308
-3.75e-05,-3.645146e-05,1.0459433333333354
-3.6e-05,-3.486209e-05,1.0421466666666692
-3.45e-05,-3.332502e-05,1.028789999999999
-3.3e-05,-3.177572e-05,1.0458066666666674
-3.15e-05,-3.01876e-05,1.030513333333337
-3e-05,-2.868418e-05,1.0179366666666674
-2.85e-05,-2.713379e-05,1.044469999999997
-2.7e-05,-2.555077e-05,1.0495566666666676
-2.55e-05,-2.398512e-05,1.0257366666666687
-2.4e-05,-2.247356e-05,0.998683333333334
-2.25e-05,-2.098907e-05,1.0297299999999963
-2.1e-05,-1.938437e-05,1.0661233333333344
-1.95e-05,-1.77907e-05,1.030660000000001
-1.8e-05,-1.629239e-05,1.0063199999999997
-1.65e-05,-1.477174e-05,1.000326666666667
-1.5e-05,-1.329141e-05,1.018066666666666
-1.35e-05,-1.171754e-05,1.0296499999999993
-1.2e-05,-1.020246e-05,1.023785333333334
-1.05e-05,-8.646184e-06,1.0345069999999996
-9e-06,-7.098939e-06,1.0542443333333371
-7.50000000000001e-06,-5.483451e-06,1.1568009999999986
-6e-06,-3.628536e-06,2.1328501999999987
-4.5e-06,9.150996e-07,1.5176741999999952
-3.00000000000001e-06,9.244866e-07,0.010017766666666594
-1.5e-06,9.451529e-07,0.0003760999999999348
0.0,9.256149e-07,0.0014141333333332895
1.5e-06,9.493953e-07,0.012352100000000032
2.99999999999999e-06,9.626712e-07,0.011070700000000044
4.5e-06,9.826074e-07,0.003620699999999921
6e-06,9.735333e-07,-0.00837876666666676
7.49999999999999e-06,9.574711e-07,0.013648233333333037
9e-06,1.014478e-06,0.025369633333333197
1.05e-05,1.03358e-06,0.01135399999999992
1.2e-05,1.04854e-06,0.002717000000000025
1.35e-05,1.041731e-06,-0.019414733333333323
1.5e-05,9.902958e-07,-0.001802999999999999
1.65e-05,1.036322e-06,0.030713733333333326
1.8e-05,1.082437e-06,0.018337000000000103
1.95e-05,1.091333e-06,0.0011723333333333308
2.1e-05,1.085954e-06,-0.013107000000000035
2.25e-05,1.052012e-06,0.007012999999999936
2.4e-05,1.106993e-06,0.02671566666666675
2.55e-05,1.132159e-06,0.010846999999999996
2.7e-05,1.139534e-06,0.012530666666666634
2.85e-05,1.169751e-06,-0.010365333333333449
3e-05,1.108438e-06,-0.012177999999999967
3.15e-05,1.133217e-06,0.025354666666666692
3.3e-05,1.184502e-06,0.01967266666666656
3.45e-05,1.192235e-06,0.00235933333333338
3.6e-05,1.19158e-06,-0.006560666666666659
3.75e-05,1.172553e-06,0.0018476666666665809
3.9e-05,1.197123e-06,0.016121666666666645
4.05e-05,1.220918e-06,0.003888666666666707
4.2e-05,1.208789e-06,0.013678333333333292
4.35e-05,1.261953e-06,0.003938666666666646
4.5e-05,1.220605e-06,-0.00790699999999983
4.65e-05,1.238232e-06,0.01924566666666666
4.8e-05,1.278342e-06,0.015133333333333276
4.95e-05,1.283632e-06,0.0058906666666666
5.1e-05,1.296014e-06,-0.006307666666666656
5.25e-05,1.264709e-06,-0.005607333333333242
5.4e-05,1.279192e-06,18.63206699999992
5.55e-05,5.716091e-05,19.162542666666635
5.7e-05,5.876682e-05,1.0693833333333345
5.85e-05,6.036906e-05,1.052633333333329
6e-05,6.192472e-05,1.0572233333333294
6.15e-05,6.354073e-05,1.067610000000002
6.3e-05,6.512755e-05,1.0570000000000057
6.45e-05,6.671173e-05,1.0677533333333251
6.6e-05,6.833081e-05,1.0489233333333345
6.75e-05,6.98585e-05,1.042073333333338
6.9e-05,7.145703e-05,1.0691399999999938
7.05e-05,7.306592e-05,1.0647733333333314
7.2e-05,7.465135e-05,1.071743333333334
7.35e-05,7.628115e-05,1.0529100000000007
7.5e-05,7.781008e-05,1.0192866666666698
