y_field,appl_current,meas_voltage_K1,dV_dI
-3e-05,-3.5e-05,-0.0001311368,10.933400000000029
-3e-05,-3.45e-05,-0.0001256701,10.06480000000002
-3e-05,-3.4e-05,-0.000121072,8.575200000000024
-3e-05,-3.35e-05,-0.0001170949,7.696000000000026
-3e-05,-3.3e-05,-0.000113376,7.556799999999967
-3e-05,-3.25e-05,-0.0001095381,6.936199999999971
-3e-05,-3.2e-05,-0.0001064398,5.922200000000018
-3e-05,-3.15e-05,-0.0001036159,5.577300000000022
-3e-05,-3.1e-05,-0.0001008625,5.295260000000013
-3e-05,-3.05e-05,-9.832064e-05,5.232320000000001
-3e-05,-3e-05,-9.563018e-05,5.031670000000005
-3e-05,-2.95e-05,-9.328897e-05,4.605739999999983
-3e-05,-2.9e-05,-9.102444e-05,4.432210000000012
-3e-05,-2.85e-05,-8.885676e-05,4.3163000000000125
-3e-05,-2.8e-05,-8.670814e-05,4.263199999999998
-3e-05,-2.75e-05,-8.459356e-05,4.179079999999985
-3e-05,-2.7e-05,-8.252906e-05,4.079360000000008
-3e-05,-2.65e-05,-8.05142e-05,4.037930000000003
-3e-05,-2.6e-05,-7.849113e-05,3.881079999999983
-3e-05,-2.55e-05,-7.663312e-05,3.7046399999999977
-3e-05,-2.5e-05,-7.478649e-05,3.7794999999999987
-3e-05,-2.45e-05,-7.285362e-05,3.6952
-3e-05,-2.4e-05,-7.109129e-05,3.6236800000000216
-3e-05,-2.35e-05,-6.922994e-05,3.673329999999993
-3e-05,-2.3e-05,-6.741796e-05,3.5032700000000148
-3e-05,-2.25e-05,-6.572667e-05,3.460279999999983
-3e-05,-2.2e-05,-6.395768e-05,3.5724199999999797
-3e-05,-2.15e-05,-6.215425e-05,3.513700000000007
-3e-05,-2.1e-05,-6.044398e-05,3.464100000000002
-3e-05,-2.05e-05,-5.869015e-05,3.362720000000003
-3e-05,-2e-05,-5.708126e-05,3.3244999999999933
-3e-05,-1.95e-05,-5.536565e-05,3.455289999999991
-3e-05,-1.9e-05,-5.362597e-05,3.3900100000000037
-3e-05,-1.85e-05,-5.197564e-05,3.34919
-3e-05,-1.8e-05,-5.027678e-05,3.239929999999994
-3e-05,-1.75e-05,-4.873571e-05,3.1917899999999975
-3e-05,-1.7e-05,-4.708499e-05,3.3737000000000137
-3e-05,-1.65e-05,-4.536201e-05,3.3259199999999964
-3e-05,-1.6e-05,-4.375907e-05,3.2974399999999875
-3e-05,-1.55e-05,-4.206457e-05,3.201810000000002
-3e-05,-1.5e-05,-4.055726e-05,3.1276999999999973
-3e-05,-1.45e-05,-3.893687e-05,3.2126599999999996
-3e-05,-1.4e-05,-3.73446e-05,3.2590299999999957
-3e-05,-1.35e-05,-3.567784e-05,3.2499499999999983
-3e-05,-1.3e-05,-3.409465e-05,3.115220000000008
-3e-05,-1.25e-05,-3.256262e-05,3.1295
-3e-05,-1.2e-05,-3.096515e-05,3.1264000000000003
-3e-05,-1.15e-05,-2.943622e-05,3.2230500000000006
-3e-05,-1.1e-05,-2.77421e-05,3.271019999999993
-3e-05,-1.05e-05,-2.61652e-05,2.9952500000000057
-3e-05,-1e-05,-2.474685e-05,3.0175300000000043
-3e-05,-9.5e-06,-2.314767e-05,3.204469999999997
-3e-05,-9e-06,-2.154238e-05,3.214359999999999
-3e-05,-8.5e-06,-1.993331e-05,3.102739999999997
-3e-05,-8e-06,-1.843964e-05,2.9310399999999994
-3e-05,-7.5e-06,-1.700227e-05,3.050280000000006
-3e-05,-7e-06,-1.538936e-05,3.1325299999999974
-3e-05,-6.5e-06,-1.386974e-05,3.0706899999999973
-3e-05,-6e-06,-1.231867e-05,3.1031400000000033
-3e-05,-5.5e-06,-1.07666e-05,2.989763
-3e-05,-5e-06,-9.328907e-06,2.940965000000001
-3e-05,-4.5e-06,-7.825635e-06,3.103692999999999
-3e-05,-4e-06,-6.225214e-06,3.1153150000000007
-3e-05,-3.5e-06,-4.71032e-06,3.095542000000001
-3e-05,-3e-06,-3.129672e-06,2.948166
-3e-05,-2.5e-06,-1.762154e-06,3.0603189799999986
-3e-05,-2e-06,-6.935302e-08,6.481413000000002
-3e-05,-1.5e-06,4.719259e-06,4.920970020000015
-3e-05,-9.99999999999997e-07,4.851617e-06,0.23567499999999963
-3e-05,-4.99999999999999e-07,4.954934e-06,0.1220320000000008
-3e-05,0.0,4.973649e-06,0.1265470000000004
-3e-05,4.99999999999999e-07,5.081481e-06,0.28603699999999943
-3e-05,1e-06,5.259686e-06,0.2642829999999998
-3e-05,1.5e-06,5.345764e-06,0.21849499999999988
-3e-05,2e-06,5.478181e-06,0.13031599999999965
-3e-05,2.5e-06,5.47608e-06,0.09348300000000087
-3e-05,3e-06,5.571664e-06,0.2110600000000007
-3e-05,3.5e-06,5.68714e-06,0.31398999999999955
-3e-05,4e-06,5.885654e-06,0.27945200000000003
-3e-05,4.5e-06,5.966592e-06,0.09739999999999949
-3e-05,5e-06,5.983054e-06,0.17562500000000014
-3e-05,5.5e-06,6.142217e-06,0.2127139999999983
-3e-05,6e-06,6.195768e-06,0.18972299999999986
-3e-05,6.5e-06,6.33194e-06,0.2894339999999991
-3e-05,7e-06,6.485202e-06,0.08695699999999995
-3e-05,7.5e-06,6.418897e-06,0.02509200000000167
-3e-05,8e-06,6.510294e-06,0.251110999999999
-3e-05,8.5e-06,6.670008e-06,0.28770599999999913
-3e-05,9e-06,6.798e-06,0.26036400000000004
-3e-05,9.5e-06,6.930372e-06,0.07417300000000093
-3e-05,1e-05,6.872173e-06,0.0767060000000015
-3e-05,1.05e-05,7.007078e-06,0.1794859999999998
-3e-05,1.1e-05,7.051659e-06,0.24567300000000003
