y_field,appl_current,meas_voltage_K1,dV_dI
-0.00405,-2e-05,-3.005338e-07,-0.35056800000000105
-0.00405,-2.05e-05,-1.252498e-07,-0.22731495000000068
-0.00405,-2.1e-05,-7.321885e-08,-0.14515617999999963
-0.00405,-2.15e-05,1.990638e-08,-0.1221206999999995
-0.00405,-2.2e-05,4.890185e-08,-0.11309121999999953
-0.00405,-2.25e-05,1.329976e-07,-0.0863606499999994
-0.00405,-2.3e-05,1.352625e-07,-0.04243540000000012
-0.00405,-2.35e-05,1.75433e-07,-0.052016000000000145
-0.00405,-2.4e-05,1.872785e-07,0.01239690000000021
-0.00405,-2.45e-05,1.630361e-07,-0.020308699999999513
-0.00405,-2.5e-05,2.075872e-07,-0.02226069999999955
-0.00405,-2.55e-05,1.852968e-07,0.010772700000000052
-0.00405,-2.6e-05,1.968145e-07,-0.01707539999999999
-0.00405,-2.65e-05,2.023722e-07,-0.010415099999999983
-0.00405,-2.7e-05,2.072296e-07,0.007002999999999898
-0.00405,-2.75e-05,1.953692e-07,-0.029338200000000397
-0.00405,-2.8e-05,2.365678e-07,0.0035163999999993922
-0.00405,-2.85e-05,1.918528e-07,0.019712699999999472
-0.00405,-2.9e-05,2.168551e-07,-0.005066000000000015
-0.00405,-2.95e-05,1.969188e-07,0.009878800000000243
-0.00405,-3e-05,2.069763e-07,-0.007986399999999921
-0.00405,-3.05e-05,2.049052e-07,0.007122199999999995
-0.00405,-3.1e-05,1.998541e-07,0.0008194999999999453
-0.00405,-3.15e-05,2.040857e-07,-0.004827600000000015
-0.00405,-3.2e-05,2.046817e-07,-0.06445760000000017
-0.00405,-3.25e-05,2.685433e-07,0.018505799999997963
-0.00405,-3.3e-05,1.861759e-07,0.10808489999999885
-0.00405,-3.35e-05,1.604584e-07,-0.026611400000000063
-0.00405,-3.4e-05,2.127873e-07,-0.03808450000000013
-0.00405,-3.45e-05,1.985429e-07,0.040721800000000086
-0.00405,-3.5e-05,1.720655e-07,0.013365300000000468
-0.00405,-3.55e-05,1.851776e-07,-0.01759699999999978
-0.00405,-3.6e-05,1.896625e-07,0.014974600000000032
-0.00405,-3.65e-05,1.70203e-07,0.031856300000000115
-0.00405,-3.7e-05,1.578062e-07,0.011685200000000034
-0.00405,-3.75e-05,1.585178e-07,0.029296999999999462
-0.00405,-3.8e-05,1.285092e-07,0.02005539999999939
-0.00405,-3.85e-05,1.384624e-07,-0.046979800000000155
-0.00405,-3.9e-05,1.75489e-07,-0.00859730000000003
-0.00405,-3.95e-05,1.470597e-07,-0.006555999999999146
-0.00405,-4e-05,1.82045e-07,-0.006272899999999082
-0.00405,-4.05e-05,1.533326e-07,0.03403170000000011
-0.00405,-4.1e-05,1.480133e-07,0.014244400000000046
-0.00405,-4.15e-05,1.390882e-07,-0.00035760000000001346
-0.00405,-4.2e-05,1.483709e-07,-0.012113700000000033
-0.00405,-4.25e-05,1.512019e-07,0.0029353000000001406
-0.00405,-4.3e-05,1.454356e-07,0.029680900000000066
-0.00405,-4.35e-05,1.21521e-07,0.014810600000000063
-0.00405,-4.4e-05,1.30625e-07,-0.015958000000000055
-0.00405,-4.45e-05,1.37479e-07,-0.007733100000000048
-0.00405,-4.5e-05,1.383581e-07,-0.014393400000000084
-0.00405,-4.55e-05,1.518724e-07,-0.027803500000000092
-0.00405,-4.6e-05,1.661616e-07,0.022007300000000063
-0.00405,-4.65e-05,1.298651e-07,0.008657000000000026
-0.00405,-4.7e-05,1.575046e-07,-0.005706700000000675
-0.00405,-4.75e-05,1.355718e-07,0.03334619999999977
-0.00405,-4.8e-05,1.241584e-07,0.055532450000000164
-0.00405,-4.85e-05,8.003935e-08,0.02944252000000007
-0.00405,-4.9e-05,9.471588e-08,-0.03307805000000008
-0.00405,-4.95e-05,1.131174e-07,13.184315879999767
-0.00405,-5e-05,-1.30896e-05,13.290357399999769
-0.00405,-5.05e-05,-1.317724e-05,0.2590199999999996
-0.00405,-5.1e-05,-1.334862e-05,0.32769000000000226
-0.00405,-5.15e-05,-1.350493e-05,0.2929300000000019
-0.00405,-5.2e-05,-1.364155e-05,0.25149000000000044
-0.00405,-5.25e-05,-1.375642e-05,0.31310999999999645
-0.00405,-5.3e-05,-1.395466e-05,0.3157399999999999
-0.00405,-5.35e-05,-1.407216e-05,0.2703000000000024
-0.00405,-5.4e-05,-1.422496e-05,0.28586000000000134
-0.00405,-5.45e-05,-1.435802e-05,0.28956999999999766
-0.00405,-5.5e-05,-1.451453e-05,0.2991300000000017
-0.00405,-5.55e-05,-1.465715e-05,0.27330000000000076
-0.00405,-5.6e-05,-1.478783e-05,0.2926399999999987
-0.00405,-5.65e-05,-1.494979e-05,0.3250700000000002
-0.00405,-5.7e-05,-1.51129e-05,0.28087999999999447
-0.00405,-5.75e-05,-1.523067e-05,0.26264999999999894
-0.00405,-5.8e-05,-1.537555e-05,0.25200000000000244
-0.00405,-5.85e-05,-1.548267e-05,0.29638000000000275
-0.00405,-5.9e-05,-1.567193e-05,0.33949999999999925
-0.00405,-5.95e-05,-1.582217e-05,0.24879999999999747
-0.00405,-6e-05,-1.592073e-05,0.19595177816455225
-0.004045,-2e-05,-4.344349e-06,0.24140595537974718
-0.004045,-2.05e-05,-4.465352e-06,0.31337800000000104
-0.004045,-2.1e-05,-4.657727e-06,0.33449099999999987
-0.004045,-2.15e-05,-4.799843e-06,0.30144200000000065
-0.004045,-2.2e-05,-4.959169e-06,0.2969129999999991
-0.004045,-2.25e-05,-5.096756e-06,0.3363990000000001
-0.004045,-2.3e-05,-5.295568e-06,0.3435650000000017
-0.004045,-2.35e-05,-5.440321e-06,0.30743200000000037
-0.004045,-2.4e-05,-5.603e-06,0.28788400000000003
-0.004045,-2.45e-05,-5.728205e-06,0.27624099999999796
-0.004045,-2.5e-05,-5.879241e-06,0.2722030000000002
-0.004045,-2.55e-05,-6.000408e-06,0.298299000000001
-0.004045,-2.6e-05,-6.17754e-06,0.2952889999999986
-0.004045,-2.65e-05,-6.295697e-06,0.30385600000000057
-0.004045,-2.7e-05,-6.481396e-06,0.2941269999999996
-0.004045,-2.75e-05,-6.589824e-06,0.26775399999999916
-0.004045,-2.8e-05,-6.74915e-06,0.2898510000000005
-0.004045,-2.85e-05,-6.879675e-06,0.2702869999999997
-0.004045,-2.9e-05,-7.019437e-06,0.28946300000000136
-0.004045,-2.95e-05,-7.169138e-06,0.28710900000000006
-0.004045,-3e-05,-7.306546e-06,0.2749800000000002
-0.004045,-3.05e-05,-7.444118e-06,0.28979099999999924
-0.004045,-3.1e-05,-7.596337e-06,0.28733200000000014
-0.004045,-3.15e-05,-7.73145e-06,0.2775870000000005
-0.004045,-3.2e-05,-7.873924e-06,0.33601100000000006
-0.004045,-3.25e-05,-8.067461e-06,0.27594900000000244
-0.004045,-3.3e-05,-8.149873e-06,0.22220399999999962
-0.004045,-3.35e-05,-8.289665e-06,0.2942909999999994
-0.004045,-3.4e-05,-8.444164e-06,0.3276670000000017
-0.004045,-3.45e-05,-8.617332e-06,0.27822800000000036
-0.004045,-3.5e-05,-8.722392e-06,0.26095899999999794
-0.004045,-3.55e-05,-8.878291e-06,0.28272799999999876
-0.004045,-3.6e-05,-9.00512e-06,0.23080200000000062
-0.004045,-3.65e-05,-9.109093e-06,0.2675010000000029
-0.004045,-3.7e-05,-9.272621e-06,0.3201420000000006
-0.004045,-3.75e-05,-9.429235e-06,0.2818039999999993
-0.004045,-3.8e-05,-9.554425e-06,0.31607499999999966
-0.004045,-3.85e-05,-9.74531e-06,0.29961000000000126
-0.004045,-3.9e-05,-9.854035e-06,0.24833899999999964
-0.004045,-3.95e-05,-9.993649e-06,0.2845349999999982
-0.004045,-4e-05,-1.013857e-05,0.3179109999999987
-0.004045,-4.05e-05,-1.031156e-05,0.29058000000000206
-0.004045,-4.1e-05,-1.042915e-05,0.26151000000000124
-0.004045,-4.15e-05,-1.057307e-05,0.2655900000000013
-0.004045,-4.2e-05,-1.069474e-05,0.28097999999999956
-0.004045,-4.25e-05,-1.085405e-05,0.3329399999999971
-0.004045,-4.3e-05,-1.102768e-05,0.3280600000000007
-0.004045,-4.35e-05,-1.118211e-05,0.28178000000000125
-0.004045,-4.4e-05,-1.130946e-05,0.3008000000000024
-0.004045,-4.45e-05,-1.148291e-05,0.2806899999999999
-0.004045,-4.5e-05,-1.159015e-05,0.261809999999997
-0.004045,-4.55e-05,-1.174472e-05,0.2761400000000016
-0.004045,-4.6e-05,-1.186629e-05,0.2652800000000024
-0.004045,-4.65e-05,-1.201e-05,0.2596000000000007
-0.004045,-4.7e-05,-1.212589e-05,0.26693999999999996
-0.004045,-4.75e-05,-1.227694e-05,0.27819999999999645
