appl_current,meas_voltage_K1,dV_dI
-0.0002,-0.0004098566,2.391649999999993
-0.000196,-0.00040029,2.435687499999993
-0.000192,-0.0003903711,2.487562500000003
-0.000188,-0.0003803895,2.4949875000000006
-0.000184,-0.0003704112,2.523037500000001
-0.00018,-0.0003602052,2.4980249999999984
-0.000176,-0.000350427,2.4560999999999993
-0.000172,-0.0003405564,2.4448125000000047
-0.000168,-0.0003308685,2.424462500000004
-0.000164,-0.0003211607,2.438175000000008
-0.00016,-0.0003113631,2.4038124999999937
-0.000156,-0.0003019302,2.363749999999989
-0.000152,-0.0002924531,2.357475000000001
-0.000148,-0.0002830704,2.3473874999999964
-0.000144,-0.000273674,2.3310499999999976
-0.00014,-0.000264422,2.3098249999999965
-0.000136,-0.0002551954,2.2918375000000033
-0.000132,-0.0002460873,2.2741875000000036
-0.000128,-0.0002370019,2.273299999999999
-0.000124,-0.0002279009,2.2421125000000046
-0.00012,-0.000219065,2.2080749999999973
-0.000116,-0.0002102363,2.2215375
-0.000112,-0.0002012927,2.219687499999999
-0.000108,-0.0001924788,2.198599999999999
-0.000104,-0.0001837039,2.171800000000001
-0.0001,-0.0001751044,2.1445000000000007
-9.6e-05,-0.0001665479,2.150525000000002
-9.2e-05,-0.0001579002,2.1608124999999987
-8.8e-05,-0.0001492614,2.144099999999998
-8.4e-05,-0.0001407474,2.100162500000007
-8e-05,-0.0001324601,2.0809624999999983
-7.6e-05,-0.0001240997,2.094899999999999
-7.2e-05,-0.0001157009,2.096662499999997
-6.8e-05,-0.0001073264,2.088402499999999
-6.4e-05,-9.899368e-05,2.0368087499999987
-6e-05,-9.103193e-05,2.0093787500000015
-5.6e-05,-8.291865e-05,2.034506249999998
-5.2e-05,-7.475588e-05,2.035911249999998
-4.8e-05,-6.663136e-05,2.020281250000001
-4.4e-05,-5.859363e-05,1.9715012500000002
-4e-05,-5.085935e-05,1.954613750000001
-3.6e-05,-4.295672e-05,1.9672287499999985
-3.2e-05,-3.512152e-05,1.9696987499999992
-2.8e-05,-2.719913e-05,1.9587387500000002
-2.4e-05,-1.945161e-05,1.8877637500000004
-2e-05,-1.209702e-05,1.864517874999999
-1.6e-05,-4.535467e-06,1.8901206249999993
-1.2e-05,3.023945e-06,1.882883375
-8e-06,1.05276e-05,1.8829118750000047
-4.00000000000002e-06,1.808724e-05,1.7074275000000063
-2.71050543121376e-20,2.418702e-05,0.8134912500000029
3.99999999999999e-06,2.459517e-05,0.09080250000000012
7.99999999999998e-06,2.491344e-05,0.09400249999999977
1.2e-05,2.534719e-05,0.09275374999999952
1.6e-05,2.565547e-05,0.03444624999999979
2e-05,2.562276e-05,5.223553750000003
2.4e-05,6.74439e-05,6.176605000000002
2.8e-05,7.50356e-05,1.9021287499999993
3.2e-05,8.266093e-05,1.9138549999999999
3.6e-05,9.034644e-05,1.8626274999999985
4e-05,9.756195e-05,1.8686075000000013
4.4e-05,0.0001052953,1.928718749999998
4.8e-05,0.0001129917,1.9348500000000008
5.2e-05,0.0001207741,1.9431000000000012
5.6e-05,0.0001285365,1.8859499999999993
6e-05,0.0001358617,1.8907875000000018
6.4e-05,0.0001436628,1.9487999999999985
6.8e-05,0.0001514521,1.9595749999999974
7.2e-05,0.0001593394,1.9612624999999966
7.6e-05,0.0001671422,1.9049750000000003
8e-05,0.0001745792,1.9171624999999999
8.4e-05,0.0001824795,1.9756375000000048
8.8e-05,0.0001903843,1.9857499999999995
9.2e-05,0.0001983655,1.9894874999999992
9.6e-05,0.0002063002,1.9347749999999984
0.0001,0.0002138437,1.9413125000000022
0.000104,0.0002218307,1.9896000000000065
0.000108,0.0002297605,1.9972999999999992
0.000112,0.0002378091,2.0047124999999966
0.000116,0.0002457982,1.9527999999999963
0.00012,0.0002534315,1.955599999999997
0.000124,0.000261443,2.0085375000000028
0.000128,0.0002694998,2.024124999999998
0.000132,0.000277636,2.040562500000007
0.000136,0.0002858243,1.9978875000000045
0.00014,0.0002936191,2.0008750000000006
0.000144,0.0003018313,2.0492875000000055
0.000148,0.0003100134,2.0695624999999964
0.000152,0.0003183878,2.090737499999996
0.000156,0.0003267393,2.0453249999999983
0.00016,0.0003347504,2.052099999999996
0.000164,0.0003431561,2.0993250000000003
0.000168,0.000351545,2.1102500000000006
0.000172,0.0003600381,2.1220500000000015
0.000176,0.0003685214,2.086624999999998
0.00018,0.0003767311,2.0810125
0.000184,0.0003851695,2.1211125000000095
0.000188,0.0003937,2.1357250000000008
0.000192,0.0004022553,2.1468750000000085
0.000196,0.000410875,2.1149249999999924
0.0002,0.0004191747,2.0749249999999897
