y_field,appl_current,meas_voltage_K1,dV_dI
-0.003,0.0,-7.295972e-07,-0.6358187999999999
-0.003,1e-06,-1.365416e-06,-0.3357374000000001
-0.003,2e-06,-1.401072e-06,0.00041000000000002146
-0.003,3e-06,-1.364596e-06,0.13594150000000005
-0.003,4e-06,-1.129189e-06,0.3196077499999998
-0.003,5e-06,-7.253805e-07,0.37484275
-0.003,6e-06,-3.795035e-07,6.311545250000001
-0.003,7e-06,1.189771e-05,7.222991750000001
-0.003,8e-06,1.406648e-05,2.1934999999999993
-0.003,9e-06,1.628471e-05,2.227294999999998
-0.003,1e-05,1.852107e-05,2.1964349999999992
-0.003,1.1e-05,2.067758e-05,2.176494999999999
-0.003,1.2e-05,2.287406e-05,2.1797450000000023
-0.003,1.3e-05,2.503707e-05,2.150430000000002
-0.003,1.4e-05,2.717492e-05,2.1668299999999974
-0.003,1.5e-05,2.937073e-05,2.1929750000000023
-0.003,1.6e-05,3.156087e-05,2.133230000000003
-0.003,1.7e-05,3.363719e-05,2.129184999999998
-0.003,1.8e-05,3.581924e-05,2.141819999999999
-0.003,1.9e-05,3.792083e-05,2.1112450000000003
-0.003,2e-05,4.004173e-05,2.3857159999999737
-0.003,2.025e-05,4.065471e-05,2.3992000000000075
-0.003,2.05e-05,4.124133e-05,2.0360199999999935
-0.003,2.075e-05,4.167272e-05,2.02203999999999
-0.003,2.1e-05,4.225235e-05,2.163820000000001
-0.003,2.125e-05,4.275463e-05,1.892879999999991
-0.003,2.15e-05,4.319879e-05,1.8966199999999986
-0.003,2.175e-05,4.370294e-05,1.9833600000000047
-0.003,2.2e-05,4.419047e-05,1.9426399999999973
-0.003,2.225e-05,4.467426e-05,1.9415399999999892
-0.003,2.25e-05,4.516124e-05,2.0374999999999943
-0.003,2.275e-05,4.569301e-05,1.9406199999999956
-0.003,2.3e-05,4.613155e-05,1.9443600000000174
-0.003,2.325e-05,4.666519e-05,1.9378400000000084
-0.003,2.35e-05,4.710047e-05,1.8360600000000034
-0.003,2.375e-05,4.758322e-05,1.9314599999999729
-0.003,2.4e-05,4.80662e-05,1.8481800000000277
-0.003,2.425e-05,4.850731e-05,1.9545400000000086
-0.003,2.45e-05,4.904347e-05,2.0380600000000015
-0.003,2.475e-05,4.952634e-05,1.9034800000000018
-0.003,2.5e-05,4.999521e-05,1.9265999999999792
-0.003,2.525e-05,5.048964e-05,1.8956400000000144
-0.003,2.55e-05,5.094303e-05,1.9200600000000065
-0.003,2.575e-05,5.144967e-05,1.9988599999999934
-0.003,2.6e-05,5.194246e-05,2.0499599999999845
-0.003,2.625e-05,5.247465e-05,1.9427999999999912
-0.003,2.65e-05,5.291386e-05,1.804079999999999
-0.003,2.675e-05,5.337669e-05,1.976060000000004
-0.003,2.7e-05,5.390189e-05,1.8953200000000123
-0.003,2.725e-05,5.432435e-05,1.9965599999999881
-0.003,2.75e-05,5.490017e-05,2.0904000000000025
-0.003,2.775e-05,5.536955e-05,1.9113000000000113
-0.003,2.8e-05,5.585582e-05,2.0014600000000087
-0.003,2.825e-05,5.637028e-05,2.016459999999995
-0.003,2.85e-05,5.686405e-05,1.9577799999999712
-0.003,2.875e-05,5.734917e-05,2.06092000000001
-0.003,2.9e-05,5.789451e-05,2.074479999999994
-0.003,2.925e-05,5.838641e-05,1.8098400000000083
-0.003,2.95e-05,5.879943e-05,1.8262599999999907
-0.003,2.975e-05,5.929954e-05,2.0777599999999836
-0.003,3e-05,5.983831e-05,1.9836800000000068
-0.003,3.025e-05,6.029138e-05,1.9351399999999899
-0.003,3.05e-05,6.080588e-05,1.9997999999999934
-0.003,3.075e-05,6.129128e-05,1.9175399999999883
-0.003,3.1e-05,6.176465e-05,1.96456000000002
-0.003,3.125e-05,6.227356e-05,2.0997199999999765
-0.003,3.15e-05,6.281451e-05,1.9428399999999755
-0.003,3.175e-05,6.324498e-05,1.8923400000000328
-0.003,3.2e-05,6.376068e-05,2.1285000000000167
-0.003,3.225e-05,6.430923e-05,2.0220799999999883
-0.003,3.25e-05,6.477172e-05,1.8894999999999413
-0.003,3.275e-05,6.525398e-05,2.0093200000000024
-0.003,3.3e-05,6.577638e-05,1.913800000000009
-0.003,3.325e-05,6.621088e-05,1.9821799999999996
-0.003,3.35e-05,6.676747e-05,2.0170400000000086
-0.003,3.375e-05,6.72194e-05,1.873880000000014
-0.003,3.4e-05,6.770441e-05,1.8447800000000143
-0.003,3.425e-05,6.814179e-05,1.9970600000000331
-0.003,3.45e-05,6.870294e-05,2.101040000000012
-0.003,3.475e-05,6.919231e-05,1.9880399999999838
-0.003,3.5e-05,6.969696e-05,2.0210199999999645
-0.003,3.525e-05,7.020282e-05,1.8715199999999754
-0.003,3.55e-05,7.063272e-05,2.0236799999999846
-0.003,3.575e-05,7.121466e-05,2.1352600000000166
-0.003,3.6e-05,7.170035e-05,2.01182
-0.003,3.625e-05,7.222057e-05,1.9621999999999957
-0.003,3.65e-05,7.268145e-05,1.9636600000000044
-0.003,3.675e-05,7.32024e-05,1.9622600000000148
-0.003,3.7e-05,7.366258e-05,2.0136600000000158
-0.003,3.725e-05,7.420923e-05,2.1093199999999968
-0.003,3.75e-05,7.471724e-05,1.8659599999999728
-0.003,3.775e-05,7.514221e-05,1.9879200000000026
-0.003,3.8e-05,7.57112e-05,2.051019999999994
-0.003,3.825e-05,7.616772e-05,1.9361199999999883
-0.003,3.85e-05,7.667926e-05,2.020460000000014
-0.003,3.875e-05,7.717795e-05,1.8931200000000388
-0.003,3.9e-05,7.762582e-05,2.0515800000000013
-0.003,3.925e-05,7.820374e-05,2.1794800000000123
-0.003,3.95e-05,7.871556e-05,1.9183199999999943
-0.003,3.975e-05,7.91629e-05,1.8325399999999377
-0.003,4e-05,7.963183e-05,1.874418609905679
-0.00292,0.0,-3.673811e-06,-0.8486718211538458
-0.00292,1e-06,-4.4492e-06,-0.5121404999999999
-0.00292,2e-06,-4.698092e-06,-0.0626549999999999
-0.00292,3e-06,-4.57451e-06,0.22051449999999972
-0.00292,4e-06,-4.257063e-06,4.5754179999999955
-0.00292,5e-06,4.576326e-06,5.504211499999995
-0.00292,6e-06,6.75136e-06,2.2359685
-0.00292,7e-06,9.048263e-06,2.2877700000000005
-0.00292,8e-06,1.13269e-05,2.286108499999999
-0.00292,9e-06,1.362048e-05,2.386829999999999
-0.00292,1e-05,1.610056e-05,2.3545500000000006
-0.00292,1.1e-05,1.832958e-05,2.2615399999999983
-0.00292,1.2e-05,2.062364e-05,2.306190000000001
-0.00292,1.3e-05,2.294196e-05,2.25704
