appl_current,meas_voltage_K1,dV_dI
-8e-05,-3.052123e-05,-0.13488479262673025
-7.783e-05,-3.081393e-05,0.04168894009216473
-7.566e-05,-3.03403e-05,0.2768801843317972
-7.349e-05,-2.961227e-05,0.3549700460829497
-7.132e-05,-2.879973e-05,0.4550645161290321
-6.915e-05,-2.763729e-05,0.45229953917050647
-6.698e-05,-2.683675e-05,0.3786566820276498
-6.481e-05,-2.599392e-05,0.4059262672811057
-6.264e-05,-2.507503e-05,0.40957834101382584
-6.047e-05,-2.421635e-05,0.4677557603686635
-5.83e-05,-2.304497e-05,0.4336958525345622
-5.613e-05,-2.233411e-05,0.37049078341013786
-5.396e-05,-2.143704e-05,0.4193387096774197
-5.179e-05,-2.051418e-05,0.4232235023041486
-4.962e-05,-1.960025e-05,0.4730437788018431
-4.745e-05,-1.846117e-05,0.41813364055299473
-4.528e-05,-1.778555e-05,0.3319193548387096
-4.311e-05,-1.702064e-05,0.3682258064516124
-4.094e-05,-1.618745e-05,0.3865990783410136
-3.877e-05,-1.53428e-05,0.4543778801843317
-3.66e-05,-1.421545e-05,0.41610368663594466
-3.443e-05,-1.353691e-05,0.34987096774193516
-3.226e-05,-1.269701e-05,0.3791428571428579
-3.009e-05,-1.189143e-05,0.3765368663594466
-2.792e-05,-1.106284e-05,0.45609078341013776
-2.575e-05,-9.911996e-06,0.3956870967741941
-2.358e-05,-9.345558e-06,0.31533041474654366
-2.141e-05,-8.543462e-06,0.38483479262672793
-1.924e-05,-7.675375e-06,0.37345737327188955
-1.707e-05,-6.922657e-06,0.4158235023041472
-1.49e-05,-5.870701e-06,0.4072129032258063
-1.273e-05,-5.155353e-06,0.33737465437788017
-1.056e-05,-4.406495e-06,0.36577741935484
-8.39000000000001e-06,-3.567879e-06,0.37762188940092156
-6.22e-06,-2.767616e-06,0.42864216589861676
-4.05e-06,-1.707572e-06,0.3822050691244239
-1.88e-06,-1.108846e-06,0.3262341705069125
2.89999999999999e-07,-2.917157e-07,0.3829502304147474
2.45999999999999e-06,5.53158e-07,0.36387205069124506
4.62999999999999e-06,1.287489e-06,0.418274193548387
6.79999999999999e-06,2.368468e-06,0.3975444700460829
8.96999999999999e-06,3.012832e-06,0.33413709677419257
1.114e-05,3.818623e-06,0.36992142857142796
1.331e-05,4.618291e-06,0.3568718894009216
1.548e-05,5.367447e-06,0.41806797235023074
1.765e-05,6.432706e-06,0.38242142857142913
1.982e-05,7.027156e-06,0.3264917050691243
2.199e-05,7.84968e-06,0.3583617511520738
2.416e-05,8.582446e-06,0.35090483870967737
2.633e-05,9.372607e-06,0.40288571428571385
2.85e-05,1.033097e-05,0.39231635944700427
3.067e-05,1.107526e-05,0.324251152073733
3.284e-05,1.173822e-05,0.3524631336405535
3.501e-05,1.260495e-05,0.356970046082949
3.718e-05,1.328747e-05,0.3802373271889401
3.935e-05,1.425518e-05,0.3813202764976955
4.152e-05,1.49424e-05,0.3387903225806448
4.369e-05,1.572553e-05,0.354502304147466
4.586e-05,1.648094e-05,0.3696497695852532
4.803e-05,1.732981e-05,0.41727188940092175
5.02e-05,1.82919e-05,0.38465668202765047
5.237e-05,1.899922e-05,0.3324654377880174
5.454e-05,1.97348e-05,0.35028571428571453
5.671e-05,2.051946e-05,0.36175806451612935
5.888e-05,2.130483e-05,0.42209216589861764
6.105e-05,2.235134e-05,0.41247235023041373
6.322e-05,2.309496e-05,0.3252258064516136
6.539e-05,2.376282e-05,0.3539654377880179
6.756e-05,2.463117e-05,0.3625737327188938
6.973e-05,2.533639e-05,0.39656682027649737
7.19e-05,2.635227e-05,0.3948456221198162
7.407e-05,2.705002e-05,0.3225046082949312
7.624e-05,2.775194e-05,0.33546774193548323
7.841e-05,2.850595e-05,0.3446428571428566
8.058e-05,2.924769e-05,0.4165506912442396
8.275e-05,3.031378e-05,0.4049193548387118
8.492e-05,3.100504e-05,0.3163963133640548
8.709e-05,3.168694e-05,0.3489861751152068
8.926e-05,3.251964e-05,0.3673847926267282
9.143e-05,3.328139e-05,0.4059999999999997
9.36e-05,3.428168e-05,0.38683870967741996
9.577e-05,3.496027e-05,0.30071198156681955
9.794e-05,3.558677e-05,0.33576958525345546
0.00010011,3.641751e-05,0.37224884792626867
0.00010228,3.720233e-05,0.4079907834101384
0.00010445,3.818819e-05,0.37809907834101253
0.00010662,3.884328e-05,0.3211866359447022
0.00010879,3.958214e-05,0.35517281105990683
0.00011096,4.038473e-05,0.35414746543778897
0.00011313,4.111914e-05,0.4039861751152056
0.0001153,4.213803e-05,0.3888709677419353
0.00011747,4.280684e-05,0.3036198156682026
0.00011964,4.345574e-05,0.3322027649769588
0.00012181,4.42486e-05,0.3645437788018455
0.00012398,4.503786e-05,0.4222188940092142
0.00012615,4.608103e-05,0.3738364055299517
0.00012832,4.666031e-05,0.307917050691243
0.00013049,4.741739e-05,0.3302995391705057
0.00013266,4.809381e-05,0.3510230414746527
0.00013483,4.894083e-05,0.42695622119815724
0.000137,4.99468e-05,0.46358064516129366
