appl_current,meas_voltage_K1,dV_dI
-2e-05,-7.851811e-07,0.409302749999997
-1.96e-05,-6.2146e-07,0.41330712499999855
-1.92e-05,-4.545354e-07,0.45504562500000045
-1.88e-05,-2.574235e-07,0.4702809000000005
-1.84e-05,-7.831068e-08,0.45836100000000046
-1.8e-05,1.092653e-07,0.41976997500000046
-1.76e-05,2.575053e-07,0.4010146250000005
-1.72e-05,4.30077e-07,0.33705637499999963
-1.68e-05,5.271504e-07,0.2724648749999995
-1.64e-05,6.480489e-07,0.30807587500000044
-1.6e-05,7.736111e-07,0.3153582500000003
-1.56e-05,9.003355e-07,0.2755940000000002
-1.52e-05,9.940863e-07,0.28989812500000034
-1.48e-05,1.132254e-06,0.1884283750000002
-1.44e-05,1.144829e-06,0.13576125000000072
-1.4e-05,1.240863e-06,0.18673875000000018
-1.36e-05,1.29422e-06,0.15769750000000005
-1.32e-05,1.367021e-06,0.14851499999999995
-1.28e-05,1.413032e-06,0.13808500000000024
-1.24e-05,1.477489e-06,0.1977787499999999
-1.2e-05,1.571255e-06,0.1541600000000003
-1.16e-05,1.600817e-06,0.14559124999999962
-1.12e-05,1.687728e-06,0.13380124999999987
-1.08e-05,1.707858e-06,0.07319624999999963
-1.04e-05,1.746285e-06,0.09651500000000013
-1e-05,1.78507e-06,0.1931787499999995
-9.6e-06,1.900828e-06,0.10476499999999955
-9.2e-06,1.868882e-06,0.09543500000000016
-8.8e-06,1.977176e-06,0.1409362500000002
-8.4e-06,1.981631e-06,0.05740125000000029
-8e-06,2.023097e-06,0.1170387500000003
-7.6e-06,2.075262e-06,0.09046250000000011
-7.2e-06,2.095467e-06,0.09230624999999959
-6.8e-06,2.149107e-06,0.1289775000000004
-6.4e-06,2.198649e-06,0.0065550000000000885
-6e-06,2.154351e-06,0.047401250000000505
-5.6e-06,2.23657e-06,0.1108937499999989
-5.2e-06,2.243066e-06,0.08450125000000064
-4.8e-06,2.304171e-06,0.03220249999999991
-4.4e-06,2.268828e-06,0.027602499999999974
-4e-06,2.326253e-06,0.14313375000000006
-3.6e-06,2.383335e-06,0.019146250000000364
-3.2e-06,2.34157e-06,0.041514999999999525
-2.8e-06,2.416547e-06,0.16071500000000016
-2.4e-06,2.470142e-06,-0.014621249999999808
-2e-06,2.40485e-06,-0.07841124999999982
-1.6e-06,2.407413e-06,0.07345749999999995
-1.2e-06,2.463616e-06,0.10863999999999985
-7.99999999999999e-07,2.494325e-06,0.11191750000000056
-4e-07,2.55315e-06,0.015048750000000943
0.0,2.506364e-06,0.052541249999999984
4e-07,2.595183e-06,0.06572749999999905
7.99999999999999e-07,2.558946e-06,0.01802874999999915
1.2e-06,2.609606e-06,0.09841375000000019
1.6e-06,2.637677e-06,0.021723749999999598
2e-06,2.626985e-06,0.04446624999999971
2.4e-06,2.67325e-06,0.05259750000000052
2.8e-06,2.669063e-06,0.02884999999999982
3.2e-06,2.69633e-06,0.06194624999999965
3.6e-06,2.71862e-06,0.005215000000000192
4e-06,2.700502e-06,-0.0015262499999999513
4.4e-06,2.717399e-06,0.07675374999999995
4.8e-06,2.761905e-06,0.07725625000000047
5.2e-06,2.779204e-06,0.0492812499999995
5.6e-06,2.80133e-06,-0.01182749999999988
6e-06,2.769742e-06,0.06326874999999976
6.4e-06,2.851945e-06,0.11169375000000104
6.8e-06,2.859097e-06,0.03030374999999985
7.2e-06,2.876188e-06,0.04909625000000073
7.6e-06,2.898374e-06,-0.008065000000001099
8e-06,2.869736e-06,0.010821250000000227
8.4e-06,2.907031e-06,0.09452249999999962
8.8e-06,2.945354e-06,0.020803750000000232
9.2e-06,2.923674e-06,0.05559499999999984
9.6e-06,2.98983e-06,0.04740124999999962
1e-05,2.961595e-06,0.011882500000000018
1.04e-05,2.999336e-06,0.058686250000000495
1.08e-05,3.008544e-06,0.043191250000000014
1.12e-05,3.033889e-06,0.04414124999999958
1.16e-05,3.043857e-06,-0.06345500000000026
1.2e-05,2.983125e-06,0.004210000000000047
1.24e-05,3.047225e-06,0.12989125000000046
1.28e-05,3.087038e-06,0.06580249999999976
1.32e-05,3.099867e-06,0.09530375000000024
1.36e-05,3.163281e-06,-0.02045124999999981
1.4e-05,3.083506e-06,-0.0509949999999999
1.44e-05,3.122485e-06,0.09833999999999943
1.48e-05,3.162178e-06,0.043451250000000385
1.52e-05,3.157246e-06,0.016912500000000552
1.56e-05,3.175708e-06,0.023040000000000393
1.6e-05,3.175678e-06,-0.008828750000000607
1.64e-05,3.168645e-06,0.03862749999999915
1.68e-05,3.20658e-06,0.09373999999999949
1.72e-05,3.243637e-06,0.029540000000000788
1.76e-05,3.230212e-06,0.0003449999999993736
1.8e-05,3.243913e-06,-0.04521125000000037
1.84e-05,3.194043e-06,0.03458625000000026
1.88e-05,3.271582e-06,0.044867500000000504
1.92e-05,3.229937e-06,0.05870625000000018
1.96e-05,3.318547e-06,0.09208250000000007
2e-05,3.303603e-06,-0.037359999999999734
