y_field,appl_current,meas_voltage_K1,dV_dI
-0.001415,0.0,1.512999e-06,0.17346600000000004
-0.001415,5e-07,1.599732e-06,0.18400100000000008
-0.001415,1e-06,1.697e-06,0.17088899999999985
-0.001415,1.5e-06,1.770621e-06,0.18893300000000002
-0.001415,2e-06,1.885933e-06,0.2309070000000002
-0.001415,2.5e-06,2.001528e-06,0.14092499999999974
-0.001415,3e-06,2.026858e-06,0.20274499999999973
-0.001415,3.5e-06,2.204273e-06,0.20538299999999987
-0.001415,4e-06,2.232241e-06,0.5598856620402515
-0.001415,4.10091743119266e-06,2.299008e-06,0.375980636363634
-0.001415,4.20183486238532e-06,2.308127e-06,0.06503831818181816
-0.001415,4.30275229357798e-06,2.312135e-06,-0.04968418181818457
-0.001415,4.40366972477064e-06,2.298099e-06,0.007971863636363707
-0.001415,4.5045871559633e-06,2.313744e-06,-0.01771745454545659
-0.001415,4.60550458715596e-06,2.294523e-06,0.3370032272727279
-0.001415,4.70642201834862e-06,2.381763e-06,0.523774727272734
-0.001415,4.80733944954128e-06,2.400239e-06,-0.36306413636356893
-0.001415,4.90825688073395e-06,2.308484e-06,-0.11169527272711122
-0.001415,5.0091743119266e-06,2.377695e-06,0.48590713636368044
-0.001415,5.11009174311927e-06,2.406557e-06,0.26022759090907677
-0.001415,5.21100917431193e-06,2.430218e-06,0.00753090909090659
-0.001415,5.31192660550459e-06,2.408077e-06,-0.169643636363638
-0.001415,5.41284403669725e-06,2.395978e-06,-0.0018480454545457548
-0.001415,5.51376146788991e-06,2.407704e-06,-0.011667954545456993
-0.001415,5.61467889908257e-06,2.393623e-06,0.02591227272727359
-0.001415,5.71559633027523e-06,2.412934e-06,-0.12771331818181508
-0.001415,5.81651376146789e-06,2.367846e-06,0.28635786363637195
-0.001415,5.91743119266055e-06,2.470731e-06,0.04421931818181868
-0.001415,6.01834862385321e-06,2.376771e-06,54.29274640909135
-0.001415,6.11926605504587e-06,1.34289e-05,55.4751982272734
