appl_current,meas_voltage_K1,dV_dI
-5e-05,-0.0007885974,20.1329999999999
-4.9e-05,-0.0007684644,20.172149999999988
-4.8e-05,-0.0007482531,20.43130000000002
-4.7e-05,-0.0007276018,20.745149999999967
-4.6e-05,-0.0007067628,21.010550000000023
-4.5e-05,-0.0006855807,21.392600000000016
-4.4e-05,-0.0006639776,21.805099999999925
-4.3e-05,-0.0006419705,22.250249999999994
-4.2e-05,-0.0006194771,22.86824999999999
-4.1e-05,-0.000596234,23.799050000000136
-4e-05,-0.000571879,25.049800000000005
-3.9e-05,-0.0005461344,27.050799999999924
-3.8e-05,-0.0005177774,30.161749999999984
-3.7e-05,-0.0004858109,32.34729999999999
-3.6e-05,-0.0004530828,31.48925
-3.5e-05,-0.0004228324,28.327449999999942
-3.4e-05,-0.0003964279,24.918250000000086
-3.3e-05,-0.0003729959,22.11885000000001
-3.2e-05,-0.0003521902,19.86179999999996
-3.1e-05,-0.0003332723,18.481400000000036
-3e-05,-0.0003152274,17.150299999999987
-2.9e-05,-0.0002989717,15.7817
-2.8e-05,-0.000283664,14.911200000000008
-2.7e-05,-0.0002691493,14.183949999999982
-2.6e-05,-0.0002552961,13.868250000000003
-2.5e-05,-0.0002414128,13.505250000000018
-2.4e-05,-0.0002282856,13.03464999999997
-2.3e-05,-0.0002153435,12.833499999999987
-2.2e-05,-0.0002026186,12.713750000000005
-2.1e-05,-0.000189916,13.006800000000013
-2e-05,-0.000176605,13.452349999999996
-1.9e-05,-0.0001630113,14.523200000000003
-1.8e-05,-0.0001475586,16.61815
-1.7e-05,-0.000129775,18.857049999999987
-1.6e-05,-0.0001098445,54.25220500000007
-1.5e-05,-2.127059e-05,44.252950000000084
-1.4e-05,-2.13386e-05,-0.07361500000000021
-1.3e-05,-2.141782e-05,-0.014870000000001937
-1.2e-05,-2.136834e-05,0.00022500000000214015
-1.1e-05,-2.141737e-05,0.2146449999999991
-1e-05,-2.093905e-05,0.2592350000000021
-9e-06,-2.08989e-05,0.03974499999999992
-8e-06,-2.085956e-05,-0.015735000000001165
-7.00000000000001e-06,-2.093037e-05,-0.020540000000002223
-6e-06,-2.090064e-05,0.2658050000000056
-5.00000000000001e-06,-2.039876e-05,0.24293000000000475
-4e-06,-2.041478e-05,0.05161999999999978
-3.00000000000001e-06,-2.029552e-05,0.05342500000000072
-2e-06,-2.030793e-05,-0.021464999999997403
-1e-06,-2.033845e-05,0.2740700000000036
-6.7762635780344e-21,-1.975979e-05,0.3822250000000018
9.99999999999997e-07,-1.9574e-05,0.08294999999999852
1.99999999999999e-06,-1.959389e-05,0.008609999999999118
3e-06,-1.955678e-05,0.0781950000000009
4e-06,-1.94375e-05,0.3712100000000049
4.99999999999999e-06,-1.881436e-05,0.36093500000000667
6e-06,-1.871563e-05,0.041979999999998796
6.99999999999999e-06,-1.87304e-05,0.032280000000000086
8e-06,-1.865107e-05,0.13685999999999865
9e-06,-1.845668e-05,0.43141500000000477
9.99999999999999e-06,-1.778824e-05,0.4377200000000041
1.1e-05,-1.758124e-05,0.13515499999999925
1.2e-05,-1.751793e-05,0.07306499999999971
1.3e-05,-1.743511e-05,0.06126500000000057
1.4e-05,-1.73954e-05,0.3078549999999982
1.5e-05,-1.68194e-05,0.31135499999999894
1.6e-05,-1.677269e-05,0.010184999999999889
1.7e-05,-1.679903e-05,0.027319999999999567
1.8e-05,-1.671805e-05,0.05542500000000139
1.9e-05,-1.668818e-05,0.32754000000000083
2e-05,-1.606297e-05,0.37282999999999955
2.1e-05,-1.594252e-05,0.09214000000000055
2.2e-05,-1.587869e-05,0.10191499999999909
2.3e-05,-1.573869e-05,0.11953500000000084
2.4e-05,-1.563962e-05,0.40555000000000074
2.5e-05,-1.492759e-05,0.3902749999999999
2.6e-05,-1.485907e-05,123.74264499999971
2.7e-05,0.0002325577,131.2414349999999
2.8e-05,0.0002476238,15.401899999999998
2.9e-05,0.0002633615,16.60714999999999
3e-05,0.0002808381,17.63499999999999
3.1e-05,0.0002986315,18.584300000000013
3.2e-05,0.0003180067,20.277749999999997
3.3e-05,0.000339187,22.499449999999996
3.4e-05,0.0003630056,25.551450000000102
3.5e-05,0.0003902899,28.68844999999996
3.6e-05,0.0004203825,31.684200000000004
3.7e-05,0.0004536583,33.120049999999964
3.8e-05,0.0004866226,31.243499999999983
3.9e-05,0.0005161453,28.386549999999943
4e-05,0.0005433957,26.241299999999967
4.1e-05,0.0005686279,24.76045000000005
4.2e-05,0.0005929166,24.049950000000024
4.3e-05,0.0006167278,23.591549999999984
4.4e-05,0.0006400997,23.50834999999995
4.5e-05,0.0006637445,23.19395000000003
4.6e-05,0.0006864876,22.64175000000006
4.7e-05,0.000709028,22.512149999999963
4.8e-05,0.0007315119,22.442900000000066
4.9e-05,0.0007539138,22.583649999999977
5e-05,0.0007766792,22.76539999999994
