y_field,Ic
-0.001915,3.7e-06
-0.0019148,3.9e-06
-0.0019146,3.9e-06
-0.0019144,4e-06
-0.0019142,3.95e-06
-0.001914,4.2e-06
-0.0019138,4.45e-06
-0.0019136,4.35e-06
-0.0019134,4.2e-06
-0.0019132,4.45e-06
-0.001913,4.15e-06
-0.0019128,4.05e-06
-0.0019126,3.95e-06
-0.0019124,3.95e-06
-0.0019122,4e-06
-0.001912,3.2e-06
-0.0019118,2.9e-06
-0.0019116,2.55e-06
-0.0019114,2.5e-06
-0.0019112,2.2e-06
-0.001911,1.85e-06
-0.0019108,1.8e-06
-0.0019106,1.65e-06
-0.0019104,1.6e-06
-0.0019102,1.5e-06
-0.00191,1.5e-06
-0.0019098,1.5e-06
-0.0019096,1.5e-06
-0.0019094,1.5e-06
-0.0019092,1.9e-06
-0.001909,1.7e-06
-0.0019088,1.9e-06
-0.0019086,1.95e-06
-0.0019084,1.85e-06
-0.0019082,2.15e-06
-0.001908,2.35e-06
-0.0019078,2.95e-06
-0.0019076,3e-06
-0.0019074,3.1e-06
-0.0019072,3.45e-06
-0.001907,3.45e-06
-0.0019068,3.85e-06
-0.0019066,4.1e-06
-0.0019064,4e-06
-0.0019062,4.3e-06
-0.001906,4.35e-06
-0.0019058,4.4e-06
-0.0019056,4.35e-06
-0.0019054,4.45e-06
-0.0019052,4.5e-06
-0.001905,3.95e-06
-0.0019048,4.4e-06
-0.0019046,3.7e-06
-0.0019044,3e-06
-0.0019042,3.25e-06
-0.001904,3.05e-06
-0.0019038,2.55e-06
-0.0019036,2.55e-06
-0.0019034,1.9e-06
-0.0019032,1.9e-06
-0.001903,1.75e-06
-0.0019028,1.65e-06
-0.0019026,1.55e-06
-0.0019024,1.5e-06
-0.0019022,1.5e-06
-0.001902,1.5e-06
-0.0019018,1.5e-06
-0.0019016,1.5e-06
-0.0019014,1.5e-06
-0.0019012,1.75e-06
-0.001901,1.65e-06
-0.0019008,1.9e-06
-0.0019006,2e-06
-0.0019004,2.15e-06
-0.0019002,2.3e-06
-0.0019,2.85e-06
-0.0018998,2.8e-06
-0.0018996,2.95e-06
-0.0018994,3.25e-06
-0.0018992,3.4e-06
-0.001899,3.6e-06
-0.0018988,3.75e-06
-0.0018986,3.8e-06
-0.0018984,4.15e-06
-0.0018982,4.35e-06
-0.001898,4.5e-06
-0.0018978,4.5e-06
-0.0018976,4.5e-06
-0.0018974,4.2e-06
-0.0018972,4.35e-06
-0.001897,4.25e-06
-0.0018968,4.25e-06
-0.0018966,3.6e-06
-0.0018964,3.75e-06
-0.0018962,3.6e-06
-0.001896,3.55e-06
-0.0018958,3.3e-06
-0.0018956,2.8e-06
-0.0018954,2.75e-06
-0.0018952,2.35e-06
-0.001895,2.1e-06
-0.0018948,1.65e-06
-0.0018946,1.55e-06
-0.0018944,1.5e-06
-0.0018942,1.5e-06
-0.001894,1.5e-06
-0.0018938,1.5e-06
-0.0018936,1.5e-06
-0.0018934,1.55e-06
-0.0018932,1.55e-06
-0.001893,1.65e-06
-0.0018928,2.3e-06
-0.0018926,2.1e-06
-0.0018924,2.25e-06
-0.0018922,2.95e-06
-0.001892,2.8e-06
-0.0018918,2.75e-06
-0.0018916,3.15e-06
-0.0018914,3.6e-06
-0.0018912,3.85e-06
-0.001891,3.7e-06
-0.0018908,3.95e-06
-0.0018906,4.05e-06
-0.0018904,4.05e-06
-0.0018902,3.85e-06
-0.00189,4.45e-06
-0.0018898,4.4e-06
-0.0018896,4.45e-06
-0.0018894,4.4e-06
-0.0018892,3.95e-06
-0.001889,3.8e-06
-0.0018888,3.95e-06
-0.0018886,3.65e-06
-0.0018884,3.25e-06
-0.0018882,3.25e-06
-0.001888,3e-06
-0.0018878,3.15e-06
-0.0018876,2.7e-06
-0.0018874,2.3e-06
-0.0018872,1.8e-06
-0.001887,1.5e-06
-0.0018868,1.5e-06
-0.0018866,1.45e-06
-0.0018864,1.55e-06
-0.0018862,1.45e-06
-0.001886,1.45e-06
-0.0018858,1.55e-06
-0.0018856,1.5e-06
-0.0018854,1.55e-06
-0.0018852,1.55e-06
-0.001885,1.8e-06
