y_field,Ic
-0.001515,4.2e-06
-0.0015148,4.8e-06
-0.0015146,5.2e-06
-0.0015144,5.6e-06
-0.0015142,5e-06
-0.001514,5.4e-06
-0.0015138,6.4e-06
-0.0015136,6.2e-06
-0.0015134,6.6e-06
-0.0015132,6.6e-06
-0.001513,6.8e-06
-0.0015128,6.8e-06
-0.0015126,7e-06
-0.0015124,7e-06
-0.0015122,7e-06
-0.001512,7e-06
-0.0015118,7e-06
-0.0015116,6e-06
-0.0015114,5.6e-06
-0.0015112,6e-06
-0.001511,5.2e-06
-0.0015108,5.8e-06
-0.0015106,5.2e-06
-0.0015104,4.6e-06
-0.0015102,4.8e-06
-0.00151,3.6e-06
-0.0015098,4e-06
-0.0015096,3e-06
-0.0015094,2.6e-06
-0.0015092,2.8e-06
-0.001509,2.4e-06
-0.0015088,2.6e-06
-0.0015086,3e-06
-0.0015084,2.4e-06
-0.0015082,2.8e-06
-0.001508,3.2e-06
-0.0015078,3.4e-06
-0.0015076,4.4e-06
-0.0015074,4e-06
-0.0015072,4e-06
-0.001507,4.6e-06
-0.0015068,5.2e-06
-0.0015066,5.4e-06
-0.0015064,5.2e-06
-0.0015062,5.6e-06
-0.001506,6.2e-06
-0.0015058,6.6e-06
-0.0015056,6.4e-06
-0.0015054,6.6e-06
-0.0015052,6.8e-06
-0.001505,7e-06
-0.0015048,6.8e-06
-0.0015046,6.8e-06
-0.0015044,7e-06
-0.0015042,6.8e-06
-0.001504,6.8e-06
-0.0015038,6.6e-06
-0.0015036,6.4e-06
-0.0015034,6.6e-06
-0.0015032,5.8e-06
-0.001503,5.4e-06
-0.0015028,5.4e-06
-0.0015026,4.2e-06
-0.0015024,4.2e-06
-0.0015022,3.8e-06
-0.001502,3.4e-06
-0.0015018,3.2e-06
-0.0015016,2.8e-06
-0.0015014,2.4e-06
-0.0015012,2.4e-06
-0.001501,2.4e-06
-0.0015008,2.4e-06
-0.0015006,3e-06
-0.0015004,3.2e-06
-0.0015002,3.2e-06
-0.0015,3.6e-06
-0.0014998,3.4e-06
-0.0014996,3.4e-06
-0.0014994,3.6e-06
-0.0014992,4.2e-06
-0.001499,4.2e-06
-0.0014988,4.8e-06
-0.0014986,4.8e-06
-0.0014984,5e-06
-0.0014982,5.2e-06
-0.001498,5.4e-06
-0.0014978,5.6e-06
-0.0014976,6e-06
-0.0014974,6e-06
-0.0014972,6.4e-06
-0.001497,6.8e-06
-0.0014968,6.8e-06
-0.0014966,6.8e-06
-0.0014964,7e-06
-0.0014962,7e-06
-0.001496,7e-06
-0.0014958,6.8e-06
-0.0014956,6.6e-06
-0.0014954,6.4e-06
-0.0014952,6.2e-06
-0.001495,5.8e-06
-0.0014948,5.4e-06
-0.0014946,5.2e-06
-0.0014944,4.8e-06
-0.0014942,4.2e-06
-0.001494,3.6e-06
-0.0014938,3.4e-06
-0.0014936,3.8e-06
-0.0014934,2.8e-06
-0.0014932,2.6e-06
-0.001493,2.4e-06
-0.0014928,2.4e-06
-0.0014926,2.4e-06
-0.0014924,2.6e-06
-0.0014922,2.6e-06
-0.001492,3e-06
-0.0014918,3e-06
-0.0014916,3.4e-06
-0.0014914,3.4e-06
-0.0014912,3.6e-06
-0.001491,4e-06
-0.0014908,4.8e-06
-0.0014906,4.8e-06
-0.0014904,5.2e-06
-0.0014902,5.2e-06
-0.00149,6e-06
-0.0014898,6.2e-06
-0.0014896,6.4e-06
-0.0014894,6.4e-06
-0.0014892,6.4e-06
-0.001489,6.8e-06
-0.0014888,6.8e-06
-0.0014886,7e-06
-0.0014884,7e-06
-0.0014882,7e-06
-0.001488,6.6e-06
-0.0014878,6.8e-06
-0.0014876,6.6e-06
-0.0014874,6.6e-06
-0.0014872,5.6e-06
-0.001487,6e-06
-0.0014868,5.6e-06
-0.0014866,5.4e-06
-0.0014864,4.4e-06
-0.0014862,4.2e-06
-0.001486,4.2e-06
-0.0014858,2.8e-06
-0.0014856,3.4e-06
-0.0014854,2.4e-06
-0.0014852,2.4e-06
-0.001485,2.4e-06
