y_field,Ic
-0.002515,7.5e-07
-0.0025148,6.2e-07
-0.0025146,6.9e-07
-0.0025144,9.2e-07
-0.0025142,9.3e-07
-0.002514,1.09e-06
-0.0025138,9.9e-07
-0.0025136,1.06e-06
-0.0025134,1.19e-06
-0.0025132,1.26e-06
-0.002513,1.15e-06
-0.0025128,1.27e-06
-0.0025126,1.3e-06
-0.0025124,1.23e-06
-0.0025122,1.21e-06
-0.002512,1.2e-06
-0.0025118,1.14e-06
-0.0025116,9.8e-07
-0.0025114,8.5e-07
-0.0025112,9e-07
-0.002511,7.6e-07
-0.0025108,7e-07
-0.0025106,6.4e-07
-0.0025104,6.6e-07
-0.0025102,4.8e-07
-0.00251,4.3e-07
-0.0025098,5e-07
-0.0025096,4e-07
-0.0025094,3.8e-07
-0.0025092,3.5e-07
-0.002509,3.6e-07
-0.0025088,3.2e-07
-0.0025086,3.6e-07
-0.0025084,3.4e-07
-0.0025082,3.6e-07
-0.002508,3.8e-07
-0.0025078,5e-07
-0.0025076,6.9e-07
-0.0025074,3.8e-07
-0.0025072,6.4e-07
-0.002507,6.2e-07
-0.0025068,7.6e-07
-0.0025066,7.9e-07
-0.0025064,8.7e-07
-0.0025062,8.6e-07
-0.002506,1.07e-06
-0.0025058,1.09e-06
-0.0025056,1.11e-06
-0.0025054,1.22e-06
-0.0025052,1.26e-06
-0.002505,1.26e-06
-0.0025048,1.31e-06
-0.0025046,1.15e-06
-0.0025044,1.08e-06
-0.0025042,1.09e-06
-0.002504,1.19e-06
-0.0025038,8.8e-07
-0.0025036,7.8e-07
-0.0025034,1.03e-06
-0.0025032,7.2e-07
-0.002503,7.5e-07
-0.0025028,6.8e-07
-0.0025026,7.1e-07
-0.0025024,5.4e-07
-0.0025022,5.1e-07
-0.002502,4.2e-07
-0.0025018,3.4e-07
-0.0025016,3.8e-07
-0.0025014,3.8e-07
-0.0025012,3.5e-07
-0.002501,3.4e-07
-0.0025008,3.5e-07
-0.0025006,3.4e-07
-0.0025004,3.5e-07
-0.0025002,3.6e-07
-0.0025,3.4e-07
-0.0024998,4.9e-07
-0.0024996,4.3e-07
-0.0024994,5.7e-07
-0.0024992,6.7e-07
-0.002499,7.4e-07
-0.0024988,9e-07
-0.0024986,1e-06
-0.0024984,1.06e-06
-0.0024982,1.08e-06
-0.002498,1.1e-06
-0.0024978,1.16e-06
-0.0024976,1.19e-06
-0.0024974,1.23e-06
-0.0024972,1.31e-06
-0.002497,1.32e-06
-0.0024968,1.25e-06
-0.0024966,1.2e-06
-0.0024964,1.17e-06
-0.0024962,1.06e-06
-0.002496,1.03e-06
-0.0024958,1.05e-06
-0.0024956,9.1e-07
-0.0024954,9.3e-07
-0.0024952,8.4e-07
-0.002495,8.9e-07
-0.0024948,6.6e-07
-0.0024946,6.6e-07
-0.0024944,5.9e-07
-0.0024942,4.8e-07
-0.002494,3.9e-07
-0.0024938,3.4e-07
-0.0024936,3.5e-07
-0.0024934,3.4e-07
-0.0024932,3.5e-07
-0.002493,3.3e-07
-0.0024928,3.4e-07
-0.0024926,3.4e-07
-0.0024924,3.4e-07
-0.0024922,3.4e-07
-0.002492,4.1e-07
-0.0024918,4.7e-07
-0.0024916,3.6e-07
-0.0024914,5.2e-07
-0.0024912,5.2e-07
-0.002491,9.4e-07
-0.0024908,8e-07
-0.0024906,9.2e-07
-0.0024904,1e-06
-0.0024902,1.09e-06
-0.00249,1.19e-06
-0.0024898,1.15e-06
-0.0024896,1.23e-06
-0.0024894,1.27e-06
-0.0024892,1.3e-06
-0.002489,1.3e-06
-0.0024888,1.29e-06
-0.0024886,1.29e-06
-0.0024884,1.22e-06
-0.0024882,1.19e-06
-0.002488,1.02e-06
-0.0024878,1.02e-06
-0.0024876,9.5e-07
-0.0024874,9.3e-07
-0.0024872,8.3e-07
-0.002487,6.9e-07
-0.0024868,6.5e-07
-0.0024866,6.6e-07
-0.0024864,6.9e-07
-0.0024862,6.3e-07
-0.002486,4.4e-07
-0.0024858,4.5e-07
-0.0024856,3.8e-07
-0.0024854,3.4e-07
-0.0024852,3.4e-07
-0.002485,3e-07
