y_field,appl_current,meas_voltage_K1,dV_dI
-0.001515,0.0,-1.45766e-07,0.017224600000000003
-0.001515,5e-07,-1.371537e-07,0.09489878000000002
-0.001515,1e-06,-5.086722e-08,0.18370337999999997
-0.001515,1.5e-06,4.654968e-08,0.16682161999999998
-0.001515,2e-06,1.159544e-07,0.2623462199999999
-0.001515,2.5e-06,3.088959e-07,0.2754284999999998
-0.001515,3e-06,3.913829e-07,0.2192699999999999
-0.001515,3.5e-06,5.281659e-07,0.2704965000000001
-0.001515,4e-06,6.618794e-07,0.2998049999999999
-0.001515,4.5e-06,8.279709e-07,0.30437939999999986
-0.001515,5e-06,9.662588e-07,0.3339861000000002
-0.001515,5.5e-06,1.161957e-06,0.35688720000000007
-0.001515,6e-06,1.323146e-06,0.3409440000000006
-0.001515,6.5e-06,1.502901e-06,0.26662300000000005
-0.001515,7e-06,1.589769e-06,0.17988899999999974
-0.001515,7.5e-06,1.68279e-06,0.31501800000000046
-0.001515,8e-06,1.904787e-06,0.3885156666666649
-0.001515,8.1e-06,1.942529e-06,0.18654999999999866
-0.001515,8.2e-06,1.942097e-06,0.4852949999999918
-0.001515,8.3e-06,2.039588e-06,0.8376799999999971
-0.001515,8.4e-06,2.109633e-06,0.06168500000000954
-0.001515,8.5e-06,2.051925e-06,0.1329849999999997
-0.001515,8.6e-06,2.13623e-06,0.4383649999999957
-0.001515,8.7e-06,2.139598e-06,0.1434899999999999
-0.001515,8.8e-06,2.164928e-06,0.5669450000000058
-0.001515,8.9e-06,2.252987e-06,0.2841450000000094
-0.001515,9e-06,2.221757e-06,-0.02495499999999673
-0.001515,9.1e-06,2.247996e-06,0.19697999999999993
-0.001515,9.2e-06,2.261153e-06,0.008790000000001186
-0.001515,9.3e-06,2.249754e-06,-0.03395499999999707
-0.001515,9.4e-06,2.254362e-06,0.22657499999999686
-0.001515,9.5e-06,2.295069e-06,0.2470449999999964
-0.001515,9.6e-06,2.303771e-06,-0.10973999999999684
-0.001515,9.7e-06,2.273121e-06,0.4094550000000119
-0.001515,9.8e-06,2.385662e-06,0.31961000000001505
-0.001515,9.9e-06,2.337043e-06,0.13879499999999823
-0.001515,1e-05,2.413421e-06,0.16322999999998977
-0.001515,1.01e-05,2.369689e-06,-0.1218100000000053
-0.001515,1.02e-05,2.389059e-06,0.22052000000000227
-0.001515,1.03e-05,2.413793e-06,0.4005899999999958
-0.001515,1.04e-05,2.469177e-06,0.3254199999999976
-0.001515,1.05e-05,2.478877e-06,-0.2611249999999963
-0.001515,1.06e-05,2.416952e-06,-0.025104999999989275
-0.001515,1.07e-05,2.473856e-06,0.36304000000000514
-0.001515,1.08e-05,2.48956e-06,0.1653899999999986
-0.001515,1.09e-05,2.506934e-06,-0.005885000000004581
-0.001515,1.1e-05,2.488383e-06,0.04484999999999495
-0.001515,1.11e-05,2.515904e-06,0.272079999999999
-0.001515,1.12e-05,2.542799e-06,0.12292500000000217
-0.001515,1.13e-05,2.540489e-06,-0.05863500000000066
-0.001515,1.14e-05,2.531072e-06,-0.0986400000000014
-0.001515,1.15e-05,2.520761e-06,0.12664999999999793
