y_field,appl_current,meas_voltage_K1,dV_dI
0.001285,0.0,8.00655e-08,-1.7760815999999997
0.001285,1.25e-08,5.786448e-08,-1.6372136000000004
0.001285,2.5e-08,3.913516e-08,-0.6073248000000004
0.001285,3.75e-08,4.268136e-08,0.023244000000000264
0.001285,5e-08,3.971626e-08,1.8237620000000005
0.001285,6.25e-08,8.827541e-08,0.8504928000000003
0.001285,7.5e-08,6.097858e-08,-1.0531332
0.001285,8.75e-08,6.194708e-08,0.019071999999999978
0.001285,1e-07,6.145538e-08,-1.5406612000000006
0.001285,1.125e-07,2.343055e-08,1.1170640000000005
0.001285,1.25e-07,8.938198e-08,3.254322
0.001285,1.375e-07,1.047886e-07,-0.9160528000000054
0.001285,1.5e-07,6.648066e-08,-0.3134964000000049
0.001285,1.625e-07,9.695119e-08,1.8243575999999986
0.001285,1.75e-07,1.120896e-07,-2.8411347999999905
0.001285,1.875e-07,2.592282e-08,-1.2712691999999888
0.001285,2e-07,8.030787e-08,5.030243199999999
0.001285,2.125e-07,1.516789e-07,-0.6776528000000144
0.001285,2.25e-07,6.336655e-08,-2.4155888000000094
0.001285,2.375e-07,9.128918e-08,-0.7563244000000064
0.001285,2.5e-07,4.445844e-08,-1.1657772000000013
0.001285,2.625e-07,6.214475e-08,1.0269088000000006
0.001285,2.75e-07,7.013116e-08,-0.04350800000000277
0.001285,2.875e-07,6.105705e-08,-0.32303240000000066
0.001285,3e-07,6.205535e-08,1.2170331999999937
0.001285,3.125e-07,9.148288e-08,2.344069999999998
0.001285,3.25e-07,1.206571e-07,0.5280568000000012
0.001285,3.375e-07,1.046843e-07,2.109248000000002
0.001285,3.5e-07,1.733883e-07,-1.4739095999999692
0.001285,3.625e-07,6.783656e-08,-1.7188679999999694
0.001285,3.75e-07,1.304166e-07,-0.7861248000000012
0.001285,3.875e-07,4.818344e-08,-1.9763372000000023
0.001285,4e-07,8.100817e-08,3.9884343999999894
0.001285,4.125e-07,1.478943e-07,0.22350039999997806
0.001285,4.25e-07,8.659568e-08,-2.8810652000000028
0.001285,4.375e-07,7.586767e-08,-0.4315044000000001
0.001285,4.5e-07,7.580807e-08,1.1306131999999938
0.001285,4.625e-07,1.04133e-07,0.7408283999999936
0.001285,4.75e-07,9.432878e-08,0.0023840000000001638
0.001285,4.875e-07,1.041926e-07,1.0412128000000003
0.001285,5e-07,1.203591e-07,0.7777800000000008
0.001285,5.125e-07,1.236371e-07,1.1139240000000026
0.001285,5.25e-07,1.482072e-07,-1.4959607999999673
0.001285,5.375e-07,8.623808e-08,1.133000000000048
0.001285,5.5e-07,1.765322e-07,1.761776800000002
0.001285,5.625e-07,1.302825e-07,0.6794400000000014
0.001285,5.75e-07,1.935182e-07,0.9452560000000005
0.001285,5.875e-07,1.539139e-07,-0.6567920000000003
0.001285,6e-07,1.770984e-07,0.2354200000000013
0.001285,6.125e-07,1.597994e-07,-3.3349003999999742
0.001285,6.25e-07,9.372589e-08,-0.5175999999999572
0.001285,6.375e-07,1.468594e-07,2.7106124000000036
0.001285,6.5e-07,1.614912e-07,-1.0823400000000012
0.001285,6.625e-07,1.198009e-07,-0.47918400000000094
0.001285,6.75e-07,1.495116e-07,0.1984680000000001
0.001285,6.875e-07,1.247626e-07,-1.5847680000000022
0.001285,7e-07,1.098924e-07,0.6508320000000012
0.001285,7.125e-07,1.410334e-07,3.2100599999999826
0.001285,7.25e-07,1.901439e-07,-0.7998320000000367
0.001285,7.375e-07,1.210376e-07,0.7324840000000012
0.001285,7.5e-07,2.08456e-07,1.1186960000000008
0.001285,7.625e-07,1.49005e-07,-1.7063480000000029
0.001285,7.75e-07,1.657973e-07,1.0227360000000019
0.001285,7.875e-07,1.745734e-07,0.7324840000000012
0.001285,8e-07,1.841094e-07,0.8618160000000001
0.001285,8.125e-07,1.961188e-07,0.8838679999999979
0.001285,8.25e-07,2.062061e-07,-0.024436000000005897
0.001285,8.375e-07,1.955079e-07,-0.46845599999999976
0.001285,8.5e-07,1.944947e-07,-1.1842520000000007
0.001285,8.625e-07,1.659016e-07,-2.360164000000002
0.001285,8.75e-07,1.354906e-07,1.863692000000003
0.001285,8.875e-07,2.124939e-07,2.538368000000002
0.001285,9e-07,1.989498e-07,54.464323999999344
0.001285,9.125e-07,1.574102e-06,75.74928799999947
0.001285,9.25e-07,2.092682e-06,17.885400000000033
0.001285,9.375e-07,2.021237e-06,1.8798000000000172
0.001285,9.5e-07,2.139677e-06,5.571399999999997
0.001285,9.625e-07,2.160522e-06,3.2786000000000257
0.001285,9.75e-07,2.221642e-06,1.5520000000000636
0.001285,9.875e-07,2.199322e-06,-1.2045200000000023
0.001285,1e-06,2.191529e-06,2.417959999999951
0.001285,1.0125e-06,2.259771e-06,2.6527999999999565
0.001285,1.025e-06,2.257849e-06,-1.2730399999999946
0.001285,1.0375e-06,2.227945e-06,3.913920000000118
0.001285,1.05e-06,2.355697e-06,4.167240000000106
0.001285,1.0625e-06,2.332126e-06,-1.8195599999999814
0.001285,1.075e-06,2.310208e-06,0.9899600000000675
0.001285,1.0875e-06,2.356875e-06,3.0741600000000204
0.001285,1.1e-06,2.387062e-06,2.825640000000007
0.001285,1.1125e-06,2.427516e-06,4.188119999999998
0.001285,1.125e-06,2.491765e-06,5.573800000000006
0.001285,1.1375e-06,2.566861e-06,-0.061999999999883926
0.001285,1.15e-06,2.490215e-06,1.5734399999999908
0.001285,1.1625e-06,2.606197e-06,2.6331199999998773
0.001285,1.175e-06,2.556043e-06,-2.2630000000000194
0.001285,1.1875e-06,2.549622e-06,4.042680000000075
0.001285,1.2e-06,2.65711e-06,3.875160000000079
0.001285,1.2125e-06,2.646501e-06,2.5646000000000697
0.001285,1.225e-06,2.721225e-06,2.1802000000000703
0.001285,1.2375e-06,2.701006e-06,0.6132800000000032
0.001285,1.25e-06,2.736557e-06,2.8509206454949374
0.001285,0.0,2.798688e-08,2.266193608871287
0.001285,-1.25e-08,-3.529573e-10,-0.7926812000000003
