y_field,Ic
-0.00375,1.6e-06
-0.00365,1.6e-06
-0.00355,1.6e-06
-0.00345,2.4e-06
-0.00335,3.2e-06
-0.00325,2e-06
-0.00315,2.4e-06
-0.00305,2.4e-06
-0.00295,1.6e-06
-0.00285,1.2e-06
-0.00275,1.6e-06
-0.00265,1.2e-06
-0.00255,1.6e-06
-0.00245,3.2e-06
-0.00235,3.6e-06
-0.00225,4e-06
-0.00215,4.8e-06
-0.00205,4e-06
-0.00195,4.8e-06
-0.00185,4e-06
-0.00175,3.6e-06
-0.00165,3.6e-06
-0.00155,2.8e-06
-0.00145,2.4e-06
-0.00135,2.4e-06
-0.00125,3.2e-06
-0.00115,2.8e-06
-0.00105,4e-06
-0.00095,4.8e-06
-0.00085,5.6e-06
-0.00075,6e-06
-0.00065,6e-06
-0.00055,6.4e-06
-0.00045,6.4e-06
-0.00035,4.8e-06
-0.00025,4e-06
-0.00015,4.4e-06
-4.99999999999997e-05,6e-06
5.00000000000001e-05,9.2e-06
0.00015,1.2e-05
0.00025,1.7e-05
0.00035,1.9e-05
0.00045,2.7e-05
0.00055,2.95e-05
0.00065,3.3e-05
0.00075,4.05e-05
0.00085,3.95e-05
0.00095,1e-05
0.00105,4.7e-05
0.00115,3e-05
0.00125,3.2e-05
0.00135,2.85e-05
0.00145,3.05e-05
0.00155,3.2e-05
0.00165,2.75e-05
0.00175,2.65e-05
0.00185,2.75e-05
0.00195,2.65e-05
0.00205,2.2e-05
0.00215,1.8e-05
0.00225,1.8e-05
0.00235,5.2e-06
0.00245,1e-05
0.00255,6.4e-06
0.00265,3.2e-06
0.00275,1.6e-06
0.00285,2.8e-06
0.00295,2.4e-06
0.00305,2e-06
0.00315,4e-06
0.00325,4.4e-06
0.00335,4.8e-06
0.00345,5.2e-06
0.00355,2e-06
0.00365,4.8e-06
0.00375,4e-06
0.00385,3.6e-06
0.00395,2.8e-06
0.00405,2e-06
0.00415,2e-06
0.00425,2e-06
0.00435,2.8e-06
0.00445,3.2e-06
0.00455,2.4e-06
0.00465,4.4e-06
0.00475,4.4e-06
0.00485,2.8e-06
0.00495,3.2e-06
0.00505,2.8e-06
0.00515,2e-06
0.00525,1.6e-06
0.00535,1.2e-06
0.00545,1.2e-06
0.00555,1.2e-06
0.00565,1.6e-06
0.00575,1.6e-06
0.00585,2e-06
0.00595,2.4e-06
0.00605,2e-06
0.00615,2.8e-06
0.00625,2.4e-06
