y_field,Ic
-0.01,0.000112
-0.0096,0.000116
-0.0092,0.00012
-0.0088,0.000124
-0.0084,0.000128
-0.008,0.000132
-0.0076,0.000134
-0.0072,0.000138
-0.0068,0.000142
-0.0064,0.000146
-0.006,0.000148
-0.0056,4e-06
-0.0052,5e-06
-0.0048,5.5e-06
-0.0044,5e-06
-0.004,5e-06
-0.0036,5.5e-06
-0.0032,7e-06
-0.0028,1.05e-05
-0.0024,1.2e-05
-0.002,1.2e-05
-0.0016,9e-06
-0.0012,8.5e-06
-0.0008,1.55e-05
-0.0003999999999999,3.4e-05
0.0,6.2e-05
0.0004,8.4e-05
0.0008,9e-05
0.0012,0.0001
0.0016,9.6e-05
0.002,8.6e-05
0.0024,7e-05
0.0028,1.55e-05
0.0032,2.55e-05
0.0036,8e-06
0.004,4.5e-06
0.0044,9e-06
0.0048,1.45e-05
0.0052,1.65e-05
0.0056,1.25e-05
0.006,8.5e-06
0.0064,4e-06
0.0068,2.5e-06
0.0072,5.5e-06
0.0076,7.5e-06
0.008,6.5e-06
0.0084,5.5e-06
0.0088,3e-06
0.0092,1.5e-06
0.0096,3e-06
0.01,4.5e-06
