y_field,Ic
-0.01,0.000132
-0.0096,0.000136
-0.0092,0.00014
-0.0088,0.000144
-0.0084,0.000146
-0.008,0.00015
-0.0076,2.5e-06
-0.0072,3.5e-06
-0.0068,4e-06
-0.0064,3.5e-06
-0.006,3e-06
-0.0056,3e-06
-0.0052,4e-06
-0.0048,6e-06
-0.0044,7e-06
-0.004,6.5e-06
-0.0036,6e-06
-0.0032,4.5e-06
-0.0028,6e-06
-0.0024,1.25e-05
-0.002,1.5e-05
-0.0016,1.55e-05
-0.0012,1.3e-05
-0.0008,8.5e-06
-0.0003999999999999,1e-05
0.0,3.4e-05
0.0004,6.8e-05
0.0008,9e-05
0.0012,0.000108
0.0016,0.000108
0.002,0.000114
0.0024,9.8e-05
0.0028,8e-05
0.0032,5.6e-05
0.0036,4e-05
0.004,1.65e-05
0.0044,6e-06
0.0048,8.5e-06
0.0052,1.4e-05
0.0056,1.95e-05
0.006,1.65e-05
0.0064,1.05e-05
0.0068,6e-06
0.0072,2.5e-06
0.0076,5.5e-06
0.008,8e-06
0.0084,7.5e-06
0.0088,5.5e-06
0.0092,3.5e-06
0.0096,2e-06
0.01,3.5e-06
