y_field,Ic
-0.00203,0.000123
-0.0020295,0.000108
-0.002029,9.95e-05
-0.0020285,9.4e-05
-0.002028,9.1e-05
-0.0020275,9.25e-05
-0.002027,9.4e-05
-0.0020265,9.6e-05
-0.002026,9.65e-05
-0.0020255,9.75e-05
-0.002025,9.7e-05
-0.0020245,9.6e-05
-0.002024,9.55e-05
-0.0020235,9.3e-05
-0.002023,9.1e-05
-0.0020225,9.15e-05
-0.002022,8.8e-05
-0.0020215,9.05e-05
-0.002021,9.25e-05
-0.0020205,9.45e-05
-0.00202,9.55e-05
-0.0020195,9.8e-05
-0.002019,9.8e-05
-0.0020185,9.65e-05
-0.002018,9.55e-05
-0.0020175,9.4e-05
-0.002017,9.3e-05
-0.0020165,9.15e-05
-0.002016,8.9e-05
-0.0020155,9.15e-05
-0.002015,9.35e-05
-0.0020145,9.5e-05
-0.002014,9.6e-05
-0.0020135,9.8e-05
-0.002013,9.8e-05
-0.0020125,9.7e-05
-0.002012,9.55e-05
-0.0020115,9.45e-05
-0.002011,9.4e-05
-0.0020105,9.3e-05
-0.00201,8.95e-05
-0.0020095,9.05e-05
-0.002009,9.1e-05
-0.0020085,9.35e-05
-0.002008,9.55e-05
-0.0020075,9.7e-05
-0.002007,9.85e-05
-0.0020065,9.75e-05
-0.002006,9.7e-05
-0.0020055,9.5e-05
-0.002005,9.25e-05
-0.0020045,9.2e-05
-0.002004,9.2e-05
-0.0020035,8.95e-05
-0.002003,9.05e-05
-0.0020025,9.2e-05
-0.002002,9.5e-05
-0.0020015,9.55e-05
-0.002001,9.75e-05
-0.0020005,9.85e-05
-0.002,9.75e-05
-0.0019995,9.7e-05
-0.001999,9.5e-05
-0.0019985,9.4e-05
-0.001998,9.25e-05
-0.0019975,9.05e-05
-0.001997,9e-05
-0.0019965,9.15e-05
-0.001996,9.1e-05
-0.0019955,9.4e-05
-0.001995,9.5e-05
-0.0019945,9.75e-05
-0.001994,9.9e-05
-0.0019935,9.75e-05
-0.001993,9.5e-05
-0.0019925,9.45e-05
-0.001992,9.1e-05
-0.0019915,9.1e-05
-0.001991,8.85e-05
-0.0019905,9e-05
-0.00199,9.25e-05
-0.0019895,9.35e-05
-0.001989,9.6e-05
-0.0019885,9.8e-05
-0.001988,9.9e-05
-0.0019875,9.75e-05
-0.001987,9.75e-05
-0.0019865,9.55e-05
-0.001986,9.6e-05
-0.0019855,9.35e-05
-0.001985,9.1e-05
-0.0019845,9e-05
-0.001984,9.25e-05
-0.0019835,9.35e-05
-0.001983,9.45e-05
-0.0019825,9.7e-05
-0.001982,9.75e-05
-0.0019815,9.95e-05
-0.001981,9.8e-05
-0.0019805,9.7e-05
-0.00198,9.55e-05
-0.0019795,9.45e-05
-0.001979,9.2e-05
-0.0019785,9.15e-05
-0.001978,9e-05
-0.0019775,9.3e-05
-0.001977,9.35e-05
-0.0019765,9.55e-05
-0.001976,9.75e-05
-0.0019755,9.9e-05
-0.001975,9.85e-05
-0.0019745,9.65e-05
-0.001974,9.55e-05
-0.0019735,9.45e-05
-0.001973,9.3e-05
-0.0019725,9.1e-05
-0.001972,9.05e-05
-0.0019715,9.25e-05
-0.001971,9.2e-05
-0.0019705,9.4e-05
-0.00197,9.7e-05
