y_field,Ic
-0.01,8e-07
-0.00992,8e-07
-0.00984,9e-07
-0.00976,9e-07
-0.00968,9e-07
-0.0096,9e-07
-0.00952,1e-06
-0.00944,1.1e-06
-0.00936,1.1e-06
-0.00928,1e-06
-0.0092,1.1e-06
-0.00912,1.1e-06
-0.00904,1.2e-06
-0.00896,1.2e-06
-0.00888,1.2e-06
-0.0088,1.1e-06
-0.00872,1.2e-06
-0.00864,1.1e-06
-0.00856,1.1e-06
-0.00848,1.2e-06
-0.0084,1.2e-06
-0.00832,1.2e-06
-0.00824,1.1e-06
-0.00816,1.1e-06
-0.00808,1.1e-06
-0.008,1e-06
-0.00792,1e-06
-0.00784,1e-06
-0.00776,1e-06
-0.00768,1e-06
-0.0076,1e-06
-0.00752,1e-06
-0.00744,9e-07
-0.00736,9e-07
-0.00728,1e-06
-0.0072,9e-07
-0.00712,1e-06
-0.00704,1e-06
-0.00696,1e-06
-0.00688,1e-06
-0.0068,1e-06
-0.00672,1e-06
-0.00664,1.2e-06
-0.00656,9e-07
-0.00648,1.3e-06
-0.0064,1.3e-06
-0.00632,1.7e-06
-0.00624,1.8e-06
-0.00616,1.9e-06
-0.00608,1.8e-06
-0.006,1.8e-06
-0.00592,1.9e-06
-0.00584,2.4e-06
-0.00576,2.5e-06
-0.00568,2.5e-06
-0.0056,2.4e-06
-0.00552,3e-06
-0.00544,3e-06
-0.00536,1.5e-06
-0.00528,3.4e-06
-0.0052,3.7e-06
-0.00512,3.3e-06
-0.00504,3.7e-06
-0.00496,3.2e-06
-0.00488,3.2e-06
-0.0048,2.9e-06
-0.00472,3.5e-06
-0.00464,3.4e-06
-0.00456,3.5e-06
-0.00448,4.2e-06
-0.0044,4.8e-06
-0.00432,3.7e-06
-0.00424,4.6e-06
-0.00416,2.6e-06
-0.00408,4.6e-06
-0.004,4.6e-06
-0.00392,4.4e-06
-0.00384,4e-06
-0.00376,3.9e-06
-0.00368,3.7e-06
-0.0036,3.6e-06
-0.00352,5.6e-06
-0.00344,5e-06
-0.00336,4.6e-06
-0.00328,4.4e-06
-0.0032,4.2e-06
-0.00312,3.8e-06
-0.00304,3.4e-06
-0.00296,3.2e-06
