y_field,Ic
-0.01,1.5e-06
-0.00992,1.5e-06
-0.00984,1.5e-06
-0.00976,1.5e-06
-0.00968,1.5e-06
-0.0096,1.5e-06
-0.00952,1.5e-06
-0.00944,1.5e-06
-0.00936,1.4e-06
-0.00928,1.5e-06
-0.0092,1.3e-06
-0.00912,1.4e-06
-0.00904,1.4e-06
-0.00896,1.2e-06
-0.00888,1.2e-06
-0.0088,1.2e-06
-0.00872,1.1e-06
-0.00864,1e-06
-0.00856,9e-07
-0.00848,8e-07
-0.0084,8e-07
-0.00832,7e-07
-0.00824,7e-07
-0.00816,6e-07
-0.00808,6e-07
-0.008,7e-07
-0.00792,5e-07
-0.00784,7e-07
-0.00776,4e-07
-0.00768,7e-07
-0.0076,6e-07
-0.00752,1e-06
-0.00744,1e-06
-0.00736,1e-06
-0.00728,9e-07
-0.0072,1.6e-06
-0.00712,1.4e-06
-0.00704,1.4e-06
-0.00696,1.6e-06
-0.00688,2.2e-06
-0.0068,2e-06
-0.00672,1.1e-06
-0.00664,2.7e-06
-0.00656,2.8e-06
-0.00648,2.7e-06
-0.0064,2.8e-06
-0.00632,2.9e-06
-0.00624,3.3e-06
-0.00616,3.4e-06
-0.00608,3.4e-06
-0.006,3.5e-06
-0.00592,2.8e-06
-0.00584,4e-06
-0.00576,4.1e-06
-0.00568,4e-06
-0.0056,4.1e-06
-0.00552,4.3e-06
-0.00544,4.5e-06
-0.00536,4.7e-06
-0.00528,4.5e-06
-0.0052,4.9e-06
-0.00512,4.6e-06
-0.00504,4.6e-06
-0.00496,4.5e-06
-0.00488,4.4e-06
-0.0048,4.9e-06
-0.00472,5.4e-06
-0.00464,5.4e-06
-0.00456,4.4e-06
-0.00448,4.8e-06
-0.0044,5.6e-06
-0.00432,4.7e-06
-0.00424,5.4e-06
-0.00416,5.4e-06
-0.00408,3.5e-06
-0.004,5.6e-06
-0.00392,5.2e-06
-0.00384,4.7e-06
-0.00376,4.3e-06
-0.00368,4e-06
-0.0036,3.5e-06
-0.00352,3.2e-06
-0.00344,3e-06
-0.00336,2.9e-06
-0.00328,2.8e-06
-0.0032,2.5e-06
-0.00312,2.3e-06
-0.00304,3.5e-06
-0.00296,3.3e-06
-0.00288,2.9e-06
-0.0028,2.7e-06
-0.00272,1.5e-06
-0.00264,1.3e-06
-0.00256,1.2e-06
-0.00248,1e-06
-0.0024,8e-07
-0.00232,9e-07
-0.00224,5e-07
-0.00216,7e-07
-0.00208,5e-07
-0.002,4e-07
-0.00192,5e-07
-0.00184,7e-07
-0.00176,5e-07
-0.00168,6e-07
-0.0016,6e-07
-0.00152,9e-07
-0.00144,8e-07
-0.00136,1.5e-06
-0.00128,1.2e-06
-0.0012,2e-06
-0.00112,1.8e-06
-0.00104,1.8e-06
-0.0009599999999999,2.6e-06
-0.0008799999999999,1.5e-06
-0.0007999999999999,2.4e-06
-0.00072,3.1e-06
-0.00064,3e-06
-0.00056,2.8e-06
-0.00048,1.8e-06
-0.0003999999999999,2.8e-06
-0.0003199999999999,3.2e-06
-0.0002399999999999,3.3e-06
-0.0001599999999999,3e-06
-8.00000000000002e-05,2.9e-06
0.0,2.8e-06
8.00000000000002e-05,3.3e-06
0.00016,3.2e-06
0.00024,3.1e-06
0.00032,2.9e-06
0.0004,2.5e-06
0.00048,2.4e-06
0.00056,2.2e-06
0.00064,2.2e-06
0.00072,2.1e-06
0.0008,2e-06
0.00088,1.1e-06
0.00096,1.1e-06
0.00104,1.5e-06
0.00112,1.2e-06
0.0012,1.1e-06
0.00128,1e-06
0.00136,5e-07
0.00144,5e-07
