y_field,Ic
-0.000915,3.1e-06
-0.0009148,3.1e-06
-0.0009146,3.1e-06
-0.0009144,3.15e-06
-0.0009142,3.15e-06
-0.000914,3.1e-06
-0.0009138,3.1e-06
-0.0009136,3.1e-06
-0.0009134,3.05e-06
-0.0009132,3.05e-06
-0.000913,3.05e-06
-0.0009128,3e-06
-0.0009126,3e-06
-0.0009124,2.9e-06
-0.0009122,2.85e-06
-0.000912,2.8e-06
-0.0009118,2.75e-06
-0.0009116,2.75e-06
-0.0009114,2.65e-06
-0.0009112,2.7e-06
-0.000911,2.6e-06
-0.0009108,2.55e-06
-0.0009106,2.6e-06
-0.0009104,2.6e-06
-0.0009102,2.65e-06
-0.00091,2.65e-06
-0.0009098,2.65e-06
-0.0009096,2.65e-06
-0.0009094,2.7e-06
-0.0009092,2.7e-06
-0.000909,2.85e-06
-0.0009088,2.8e-06
-0.0009086,2.85e-06
-0.0009084,2.95e-06
-0.0009082,2.9e-06
-0.000908,3.05e-06
-0.0009078,3.05e-06
-0.0009076,3.1e-06
-0.0009074,3.1e-06
-0.0009072,3.1e-06
-0.000907,3.1e-06
-0.0009068,3.15e-06
-0.0009066,3.15e-06
-0.0009064,3.15e-06
-0.0009062,3.15e-06
-0.000906,3.1e-06
-0.0009058,3.1e-06
-0.0009056,3.1e-06
-0.0009054,3e-06
-0.0009052,2.95e-06
-0.000905,3e-06
-0.0009048,2.95e-06
-0.0009046,2.85e-06
-0.0009044,2.9e-06
-0.0009042,2.75e-06
-0.000904,2.75e-06
-0.0009038,2.65e-06
-0.0009036,2.7e-06
-0.0009034,2.6e-06
-0.0009032,2.65e-06
-0.000903,2.6e-06
-0.0009028,2.6e-06
-0.0009026,2.6e-06
-0.0009024,2.6e-06
-0.0009022,2.6e-06
-0.000902,2.65e-06
-0.0009018,2.65e-06
-0.0009016,2.75e-06
-0.0009014,2.75e-06
-0.0009012,2.8e-06
-0.000901,2.85e-06
-0.0009008,2.85e-06
-0.0009006,2.85e-06
-0.0009004,2.9e-06
-0.0009002,3.05e-06
-0.0009,3.1e-06
-0.0008998,3e-06
-0.0008996,3.05e-06
-0.0008994,3.1e-06
-0.0008992,3.1e-06
-0.000899,3.1e-06
-0.0008988,3.15e-06
-0.0008986,3.1e-06
-0.0008984,3.15e-06
-0.0008982,3.1e-06
-0.000898,3.1e-06
-0.0008978,3.1e-06
-0.0008976,3.05e-06
-0.0008974,3.05e-06
-0.0008972,3e-06
-0.000897,2.9e-06
-0.0008968,2.75e-06
-0.0008966,2.85e-06
-0.0008964,2.8e-06
-0.0008962,2.7e-06
-0.000896,2.7e-06
-0.0008958,2.7e-06
-0.0008956,2.65e-06
-0.0008954,2.7e-06
-0.0008952,2.6e-06
-0.000895,2.6e-06
-0.0008948,2.6e-06
-0.0008946,2.6e-06
-0.0008944,2.6e-06
-0.0008942,2.6e-06
-0.000894,2.6e-06
-0.0008938,2.7e-06
-0.0008936,2.65e-06
-0.0008934,2.7e-06
-0.0008932,2.8e-06
-0.000893,2.8e-06
-0.0008928,2.85e-06
-0.0008926,3e-06
-0.0008924,2.95e-06
-0.0008922,2.9e-06
-0.000892,3.1e-06
-0.0008918,3.1e-06
-0.0008916,3.1e-06
-0.0008914,3.1e-06
-0.0008912,3.1e-06
-0.000891,3.15e-06
-0.0008908,3.15e-06
-0.0008906,3.15e-06
-0.0008904,3.15e-06
-0.0008902,3.15e-06
-0.00089,3e-06
-0.0008898,3.05e-06
-0.0008896,3e-06
-0.0008894,2.95e-06
-0.0008892,2.9e-06
-0.000889,2.85e-06
-0.0008888,2.75e-06
-0.0008886,2.75e-06
-0.0008884,2.8e-06
-0.0008882,2.85e-06
-0.000888,2.65e-06
-0.0008878,2.7e-06
-0.0008876,2.65e-06
-0.0008874,2.65e-06
-0.0008872,2.6e-06
-0.000887,2.65e-06
-0.0008868,2.6e-06
-0.0008866,2.6e-06
-0.0008864,2.6e-06
-0.0008862,2.65e-06
-0.000886,2.7e-06
-0.0008858,2.75e-06
-0.0008856,2.7e-06
-0.0008854,2.7e-06
-0.0008852,2.8e-06
-0.000885,2.75e-06
