y_field,Ic
-1.5e-05,3.325e-06
-1.48e-05,3.475e-06
-1.46e-05,3.525e-06
-1.44e-05,3.45e-06
-1.42e-05,3.675e-06
-1.4e-05,3.65e-06
-1.38e-05,3.625e-06
-1.36e-05,3.825e-06
-1.34e-05,3.85e-06
-1.32e-05,3.875e-06
-1.3e-05,3.975e-06
-1.28e-05,4.025e-06
-1.26e-05,4.075e-06
-1.24e-05,4.075e-06
-1.22e-05,4.1e-06
-1.2e-05,4.1e-06
-1.18e-05,4.1e-06
-1.16e-05,4.05e-06
-1.14e-05,4.05e-06
-1.12e-05,4.025e-06
-1.1e-05,3.925e-06
-1.08e-05,3.95e-06
-1.06e-05,3.9e-06
-1.04e-05,3.825e-06
-1.02e-05,3.675e-06
-1e-05,3.75e-06
-9.8e-06,3.5e-06
-9.6e-06,3.325e-06
-9.4e-06,3.375e-06
-9.2e-06,3.325e-06
-9e-06,3.35e-06
-8.8e-06,3.25e-06
-8.6e-06,3.225e-06
-8.4e-06,3.2e-06
-8.2e-06,3.15e-06
-8e-06,3.175e-06
-7.8e-06,3.175e-06
-7.6e-06,3.225e-06
-7.4e-06,3.25e-06
-7.2e-06,3.3e-06
-7e-06,3.3e-06
-6.8e-06,3.425e-06
-6.6e-06,3.35e-06
-6.4e-06,3.5e-06
-6.2e-06,3.6e-06
-6e-06,3.55e-06
-5.8e-06,3.625e-06
-5.6e-06,3.825e-06
-5.4e-06,3.875e-06
-5.2e-06,3.9e-06
-5e-06,4e-06
-4.8e-06,3.95e-06
-4.6e-06,4.1e-06
-4.4e-06,4.125e-06
-4.2e-06,4.1e-06
-4e-06,4.1e-06
-3.8e-06,4.125e-06
-3.6e-06,4.1e-06
-3.4e-06,4.025e-06
-3.2e-06,3.875e-06
-3e-06,3.95e-06
-2.8e-06,3.925e-06
-2.6e-06,3.7e-06
-2.4e-06,3.65e-06
-2.2e-06,3.675e-06
-2e-06,3.575e-06
-1.8e-06,3.55e-06
-1.6e-06,3.425e-06
-1.4e-06,3.275e-06
-1.2e-06,3.3e-06
-9.99999999999999e-07,3.225e-06
-7.99999999999999e-07,3.2e-06
-5.99999999999999e-07,3.2e-06
-4e-07,3.2e-06
-2e-07,3.2e-06
1.6940658945086001e-21,3.2e-06
2.00000000000001e-07,3.2e-06
4.00000000000001e-07,3.225e-06
5.99999999999999e-07,3.275e-06
8.00000000000001e-07,3.325e-06
1e-06,3.3e-06
1.2e-06,3.475e-06
1.4e-06,3.5e-06
1.6e-06,3.625e-06
1.8e-06,3.625e-06
2e-06,3.75e-06
2.2e-06,3.7e-06
2.4e-06,3.85e-06
2.6e-06,3.85e-06
2.8e-06,3.925e-06
3e-06,3.9e-06
3.2e-06,4.025e-06
3.4e-06,4.025e-06
3.6e-06,4.125e-06
3.8e-06,4.125e-06
4e-06,4.125e-06
4.2e-06,4.125e-06
4.4e-06,4.025e-06
4.6e-06,4.1e-06
4.8e-06,3.925e-06
5e-06,3.8e-06
5.2e-06,3.925e-06
5.4e-06,3.625e-06
5.6e-06,3.675e-06
5.8e-06,3.5e-06
6e-06,3.55e-06
6.2e-06,3.4e-06
6.4e-06,3.35e-06
6.6e-06,3.325e-06
6.8e-06,3.325e-06
7e-06,3.2e-06
7.2e-06,3.2e-06
7.4e-06,3.175e-06
7.6e-06,3.175e-06
7.8e-06,3.2e-06
8e-06,3.2e-06
8.2e-06,3.275e-06
8.4e-06,3.275e-06
8.6e-06,3.425e-06
8.8e-06,3.45e-06
9e-06,3.475e-06
9.2e-06,3.425e-06
9.4e-06,3.6e-06
9.6e-06,3.6e-06
9.8e-06,3.575e-06
1e-05,3.775e-06
1.02e-05,3.825e-06
1.04e-05,3.825e-06
1.06e-05,3.925e-06
1.08e-05,3.975e-06
1.1e-05,4.05e-06
1.12e-05,4.075e-06
1.14e-05,4.1e-06
1.16e-05,4.125e-06
1.18e-05,4.125e-06
1.2e-05,4.15e-06
1.22e-05,4.025e-06
1.24e-05,4e-06
1.26e-05,3.95e-06
1.28e-05,3.875e-06
1.3e-05,3.85e-06
1.32e-05,3.55e-06
1.34e-05,3.675e-06
1.36e-05,3.575e-06
1.38e-05,3.525e-06
1.4e-05,3.325e-06
1.42e-05,3.375e-06
1.44e-05,3.25e-06
1.46e-05,3.225e-06
1.48e-05,3.275e-06
1.5e-05,3.2e-06
