y_field,Ic
-0.000115,4.08e-05
-0.0001149,4.22e-05
-0.0001148,4.16e-05
-0.0001147,4.14e-05
-0.0001146,4.24e-05
-0.0001145,4.22e-05
-0.0001144,4.08e-05
-0.0001143,4.1e-05
-0.0001142,4.06e-05
-0.0001141,4.16e-05
-0.000114,4.08e-05
-0.0001139,4.02e-05
-0.0001138,3.92e-05
-0.0001137,3.86e-05
-0.0001136,3.88e-05
-0.0001135,3.88e-05
-0.0001134,3.86e-05
-0.0001133,3.7e-05
-0.0001132,3.76e-05
-0.0001131,3.7e-05
-0.000113,3.72e-05
-0.0001129,3.74e-05
-0.0001128,3.66e-05
-0.0001127,3.68e-05
-0.0001126,3.78e-05
-0.0001125,3.84e-05
-0.0001124,3.66e-05
-0.0001123,3.76e-05
-0.0001122,3.8e-05
-0.0001121,3.8e-05
-0.000112,3.82e-05
-0.0001119,3.88e-05
-0.0001118,3.92e-05
-0.0001117,3.98e-05
-0.0001116,3.94e-05
-0.0001115,4.04e-05
-0.0001114,3.96e-05
-0.0001113,4.1e-05
-0.0001112,4.08e-05
-0.0001111,4.06e-05
-0.000111,4.22e-05
-0.0001109,4.22e-05
-0.0001108,4.28e-05
-0.0001107,4.26e-05
-0.0001106,4.42e-05
-0.0001105,4.34e-05
-0.0001104,4.34e-05
-0.0001103,4.38e-05
-0.0001102,4.44e-05
-0.0001101,4.46e-05
-0.00011,4.42e-05
-0.0001099,4.52e-05
-0.0001098,4.5e-05
-0.0001097,4.52e-05
-0.0001096,4.5e-05
-0.0001095,4.5e-05
-0.0001094,4.44e-05
-0.0001093,4.42e-05
-0.0001092,4.42e-05
-0.0001091,4.44e-05
-0.000109,4.36e-05
-0.0001089,4.3e-05
-0.0001088,4.44e-05
-0.0001087,4.32e-05
-0.0001086,4.28e-05
-0.0001085,4.18e-05
-0.0001084,4.08e-05
-0.0001083,4.2e-05
-0.0001082,4.12e-05
-0.0001081,4.14e-05
-0.000108,4.12e-05
-0.0001079,4.04e-05
-0.0001078,4.06e-05
-0.0001077,4.06e-05
-0.0001076,4.04e-05
-0.0001075,4e-05
-0.0001074,4.02e-05
-0.0001073,4e-05
-0.0001072,4e-05
-0.0001071,3.8e-05
-0.000107,3.78e-05
-0.0001069,3.76e-05
-0.0001068,3.78e-05
-0.0001067,3.78e-05
-0.0001066,3.68e-05
-0.0001065,3.7e-05
-0.0001064,3.72e-05
-0.0001063,3.68e-05
-0.0001062,3.7e-05
-0.0001061,3.72e-05
-0.000106,3.72e-05
-0.0001059,3.72e-05
-0.0001058,3.84e-05
-0.0001057,3.9e-05
-0.0001056,4.02e-05
-0.0001055,3.84e-05
-0.0001054,4.02e-05
-0.0001053,3.94e-05
-0.0001052,3.96e-05
