y_field,Ic
-0.02,6.50000000000001e-06
-0.01975,7e-06
-0.0195,7e-06
-0.01925,7.5e-06
-0.019,8.00000000000001e-06
-0.01875,8.00000000000001e-06
-0.0185,8.00000000000001e-06
-0.01825,8.00000000000001e-06
-0.018,8.00000000000001e-06
-0.01775,8.00000000000001e-06
-0.0175,7.5e-06
-0.01725,7.5e-06
-0.017,7.5e-06
-0.01675,8.00000000000001e-06
-0.0165,8.50000000000001e-06
-0.01625,8.50000000000001e-06
-0.016,9.00000000000001e-06
-0.01575,9.00000000000001e-06
-0.0155,9.5e-06
-0.01525,9.00000000000001e-06
-0.015,8.50000000000001e-06
-0.01475,8.00000000000001e-06
-0.0145,7.5e-06
-0.01425,7e-06
-0.014,6.00000000000001e-06
-0.01375,6.00000000000001e-06
-0.0135,5e-06
-0.01325,6.00000000000001e-06
-0.013,6.50000000000001e-06
-0.01275,7.5e-06
-0.0125,8.50000000000001e-06
-0.01225,7.5e-06
-0.012,8.00000000000001e-06
-0.01175,9.5e-06
-0.0115,1.1e-05
-0.01125,1.2e-05
-0.011,1.25e-05
-0.01075,1.3e-05
-0.0105,1.35e-05
-0.01025,1.15e-05
-0.01,1.2e-05
-0.00975,1.2e-05
-0.0095,1.45e-05
-0.00925,1.45e-05
-0.009,1.45e-05
-0.00875,1.4e-05
-0.0085,1.35e-05
-0.00825,1.3e-05
-0.008,1.25e-05
-0.00775,1.15e-05
-0.0075,9.5e-06
-0.00725,1e-05
-0.007,9.00000000000001e-06
-0.00675,8.00000000000001e-06
-0.0065,7e-06
-0.00625,6.00000000000001e-06
-0.006,5e-06
-0.00575,5e-06
-0.0055,7e-06
-0.00525,8.00000000000001e-06
-0.005,9.5e-06
-0.00475,1.05e-05
-0.0045,1.2e-05
-0.00425,1.35e-05
-0.004,1.5e-05
-0.00375,1.65e-05
-0.0035,1.8e-05
-0.00325,1.95e-05
-0.003,2.1e-05
-0.00275,2.2e-05
-0.0025,2.35e-05
-0.00225,2.4e-05
-0.002,2.5e-05
-0.00175,2.6e-05
-0.0015,2.65e-05
-0.00125,2.65e-05
-0.001,2.65e-05
-0.00075,2.55e-05
-0.0005,2.5e-05
-0.00025,2.4e-05
0.0,2.25e-05
0.00025,2.1e-05
0.0005,2e-05
0.00075,1.85e-05
0.001,1.7e-05
0.00125,1.55e-05
0.0015,1.4e-05
0.00175,1.35e-05
0.002,1.15e-05
0.00225,1e-05
0.0025,8.50000000000001e-06
0.00275,7.5e-06
0.003,6.00000000000001e-06
0.00325,5.50000000000001e-06
0.0035,6.50000000000001e-06
0.00375,7e-06
0.004,7.5e-06
0.00425,9.00000000000001e-06
0.0045,1e-05
0.00475,1.1e-05
0.005,1.2e-05
0.00525,1.25e-05
0.0055,1.35e-05
0.00575,1.4e-05
0.006,1.5e-05
0.00625,1.5e-05
0.0065,1.55e-05
0.00675,1.6e-05
0.007,1.3e-05
0.00725,1.3e-05
0.0075,1.4e-05
0.00775,1.5e-05
0.008,1.45e-05
0.00825,1.35e-05
0.0085,1.3e-05
0.00875,1.2e-05
0.009,1.1e-05
0.00925,9.5e-06
0.0095,8.50000000000001e-06
0.00975,7.5e-06
0.01,6.50000000000001e-06
0.01025,5.50000000000001e-06
0.0105,3.7e-05
0.01075,3.7e-05
0.011,3.7e-05
0.01125,4.5e-06
0.0115,4.00000000000001e-06
0.01175,4.5e-06
0.012,6.50000000000001e-06
0.01225,7e-06
0.0125,7.5e-06
0.01275,8.00000000000001e-06
0.013,8.50000000000001e-06
0.01325,8.00000000000001e-06
0.0135,8.00000000000001e-06
0.01375,8.50000000000001e-06
0.014,9.00000000000001e-06
0.01425,9.5e-06
0.0145,1e-05
0.01475,1e-05
0.015,1.05e-05
0.01525,1.05e-05
0.0155,1.05e-05
0.01575,1.05e-05
0.016,1.05e-05
0.01625,1e-05
0.0165,1e-05
0.01675,9.5e-06
0.017,9.00000000000001e-06
0.01725,8.00000000000001e-06
0.0175,7.5e-06
0.01775,7e-06
0.018,6.00000000000001e-06
0.01825,5.50000000000001e-06
0.0185,4.5e-06
0.01875,4.00000000000001e-06
0.019,4.00000000000001e-06
0.01925,4.5e-06
0.0195,4.5e-06
0.01975,4.00000000000001e-06
0.02,4.00000000000001e-06
