y_field,Ic
-0.005,2e-06
-0.0049,2e-06
-0.0048,2e-06
-0.0047,1.75e-06
-0.0046,1.25e-06
-0.0045,1e-06
-0.0044,1e-06
-0.0043,1e-06
-0.0042,7.5e-07
-0.0041,1.25e-06
-0.004,2.5e-06
-0.0039,3.25e-06
-0.0038,3.75e-06
-0.0037,3.5e-06
-0.0036,3e-06
-0.0035,2.5e-06
-0.0034,2.25e-06
-0.0033,2e-06
-0.0032,2e-06
-0.0031,1.5e-06
-0.003,1.25e-06
-0.0029,1.5e-06
-0.0028,3e-06
-0.0027,4.25e-06
-0.0026,5e-06
-0.0025,5.25e-06
-0.0024,4.75e-06
-0.0023,5e-06
-0.0022,4.25e-06
-0.0021,3.5e-06
-0.002,2.5e-06
-0.0019,1.25e-06
-0.0018,1.5e-06
-0.0017,1.75e-06
-0.0016,7.5e-06
-0.0015,1.2e-05
-0.0014,1.8e-05
-0.0013,2.2e-05
-0.0012,2.2e-05
-0.0011,2.8e-05
-0.001,3.15e-05
-0.0009,2.8e-05
-0.0007999999999999,3e-05
-0.0007,3.2e-05
-0.0006,3.8e-05
-0.0005,3e-05
-0.0004,3.5e-05
-0.0003,3.2e-05
-0.0002,3.35e-05
-0.0001,3.2e-05
0.0,7.5e-06
0.0001,3.2e-05
0.0002,3.2e-05
0.0003,2.6e-05
0.0004,2.4e-05
0.0005,2e-05
0.0006,7.25e-06
0.0007,4e-06
0.0008,1.2e-05
0.0009,3e-06
0.001,4.5e-06
0.0011,3.5e-06
0.0012,5.25e-06
0.0013,4e-06
0.0014,5.5e-06
0.0015,3.5e-06
0.0016,2.5e-06
0.0017,3.25e-06
0.0018,3e-06
0.0019,2.75e-06
0.002,2e-06
0.0021,2.75e-06
0.0022,2.25e-06
0.0023,2.25e-06
0.0024,2.5e-06
0.0025,3.25e-06
0.0026,3.75e-06
0.0027,4.25e-06
0.0028,3.5e-06
0.0029,5.25e-06
0.003,4.75e-06
0.0031,5.25e-06
0.0032,4.25e-06
0.0033,2.5e-06
0.0034,2.75e-06
0.0035,1.25e-06
0.0036,1e-06
0.0037,7.5e-07
0.0038,1e-06
0.0039,1.25e-06
0.004,1.5e-06
0.0041,2.25e-06
0.0042,2.25e-06
0.0043,2.5e-06
0.0044,2.5e-06
0.0045,2.5e-06
0.0046,2.25e-06
0.0047,1.75e-06
0.0048,1.5e-06
0.0049,7.5e-07
0.005,7.5e-07
