y_field,Ic
-0.01,2.3e-05
-0.00975,2.3e-05
-0.0095,2.4e-05
-0.00925,2.5e-05
-0.009,2.5e-05
-0.00875,2.6e-05
-0.0085,2.7e-05
-0.00825,2.7e-05
-0.008,2.8e-05
-0.00775,2.8e-05
-0.0075,2.8e-05
-0.00725,2.9e-05
-0.007,2.9e-05
-0.00675,2.9e-05
-0.0065,3e-05
-0.00625,3e-05
-0.006,3e-05
-0.00575,3.1e-05
-0.0055,3.1e-05
-0.00525,3.1e-05
-0.005,3.1e-05
-0.00475,3.2e-05
-0.0045,3.2e-05
-0.00425,3.2e-05
-0.004,3.2e-05
-0.00375,3.3e-05
-0.0035,3.3e-05
-0.00325,3.3e-05
-0.003,3.3e-05
-0.00275,3.3e-05
-0.0025,1.6e-05
-0.00225,2e-05
-0.002,3.4e-05
-0.00175,3.4e-05
-0.0015,3.4e-05
-0.00125,3.4e-05
-0.0009999999999999,3.4e-05
-0.00075,4.99999999999999e-06
-0.0005,3.4e-05
-0.00025,2.6e-05
0.0,4.99999999999999e-06
0.00025,3.6e-05
0.0005,3.3e-05
0.00075,3.3e-05
0.0009999999999999,3.3e-05
0.00125,3.3e-05
0.0015,3.2e-05
0.00175,3.2e-05
0.002,3.2e-05
0.00225,3.2e-05
0.0025,3.1e-05
0.00275,3.1e-05
0.003,3.1e-05
0.00325,3e-05
0.0035,3e-05
0.00375,2.9e-05
0.004,2.9e-05
0.00425,2.9e-05
0.0045,2.8e-05
0.00475,2.8e-05
0.005,2.7e-05
0.00525,2.7e-05
0.0055,2.6e-05
0.00575,2.5e-05
0.006,2.5e-05
0.00625,2.4e-05
0.0065,2.4e-05
0.00675,2.3e-05
0.007,2.2e-05
0.00725,2.1e-05
0.0075,2e-05
0.00775,1.9e-05
0.008,1.9e-05
0.00825,1.8e-05
0.0085,1.7e-05
0.00875,1.6e-05
0.009,1.5e-05
0.00925,1.4e-05
0.0095,1.4e-05
0.00975,1.4e-05
0.01,1.4e-05
