y_field,Ic
-0.002215,2.79e-06
-0.0022148,3e-06
-0.0022146,2.85e-06
-0.0022144,1.74e-06
-0.0022142,2.97e-06
-0.002214,2.76e-06
-0.0022138,2.7e-07
-0.0022136,6e-07
-0.0022134,7.2e-07
-0.0022132,2.01e-06
-0.002213,2.79e-06
-0.0022128,2.85e-06
-0.0022126,2.67e-06
-0.0022124,2.88e-06
-0.0022122,2.31e-06
-0.002212,2.34e-06
-0.0022118,2.25e-06
-0.0022116,2.13e-06
-0.0022114,1.98e-06
-0.0022112,2.04e-06
-0.002211,1.92e-06
-0.0022108,1.95e-06
-0.0022106,1.86e-06
-0.0022104,1.89e-06
-0.0022102,1.86e-06
-0.00221,1.86e-06
-0.0022098,1.86e-06
-0.0022096,1.86e-06
-0.0022094,1.89e-06
-0.0022092,1.89e-06
-0.002209,1.86e-06
-0.0022088,1.92e-06
-0.0022086,1.95e-06
-0.0022084,2.07e-06
-0.0022082,2.1e-06
-0.002208,2.25e-06
-0.0022078,2.37e-06
-0.0022076,2.73e-06
-0.0022074,2.34e-06
-0.0022072,2.49e-06
-0.002207,2.73e-06
-0.0022068,2.73e-06
-0.0022066,2.46e-06
-0.0022064,2.46e-06
