y_field,Ic
-1.5e-05,1.85e-05
-1.48e-05,1.76e-05
-1.46e-05,1.76e-05
-1.44e-05,1.88e-05
-1.42e-05,1.95e-05
-1.4e-05,1.92e-05
-1.38e-05,5e-07
-1.36e-05,1.98e-05
-1.34e-05,5e-07
-1.32e-05,5e-07
-1.3e-05,5e-07
-1.28e-05,5e-07
-1.26e-05,5e-07
-1.24e-05,5e-07
-1.22e-05,5e-07
-1.2e-05,5e-07
-1.18e-05,5e-07
-1.16e-05,5e-07
-1.14e-05,5e-07
-1.12e-05,5e-07
-1.1e-05,5e-07
-1.08e-05,5e-07
-1.06e-05,5e-07
-1.04e-05,5e-07
-1.02e-05,5e-07
-1e-05,5e-07
-9.8e-06,2e-05
-9.6e-06,1.94e-05
-9.4e-06,1.87e-05
-9.2e-06,1.84e-05
-9e-06,1.67e-05
-8.8e-06,1.7e-05
-8.6e-06,1.58e-05
-8.4e-06,1.76e-05
-8.2e-06,1.6e-05
-8e-06,1.59e-05
-7.8e-06,1.55e-05
-7.6e-06,1.53e-05
-7.4e-06,1.65e-05
-7.2e-06,1.61e-05
-7e-06,1.8e-05
-6.8e-06,1.81e-05
-6.6e-06,1.86e-05
-6.4e-06,2e-05
-6.2e-06,1.96e-05
-6e-06,5e-07
-5.8e-06,5e-07
-5.6e-06,5e-07
-5.4e-06,5e-07
-5.2e-06,5e-07
-5e-06,5e-07
-4.8e-06,5e-07
-4.6e-06,5e-07
-4.4e-06,5e-07
-4.2e-06,5e-07
-4e-06,5e-07
-3.8e-06,5e-07
-3.6e-06,5e-07
-3.4e-06,5e-07
-3.2e-06,5e-07
-3e-06,5e-07
-2.8e-06,5e-07
-2.6e-06,5e-07
-2.4e-06,5e-07
-2.2e-06,5e-07
-2e-06,5e-07
-1.8e-06,5e-07
-1.6e-06,1.99e-05
-1.4e-06,1.88e-05
-1.2e-06,1.94e-05
-9.99999999999999e-07,1.8e-05
-7.99999999999999e-07,1.84e-05
-5.99999999999999e-07,1.63e-05
-4e-07,1.63e-05
-2e-07,1.54e-05
1.6940658945086001e-21,1.62e-05
2.00000000000001e-07,1.65e-05
4.00000000000001e-07,1.64e-05
5.99999999999999e-07,1.66e-05
8.00000000000001e-07,1.7e-05
1e-06,1.82e-05
1.2e-06,1.85e-05
1.4e-06,1.94e-05
1.6e-06,5e-07
1.8e-06,5e-07
2e-06,5e-07
2.2e-06,5e-07
2.4e-06,5e-07
2.6e-06,5e-07
2.8e-06,5e-07
3e-06,5e-07
3.2e-06,5e-07
3.4e-06,5e-07
3.6e-06,5e-07
3.8e-06,5e-07
4e-06,5e-07
4.2e-06,5e-07
4.4e-06,5e-07
4.6e-06,5e-07
4.8e-06,5e-07
5e-06,5e-07
5.2e-06,5e-07
5.4e-06,5e-07
5.6e-06,5e-07
5.8e-06,1.94e-05
6e-06,5e-07
6.2e-06,1.98e-05
6.4e-06,1.88e-05
6.6e-06,1.68e-05
6.8e-06,1.87e-05
7e-06,1.61e-05
7.2e-06,1.6e-05
7.4e-06,1.53e-05
7.6e-06,1.52e-05
7.8e-06,1.59e-05
8e-06,1.61e-05
8.2e-06,1.73e-05
8.4e-06,1.62e-05
8.6e-06,1.68e-05
8.8e-06,1.79e-05
9e-06,1.86e-05
9.2e-06,1.96e-05
9.4e-06,1.89e-05
9.6e-06,2e-05
9.8e-06,1.97e-05
1e-05,5e-07
1.02e-05,5e-07
1.04e-05,5e-07
1.06e-05,5e-07
1.08e-05,5e-07
1.1e-05,5e-07
1.12e-05,5e-07
1.14e-05,5e-07
1.16e-05,5e-07
1.18e-05,5e-07
1.2e-05,5e-07
1.22e-05,5e-07
1.24e-05,5e-07
1.26e-05,5e-07
1.28e-05,5e-07
1.3e-05,5e-07
1.32e-05,5e-07
1.34e-05,5e-07
1.36e-05,5e-07
1.38e-05,1.94e-05
1.4e-05,1.85e-05
1.42e-05,1.91e-05
1.44e-05,1.93e-05
1.46e-05,1.64e-05
1.48e-05,1.64e-05
1.5e-05,1.5e-05
