y_field,Ic
-0.0075,7.5e-07
-0.0074,1e-06
-0.0073,2e-07
-0.0072,7.5e-07
-0.0071,4e-07
-0.007,1.05e-06
-0.0069,3.5e-07
-0.0068,1.25e-06
-0.0067,7.5e-07
-0.0066,9e-07
-0.0065,1.55e-06
-0.0064,7.5e-07
-0.0063,1.6e-06
-0.0062,8.5e-07
-0.0061,1.05e-06
-0.006,1.3e-06
-0.0059,6.5e-07
-0.0058,1.05e-06
-0.0057,6e-07
-0.0056,3.5e-07
-0.0055,8e-07
-0.0054,2.5e-07
-0.0053,7.5e-07
-0.0052,7e-07
-0.0051,2e-07
-0.005,8.5e-07
-0.0049,4.5e-07
-0.0048,5.5e-07
-0.0047,1e-06
-0.0046,1.05e-06
-0.0045,8e-07
-0.0044,8.5e-07
-0.0043,1.3e-06
-0.0042,1.55e-06
-0.0041,9e-07
-0.004,1.5e-06
-0.0039,4.5e-07
-0.0038,1.6e-06
-0.0037,3e-07
-0.0036,1.2e-06
-0.0035,7.5e-07
-0.0034,9.5e-07
-0.0033,8e-07
-0.0032,9e-07
-0.0031,9e-07
-0.003,8.5e-07
-0.0029,7.5e-07
-0.0028,4.5e-07
-0.0027,9e-07
-0.0026,5e-07
-0.0025,9.5e-07
-0.0024,3.5e-07
-0.0023,8.5e-07
-0.0022,3.5e-07
-0.0021,5.5e-07
-0.002,3e-07
-0.0019,3e-07
-0.0018,2.5e-07
-0.0017,3e-07
-0.0016,4.5e-07
-0.0015,3.5e-07
-0.0014,8e-07
-0.0013,5e-07
-0.0012,1.3e-06
-0.0011,7e-07
-0.001,1.35e-06
-0.0009,1.1e-06
-0.0008,1.3e-06
-0.0007,1.4e-06
-0.0006,9e-07
-0.0005,1.9e-06
-0.0004,5.5e-07
-0.0003,1.9e-06
-0.0002,3.5e-07
-0.0001,1.7e-06
0.0,2.5e-07
9.99999999999994e-05,1.1e-06
0.0002,5.5e-07
0.0003,6e-07
0.0003999999999999,7e-07
0.0005,5.5e-07
0.0006,5e-07
0.0006999999999999,8.5e-07
0.0008,6e-07
0.0009,1.45e-06
0.0009999999999999,1.4e-06
0.0011,5e-07
0.0012,2.05e-06
0.0013,5.5e-07
0.0014,1.75e-06
0.0015,6e-07
0.0016,1.5e-06
0.0017,1.1e-06
0.0018,8.5e-07
0.0019,1.55e-06
0.002,8e-07
0.0021,1.4e-06
0.0022,1.05e-06
0.0023,1.15e-06
0.0024,1.45e-06
0.0025,4.5e-07
0.0026,1.8e-06
0.0027,6e-07
0.0028,1.25e-06
0.0029,1.85e-06
0.003,1.8e-06
0.0031,1.55e-06
0.0032,9.5e-07
0.0033,3.5e-06
0.0034,1.15e-06
0.0035,3.25e-06
0.0036,1.15e-06
0.0037,2.65e-06
0.0038,1.15e-06
0.0039,2.3e-06
0.004,1.5e-06
0.0041,1.45e-06
0.0042,2.1e-06
0.0043,8.5e-07
0.0044,1.85e-06
0.0045,3e-07
0.0046,1.3e-06
0.0047,2e-07
0.0048,9.5e-07
0.0049,3e-07
0.005,1.45e-06
0.0051,4e-07
0.0052,1.75e-06
0.0053,7e-07
0.0054,2.1e-06
0.0055,9.5e-07
0.0056,1.8e-06
0.0057,1.5e-06
0.0058,1.55e-06
0.0059,1.9e-06
0.006,2e-06
0.0061,1.2e-06
0.0062,1.9e-06
0.0063,1.2e-06
0.0064,1.6e-06
0.0065,9.5e-07
0.0066,8e-07
0.0067,1.25e-06
0.0068,4e-07
0.0069,6.5e-07
0.007,6e-07
0.0071,6.5e-07
0.0072,3e-07
0.0073,1.65e-06
0.0074,1.45e-06
0.0075,1.75e-06
