y_field,Ic
0.001285,3.9e-07
0.0012852,1e-06
0.0012854,5.5e-07
0.0012856,1.9e-07
0.0012858,9.8e-07
0.001286,9e-07
0.0012862,8.6e-07
0.0012864,9e-07
0.0012866,8.9e-07
0.0012868,8.6e-07
0.001287,8.9e-07
0.0012872,8.4e-07
0.0012874,8.3e-07
0.0012876,8e-07
0.0012878,7.8e-07
0.001288,7.7e-07
0.0012882,7.7e-07
0.0012884,7.7e-07
0.0012886,7.7e-07
0.0012888,7.6e-07
0.001289,7.6e-07
0.0012892,7.6e-07
0.0012894,7.7e-07
0.0012896,7.4e-07
0.0012898,7.8e-07
0.00129,7.8e-07
0.0012902,7.7e-07
0.0012904,8.2e-07
0.0012906,8.1e-07
0.0012908,8.1e-07
0.001291,8.1e-07
0.0012912,8.6e-07
0.0012914,9e-07
0.0012916,9.3e-07
