y_field,Ic
-0.0075,4e-07
-0.0074,1.1e-06
-0.0073,3e-07
-0.0072,1.25e-06
-0.0071,2e-07
-0.007,1.65e-06
-0.0069,1.05e-06
-0.0068,1.3e-06
-0.0067,2.65e-06
-0.0066,1.15e-06
-0.0065,2.7e-06
-0.0064,1.9e-06
-0.0063,2.15e-06
-0.0062,2.75e-06
-0.0061,1.8e-06
-0.006,2.35e-06
-0.0059,2e-06
-0.0058,1.65e-06
-0.0057,1.95e-06
-0.0056,1.8e-06
-0.0055,7.5e-07
-0.0054,1.05e-06
-0.0053,3.5e-07
-0.0052,8e-07
-0.0051,2e-07
-0.005,3e-07
-0.0049,7e-07
-0.0048,8e-07
-0.0047,4.5e-07
-0.0046,5.5e-07
-0.0045,9e-07
-0.0044,1.25e-06
-0.0043,1.7e-06
-0.0042,1.35e-06
-0.0041,1.9e-06
-0.004,9.5e-07
-0.0039,2e-06
-0.0038,7e-07
-0.0037,1.7e-06
-0.0036,9e-07
-0.0035,7.5e-07
-0.0034,1.05e-06
-0.0033,6e-07
-0.0032,1.05e-06
-0.0031,4e-07
-0.003,1.35e-06
-0.0029,4e-07
-0.0028,1.75e-06
-0.0027,1e-06
-0.0026,1.8e-06
-0.0025,1.75e-06
-0.0024,1.6e-06
-0.0023,2.2e-06
-0.0022,1.6e-06
-0.0021,1.4e-06
-0.002,2.5e-06
-0.0019,8.5e-07
-0.0018,2.3e-06
-0.0017,1e-06
-0.0016,9e-07
-0.0015,1.7e-06
-0.0014,6e-07
-0.0013,1.45e-06
-0.0012,1.15e-06
-0.0011,7e-07
-0.001,1.5e-06
-0.0009,1.2e-06
-0.0008,7.5e-07
-0.0007,2.05e-06
-0.0006,7e-07
-0.0005,2.6e-06
-0.0004,8.5e-07
-0.0003,1.8e-06
-0.0002,9.5e-07
-0.0001,1.45e-06
0.0,2.45e-06
9.99999999999994e-05,6e-07
0.0002,2.35e-06
0.0003,4.5e-07
0.0003999999999999,1.75e-06
0.0005,5.5e-07
0.0006,6e-07
0.0006999999999999,1.3e-06
0.0008,8e-07
0.0009,7e-07
0.0009999999999999,2e-06
0.0011,4.5e-07
0.0012,3e-06
0.0013,7e-07
0.0014,3.4e-06
0.0015,9e-07
0.0016,3.05e-06
0.0017,1.25e-06
0.0018,3.45e-06
0.0019,2e-06
0.002,1.5e-06
0.0021,2.85e-06
0.0022,7e-07
0.0023,3.05e-06
0.0024,6.5e-07
0.0025,1.85e-06
0.0026,1.35e-06
0.0027,2e-06
0.0028,1.1e-06
0.0029,2.35e-06
0.003,1.6e-06
0.0031,1.25e-06
0.0032,2.75e-06
0.0033,9.5e-07
0.0034,3.25e-06
0.0035,1.1e-06
0.0036,4.05e-06
0.0037,1.6e-06
0.0038,3.75e-06
0.0039,1.9e-06
0.004,4.1e-06
0.0041,2.05e-06
0.0042,3.4e-06
0.0043,3.2e-06
0.0044,3.65e-06
0.0045,2.25e-06
0.0046,2.3e-06
0.0047,3.3e-06
0.0048,1.45e-06
0.0049,2.85e-06
0.005,9e-07
0.0051,1.25e-06
0.0052,1.4e-06
0.0053,1.5e-07
0.0054,9.5e-07
0.0055,6e-07
0.0056,6.5e-07
0.0057,5e-07
0.0058,1.25e-06
0.0059,5.5e-07
0.006,1.5e-06
0.0061,1.25e-06
0.0062,9.5e-07
0.0063,2.15e-06
0.0064,1.15e-06
0.0065,1.55e-06
0.0066,1.95e-06
0.0067,1.25e-06
0.0068,1.55e-06
0.0069,1.75e-06
0.007,1e-06
0.0071,1.15e-06
0.0072,1.35e-06
0.0073,1.15e-06
0.0074,6.5e-07
0.0075,1.5e-07
