y_field,Ic
-0.0075,2.6e-06
-0.0074,2.6e-06
-0.0073,1.7e-06
-0.0072,1.7e-06
-0.0071,1.7e-06
-0.007,1.7e-06
-0.0069,1.7e-06
-0.0068,1.7e-06
-0.0067,1.7e-06
-0.0066,1.7e-06
-0.0065,1.7e-06
-0.0064,1.7e-06
-0.0063,1.7e-06
-0.0062,2.6e-06
-0.0061,3.5e-06
-0.006,3.5e-06
-0.0059,4.4e-06
-0.0058,3.5e-06
-0.0057,3.5e-06
-0.0056,3.5e-06
-0.0055,3.5e-06
-0.0054,3.5e-06
-0.0053,4.4e-06
-0.0052,4.4e-06
-0.0051,4.4e-06
-0.005,4.4e-06
-0.0049,4.4e-06
-0.0048,2.6e-06
-0.0047,3.5e-06
-0.0046,2.6e-06
-0.0045,1.7e-06
-0.0044,3.5e-06
-0.0043,3.5e-06
-0.0042,4.4e-06
-0.0041,4.4e-06
-0.004,3.5e-06
-0.0039,4.4e-06
-0.0038,5.3e-06
-0.0037,7.1e-06
-0.0036,7.1e-06
-0.0035,8.9e-06
-0.0034,9.8e-06
-0.0033,9.8e-06
-0.0032,1.07e-05
-0.0031,1.07e-05
-0.003,1.16e-05
-0.0029,1.07e-05
-0.0028,9.8e-06
-0.0027,8.9e-06
-0.0026,8.9e-06
-0.0025,8.9e-06
-0.0024,8e-06
-0.0023,4.4e-06
-0.0022,4.4e-06
-0.0021,4.4e-06
-0.002,5.3e-06
-0.0019,6.2e-06
-0.0018,7.1e-06
-0.0017,8e-06
-0.0016,9.8e-06
-0.0015,1.43e-05
-0.0014,1.79e-05
-0.0013,2.06e-05
-0.0012,2.15e-05
-0.0011,1.79e-05
-0.001,1.79e-05
-0.0009,2.15e-05
-0.0008,2.96e-05
-0.0007,3.14e-05
-0.0006,3.05e-05
-0.0005,2.6e-05
-0.0004,3.14e-05
-0.0003,3.41e-05
-0.0002,2.6e-06
-0.0001,3.23e-05
0.0,2.69e-05
9.99999999999994e-05,3.14e-05
0.0002,7.99999999999999e-07
0.0003,2.87e-05
0.0003999999999999,2.78e-05
0.0005,3.32e-05
0.0006,2.6e-05
0.0006999999999999,2.51e-05
0.0008,2.78e-05
0.0009,2.87e-05
0.0009999999999999,1.88e-05
0.0011,1.88e-05
0.0012,2.24e-05
0.0013,1.34e-05
0.0014,1.7e-05
0.0015,1.07e-05
0.0016,1.16e-05
0.0017,1.34e-05
0.0018,8e-06
0.0019,8.9e-06
0.002,9.8e-06
0.0021,5.3e-06
0.0022,8e-06
0.0023,7.1e-06
0.0024,4.4e-06
0.0025,9.8e-06
0.0026,5.3e-06
0.0027,9.8e-06
0.0028,9.8e-06
0.0029,9.8e-06
0.003,1.16e-05
0.0031,8e-06
0.0032,1.07e-05
0.0033,7.1e-06
0.0034,9.8e-06
0.0035,7.1e-06
0.0036,8.9e-06
0.0037,7.1e-06
0.0038,6.2e-06
0.0039,8e-06
0.004,5.3e-06
0.0041,6.2e-06
0.0042,3.5e-06
0.0043,5.3e-06
0.0044,2.6e-06
0.0045,4.4e-06
0.0046,1.7e-06
0.0047,4.4e-06
0.0048,3.5e-06
0.0049,4.4e-06
0.005,2.6e-06
0.0051,4.4e-06
0.0052,4.4e-06
0.0053,4.4e-06
0.0054,5.3e-06
0.0055,4.4e-06
0.0056,5.3e-06
0.0057,3.5e-06
0.0058,4.4e-06
0.0059,3.5e-06
0.006,3.5e-06
0.0061,3.5e-06
0.0062,1.7e-06
0.0063,2.6e-06
0.0064,1.7e-06
0.0065,1.7e-06
0.0066,1.7e-06
0.0067,1.7e-06
0.0068,1.7e-06
0.0069,2.6e-06
0.007,1.7e-06
0.0071,2.6e-06
0.0072,2.6e-06
0.0073,1.7e-06
0.0074,2.6e-06
0.0075,1.7e-06
