y_field,Ic
-0.0075,9.2e-07
-0.0074,8e-07
-0.0073,6e-07
-0.0072,4e-07
-0.0071,2e-07
-0.007,2.8e-07
-0.0069,4e-07
-0.0068,4e-07
-0.0067,5.2e-07
-0.0066,4e-07
-0.0065,4.8e-07
-0.0064,6e-07
-0.0063,7.2e-07
-0.0062,9.6e-07
-0.0061,7.2e-07
-0.006,8.4e-07
-0.0059,1e-06
-0.0058,8e-07
-0.0057,5.6e-07
-0.0056,6.4e-07
-0.0055,4.8e-07
-0.0054,5.2e-07
-0.0053,3.6e-07
-0.0052,3.2e-07
-0.0051,3.2e-07
-0.005,3.2e-07
-0.0049,2e-07
-0.0048,3.2e-07
-0.0047,2.4e-07
-0.0046,4.8e-07
-0.0045,5.2e-07
-0.0044,6.8e-07
-0.0043,6.8e-07
-0.0042,7.6e-07
-0.0041,6.8e-07
-0.004,8.8e-07
-0.0039,6.8e-07
-0.0038,5.2e-07
-0.0037,6.4e-07
-0.0036,4.8e-07
-0.0035,3.6e-07
-0.0034,4.4e-07
-0.0033,3.6e-07
-0.0032,3.6e-07
-0.0031,5.6e-07
-0.003,7.2e-07
-0.0029,6e-07
-0.0028,4.8e-07
-0.0027,3.6e-07
-0.0026,4.4e-07
-0.0025,3.2e-07
-0.0024,4e-07
-0.0023,5.2e-07
-0.0022,4.8e-07
-0.0021,4.8e-07
-0.002,4e-07
-0.0019,4.4e-07
-0.0018,3.2e-07
-0.0017,4e-07
-0.0016,2.8e-07
-0.0015,2e-07
-0.0014,2e-07
-0.0013,2.4e-07
-0.0012,3.2e-07
-0.0011,4.4e-07
-0.001,6e-07
-0.0009,6.8e-07
-0.0008,8e-07
-0.0007,1e-06
-0.0006,1.2e-06
-0.0005,1.04e-06
-0.0004,1.24e-06
-0.0003,9.6e-07
-0.0002,1.2e-06
-0.0001,9.6e-07
0.0,8.4e-07
9.99999999999994e-05,1.04e-06
0.0002,7.2e-07
0.0003,5.6e-07
0.0003999999999999,4e-07
0.0005,2.8e-07
0.0006,4e-07
0.0006999999999999,3.2e-07
0.0008,4e-07
0.0009,4.4e-07
0.0009999999999999,5.6e-07
0.0011,6.8e-07
0.0012,5.2e-07
0.0013,6.4e-07
0.0014,8e-07
0.0015,1.08e-06
0.0016,8.8e-07
0.0017,1.04e-06
0.0018,8.8e-07
0.0019,1.12e-06
0.002,7.6e-07
0.0021,9.6e-07
0.0022,8.4e-07
0.0023,6e-07
0.0024,8e-07
0.0025,6e-07
0.0026,4.4e-07
0.0027,6e-07
0.0028,7.2e-07
0.0029,5.2e-07
0.003,6.4e-07
0.0031,8.8e-07
0.0032,1.2e-06
0.0033,1.56e-06
0.0034,2.4e-07
0.0035,9.2e-07
0.0036,1.2e-07
0.0037,2e-06
0.0038,2.4e-07
0.0039,5.2e-07
0.004,1.84e-06
0.0041,1.28e-06
0.0042,2e-06
0.0043,1.12e-06
0.0044,1.04e-06
0.0045,1.56e-06
0.0046,1.8e-06
0.0047,2e-06
0.0048,1.44e-06
0.0049,1.12e-06
0.005,8e-07
0.0051,6e-07
0.0052,7.2e-07
0.0053,7.2e-07
0.0054,8e-07
0.0055,6.4e-07
0.0056,8.4e-07
0.0057,1.08e-06
0.0058,1.36e-06
0.0059,1.6e-06
0.006,2e-06
0.0061,1.8e-06
0.0062,2.8e-07
0.0063,1.76e-06
0.0064,9.2e-07
0.0065,1.28e-06
0.0066,8.4e-07
0.0067,1.72e-06
0.0068,1.92e-06
0.0069,8.4e-07
0.007,1.64e-06
0.0071,1.28e-06
0.0072,1.4e-06
0.0073,1e-06
0.0074,7.2e-07
0.0075,5.2e-07
