y_field,Ic
-0.0075,2.4e-06
-0.0073,2.2e-06
-0.0071,2e-06
-0.0069,2e-06
-0.0067,1.6e-06
-0.0065,1.5e-06
-0.0063,1.9e-06
-0.0061,2.3e-06
-0.0059,2.9e-06
-0.0057,3.8e-06
-0.0055,4.1e-06
-0.0053,4.3e-06
-0.0051,4.6e-06
-0.0049,3.6e-06
-0.0047,3.5e-06
-0.0045,3e-06
-0.0043,2.9e-06
-0.0041,1.9e-06
-0.0039,1.5e-06
-0.0037,1.5e-06
-0.0035,1.6e-06
-0.0033,1.6e-06
-0.0031,1.9e-06
-0.0029,2.3e-06
-0.0027,2.3e-06
-0.0025,2.6e-06
-0.0023,2.1e-06
-0.0021,1.4e-06
-0.0019,1e-06
-0.0017,6e-07
-0.0015,9e-07
-0.0013,1.3e-06
-0.0011,1.9e-06
-0.0009,2.4e-06
-0.0007,2.5e-06
-0.0005,2.4e-06
-0.0003,2.1e-06
-0.0001,1.7e-06
9.99999999999994e-05,1.4e-06
0.0003,1e-06
0.0005,8e-07
0.0006999999999999,1.4e-06
0.0009,1.9e-06
0.0011,1e-06
0.0013,7e-07
0.0015,7e-07
0.0017,1e-06
0.0019,9e-07
0.0021,5e-07
0.0023,9e-07
0.0025,1.4e-06
0.0027,1e-06
0.0029,1.5e-06
0.0031,2.3e-06
0.0033,8e-07
0.0035,9e-07
0.0037,1.1e-06
0.0039,1.1e-06
0.0041,7e-07
0.0043,1.2e-06
0.0045,6e-07
0.0047,1.4e-06
0.0049,2.4e-06
0.0051,1.5e-06
0.0053,1e-06
0.0055,1.1e-06
0.0057,1.5e-06
0.0059,9e-07
0.0061,8e-07
0.0063,1.8e-06
0.0065,5e-07
0.0067,1.4e-06
0.0069,2.3e-06
0.0071,3.2e-06
0.0073,2.4e-06
0.0075,2.1e-06
