y_field,Ic
-0.01,6e-05
-0.00975,4.6e-05
-0.0095,4.2e-05
-0.00925,5.7e-05
-0.009,6e-05
-0.00875,3.8e-05
-0.0085,5.7e-05
-0.00825,5.1e-05
-0.008,2e-06
-0.00775,2e-06
-0.0075,2e-06
-0.00725,2e-06
-0.007,5.3e-05
-0.00675,5.2e-05
-0.0065,2e-06
-0.00625,2e-06
-0.006,3e-06
-0.00575,3e-06
-0.0055,3e-06
-0.00525,4e-06
-0.005,2e-06
-0.00475,2e-06
-0.0045,3e-06
-0.00425,4e-06
-0.004,3e-06
-0.00375,4.99999999999999e-06
-0.0035,8e-06
-0.00325,5.99999999999999e-06
-0.003,7e-06
-0.00275,5.99999999999999e-06
-0.0025,5.99999999999999e-06
-0.00225,5.99999999999999e-06
-0.002,3e-06
-0.00175,9e-06
-0.0015,1.6e-05
-0.00125,1.9e-05
-0.0009999999999999,1.6e-05
-0.00075,2.6e-05
-0.0005,1.9e-05
-0.00025,2.8e-05
0.0,2e-05
0.00025,2.6e-05
0.0005,2.1e-05
0.00075,1.5e-05
0.0009999999999999,1.3e-05
0.00125,9.99999999999999e-06
0.0015,8e-06
0.00175,4e-06
0.002,7e-06
0.00225,5.99999999999999e-06
0.0025,5.99999999999999e-06
0.00275,5.99999999999999e-06
0.003,5.99999999999999e-06
0.00325,5.99999999999999e-06
0.0035,4.99999999999999e-06
0.00375,4e-06
0.004,2e-06
0.00425,2e-06
0.0045,3e-06
0.00475,3e-06
0.005,4e-06
0.00525,3e-06
0.0055,3e-06
0.00575,2e-06
0.006,2e-06
0.00625,5.9e-05
0.0065,5.9e-05
0.00675,2e-06
0.007,2e-06
0.00725,2e-06
0.0075,2e-06
0.00775,5.2e-05
0.008,5.7e-05
0.00825,4.1e-05
0.0085,4.4e-05
0.00875,5.7e-05
0.009,5.2e-05
0.00925,3.6e-05
0.0095,6e-05
0.00975,5.2e-05
0.01,5.3e-05
