y_field,Ic
-0.0075,3.75e-07
-0.0073,4.25e-07
-0.0071,4.625e-07
-0.0069,5.375e-07
-0.0067,5.5e-07
-0.0065,5.5e-07
-0.0063,5e-07
-0.0061,4.5e-07
-0.0059,3.25e-07
-0.0057,2e-07
-0.0055,1.625e-07
-0.0053,1.075e-06
-0.0051,2.625e-07
-0.0049,3.375e-07
-0.0047,3.625e-07
-0.0045,3.5e-07
-0.0043,3.625e-07
-0.0041,2.75e-07
-0.0039,2.125e-07
-0.0037,1.625e-07
-0.0035,1.25e-07
-0.0033,4.375e-07
-0.0031,2e-07
-0.0029,2e-07
-0.0027,2.75e-07
-0.0025,3.375e-07
-0.0023,2.375e-07
-0.0021,1.625e-07
-0.0019,1.75e-07
-0.0017,1.375e-07
-0.0015,1.125e-07
-0.0013,1.25e-07
-0.0011,1.25e-07
-0.0009,1.25e-06
-0.0007,2.375e-07
-0.0005,8.125e-07
-0.0003,1.75e-07
-0.0001,2.625e-07
9.99999999999994e-05,4.5e-07
0.0003,5.375e-07
0.0005,6.625e-07
0.0006999999999999,6.875e-07
0.0009,6.875e-07
0.0011,6.25e-07
0.0013,3.625e-07
0.0015,3.75e-07
0.0017,3.125e-07
0.0019,2.875e-07
0.0021,1.875e-07
0.0023,1.625e-07
0.0025,1.625e-07
0.0027,3.625e-07
0.0029,2.375e-07
0.0031,2.875e-07
0.0033,3e-07
0.0035,3.625e-07
0.0037,3e-07
0.0039,2.5e-07
0.0041,2.25e-07
0.0043,2.125e-07
0.0045,2.75e-07
0.0047,3.125e-07
0.0049,4.75e-07
0.0051,5.875e-07
0.0053,7.25e-07
0.0055,1e-06
0.0057,8.125e-07
0.0059,8.125e-07
0.0061,6.25e-07
0.0063,4.5e-07
0.0065,2.75e-07
0.0067,1.5e-07
0.0069,1.875e-07
0.0071,2e-07
0.0073,2.375e-07
0.0075,3.625e-07
