y_field,Ic
-0.0075,2.5e-06
-0.0073,2.3e-06
-0.0071,2.1e-06
-0.0069,1.7e-06
-0.0067,1.6e-06
-0.0065,1.7e-06
-0.0063,2.3e-06
-0.0061,2.8e-06
-0.0059,3.3e-06
-0.0057,3.9e-06
-0.0055,3.8e-06
-0.0053,3.7e-06
-0.0051,3.9e-06
-0.0049,4e-06
-0.0047,3.7e-06
-0.0045,3e-06
-0.0043,2.3e-06
-0.0041,1.8e-06
-0.0039,1.2e-06
-0.0037,1e-06
-0.0035,1.3e-06
-0.0033,1.6e-06
-0.0031,1.8e-06
-0.0029,2.1e-06
-0.0027,2.3e-06
-0.0025,2e-06
-0.0023,1.6e-06
-0.0021,1.1e-06
-0.0019,7e-07
-0.0017,6e-07
-0.0015,9e-07
-0.0013,1.3e-06
-0.0011,1.8e-06
-0.0009,2.1e-06
-0.0007,2e-06
-0.0005,1.9e-06
-0.0003,1.4e-06
-0.0001,8e-07
9.99999999999994e-05,5e-07
0.0003,3e-07
0.0005,4e-07
0.0006999999999999,4e-07
0.0009,6e-07
0.0011,7e-07
0.0013,7e-07
0.0015,7e-07
0.0017,6e-07
0.0019,5e-07
0.0021,3e-07
0.0023,5e-07
0.0025,8e-07
0.0027,1e-06
0.0029,1.1e-06
0.0031,1.1e-06
0.0033,1e-06
0.0035,9e-07
0.0037,5e-07
0.0039,3e-07
0.0041,4e-07
0.0043,4e-07
0.0045,6e-07
0.0047,7e-07
0.0049,1.1e-06
0.0051,1.2e-06
0.0053,1.2e-06
0.0055,9e-07
0.0057,6e-07
0.0059,6e-07
0.0061,7e-07
0.0063,5e-07
0.0065,5e-07
0.0067,7e-07
0.0069,1.1e-06
0.0071,1.6e-06
0.0073,1.7e-06
0.0075,2.1e-06
