y_field,Ic
-0.00575,1.1e-05
-0.005725,1.1e-05
-0.0057,1.1e-05
-0.005675,1.1e-05
-0.00565,1e-05
-0.005625,1e-05
-0.0056,1e-05
-0.005575,8e-06
-0.00555,9e-06
-0.005525,9e-06
-0.0055,9e-06
-0.005475,8e-06
-0.00545,8e-06
-0.005425,8e-06
-0.0054,7e-06
-0.005375,8e-06
-0.00535,9e-06
-0.005325,1.2e-05
-0.0053,1.4e-05
-0.005275,1.55e-05
-0.00525,1.525e-05
-0.005225,1.55e-05
-0.0052,1.85e-05
-0.005175,1.675e-05
-0.00515,1.775e-05
-0.005125,1.75e-05
-0.0051,1.95e-05
-0.005075,2.475e-05
-0.00505,2.1e-05
-0.005025,2.65e-05
-0.005,2.475e-05
-0.004975,2.625e-05
-0.00495,2.325e-05
-0.004925,2.35e-05
-0.0049,2.625e-05
-0.004875,2.9e-05
-0.00485,3.025e-05
-0.004825,3.075e-05
-0.0048,3.025e-05
-0.004775,3.075e-05
-0.00475,3e-05
-0.004725,3.025e-05
-0.0047,3.025e-05
-0.004695,3.1e-05
-0.00469,3.3e-05
-0.004685,3.075e-05
-0.00468,3.325e-05
-0.004675,3.1e-05
-0.00467,3.225e-05
-0.004665,3.2e-05
-0.00466,3.2e-05
-0.004655,3.325e-05
-0.00465,3.325e-05
-0.004645,3.225e-05
-0.00464,3.475e-05
-0.004635,3.5e-05
-0.00463,3.35e-05
-0.004625,3.45e-05
-0.00462,3.375e-05
-0.004615,3.375e-05
-0.00461,3.425e-05
-0.004605,3.475e-05
-0.0046,3.35e-05
-0.004595,3.35e-05
-0.00459,3.425e-05
-0.004585,3.375e-05
-0.00458,1e-06
-0.004575,1e-06
-0.00457,1.975e-05
-0.004565,3.45e-05
-0.00456,3.5e-05
-0.004555,1e-06
-0.00455,1.775e-05
-0.004545,2.175e-05
-0.00454,1.5e-05
-0.004535,1e-06
-0.00453,1e-06
-0.004525,1e-06
-0.00452,1e-06
-0.004515,1e-06
-0.00451,1e-06
-0.004505,1e-06
-0.0045,1e-06
-0.004495,3.5e-05
-0.00449,1e-06
-0.004485,1.825e-05
-0.00448,1e-06
-0.004475,1e-06
-0.00447,1.9e-05
-0.004465,1e-06
-0.00446,1e-06
-0.004455,1e-06
-0.00445,1e-06
-0.004445,1e-06
-0.00444,1e-06
-0.004435,1e-06
-0.00443,1e-06
-0.004425,3.5e-05
-0.00442,1.675e-05
-0.004415,1e-06
-0.00441,1e-06
-0.004405,1e-06
-0.0044,1e-06
-0.004395,1e-06
-0.00439,1e-06
-0.004385,1e-06
-0.00438,1e-06
-0.004375,1e-06
-0.00437,1e-06
-0.004365,1e-06
-0.00436,2.375e-05
-0.004355,1e-06
-0.00435,1e-06
-0.004345,1e-06
-0.00434,1e-06
-0.004335,1e-06
-0.00433,1e-06
-0.004325,1e-06
-0.00432,1e-06
-0.004315,1e-06
-0.00431,1e-06
-0.004305,1e-06
-0.0043,1e-06
-0.004295,1e-06
-0.00429,1e-06
-0.004285,1e-06
-0.00428,1e-06
-0.004275,1e-06
-0.00427,1e-06
-0.004265,1e-06
-0.00426,1e-06
-0.004255,3.375e-05
-0.00425,1e-06
-0.004245,1e-06
-0.00424,1e-06
-0.004235,1e-06
-0.00423,1e-06
-0.004225,3.5e-05
-0.00422,1e-06
-0.004215,1e-06
-0.00421,1e-06
-0.004205,1e-06
-0.0042,1e-06
-0.004195,1e-06
-0.00419,2.05e-05
-0.004185,1e-06
-0.00418,1e-06
-0.004175,1e-06
-0.00417,1.65e-05
-0.004165,2.075e-05
-0.00416,1e-06
-0.004155,1e-06
-0.00415,1e-06
-0.004145,1e-06
-0.00414,1e-06
-0.004135,1e-06
-0.00413,1e-06
-0.004125,2.7e-05
-0.00412,1.875e-05
-0.004115,1e-06
-0.00411,1e-06
-0.004105,1e-06
-0.0041,1e-06
-0.004095,1e-06
-0.00409,1e-06
-0.004085,1e-06
-0.00408,1e-06
-0.004075,3.5e-05
-0.00407,1e-06
-0.004065,1e-06
-0.00406,1e-06
-0.004055,1e-06
-0.00405,1e-06
-0.004045,1e-06
-0.00404,1e-06
-0.004035,1e-06
-0.00403,1e-06
-0.004025,1e-06
-0.00402,1e-06
-0.004015,2e-06
-0.00401,1e-06
-0.004005,1e-06
-0.004,1e-06
-0.003995,1e-06
-0.00399,1e-06
-0.003985,1e-06
-0.00398,1e-06
-0.003975,3.5e-05
-0.00397,1e-06
-0.003965,1e-06
-0.00396,1e-06
-0.003955,1e-06
-0.00395,1e-06
-0.003945,1e-06
-0.00394,1e-06
-0.003935,1e-06
-0.00393,1e-06
-0.003925,1e-06
-0.00392,1e-06
-0.003915,3.425e-05
-0.00391,1e-06
-0.003905,1e-06
-0.0039,3.275e-05
-0.003895,1e-06
-0.00389,2.95e-05
-0.003885,1e-06
-0.00388,1e-06
-0.003875,2.6e-05
-0.00387,1e-06
-0.003865,2.6e-05
-0.00386,1e-06
-0.003855,2.55e-05
-0.00385,3.5e-05
-0.003845,1e-06
-0.00384,1e-06
-0.003835,1e-06
-0.00383,1e-06
-0.003825,3.5e-05
-0.00382,1.5e-05
-0.003815,1e-06
-0.00381,1e-06
-0.003805,1e-06
-0.0038,1e-06
-0.00379975,1.5e-05
-0.0037995,1e-06
-0.00379925,1e-06
-0.003799,3.5e-05
-0.00379875,1e-06
-0.0037985,3.5e-05
-0.00379825,1e-06
-0.003798,1e-06
-0.00379775,1e-06
-0.0037975,3.075e-05
-0.00379725,1e-06
-0.003797,1e-06
-0.00379675,1e-06
-0.0037965,3.3e-05
-0.00379625,1e-06
-0.003796,1e-06
-0.00379575,1e-06
-0.0037955,1e-06
-0.00379525,1e-06
-0.003795,1e-06
-0.00379475,1e-06
-0.0037945,1e-06
-0.00379425,1e-06
-0.003794,1e-06
-0.00379375,1e-06
-0.0037935,3.5e-05
-0.00379325,1e-06
-0.003793,1e-06
-0.00379275,1e-06
-0.0037925,1e-06
-0.00379225,1e-06
-0.003792,1e-06
-0.00379175,1.825e-05
-0.0037915,1e-06
-0.00379125,1e-06
-0.003791,1e-06
-0.00379075,1e-06
-0.0037905,1e-06
-0.00379025,1e-06
-0.00379,1e-06
-0.00378975,1e-06
-0.0037895,1e-06
-0.00378925,1e-06
-0.003789,1e-06
-0.00378875,1e-06
-0.0037885,2e-06
-0.00378825,1e-06
-0.003788,1e-06
-0.00378775,1e-06
-0.0037875,1e-06
-0.00378725,1e-06
-0.003787,3.5e-05
-0.00378675,1.75e-05
-0.0037865,1e-06
-0.00378625,1e-06
-0.003786,1e-06
-0.00378575,1e-06
-0.0037855,1e-06
-0.00378525,1e-06
-0.003785,1e-06
-0.00378475,1e-06
-0.0037845,1e-06
-0.00378425,1e-06
-0.003784,1e-06
-0.00378375,1e-06
-0.0037835,1e-06
-0.00378325,1e-06
-0.003783,3.5e-05
-0.00378275,1e-06
-0.0037825,1e-06
-0.00378225,1e-06
-0.003782,1e-06
-0.00378175,1e-06
-0.0037815,1e-06
-0.00378125,1e-06
-0.003781,1e-06
-0.00378075,1e-06
-0.0037805,1e-06
-0.00378025,1e-06
-0.00378,1e-06
-0.00377975,1e-06
-0.0037795,1e-06
-0.00377925,1e-06
-0.003779,1e-06
-0.00377875,1e-06
-0.0037785,1e-06
-0.00377825,2.95e-05
-0.003778,1e-06
-0.00377775,1e-06
-0.0037775,1e-06
-0.00377725,1e-06
-0.003777,1e-06
-0.00377675,1e-06
-0.0037765,1e-06
-0.00377625,1e-06
-0.003776,1e-06
-0.00377575,2.75e-05
-0.0037755,1e-06
-0.00377525,1e-06
-0.003775,1.8e-05
-0.00377475,3.5e-05
-0.0037745,1e-06
-0.00377425,1e-06
-0.003774,1e-06
-0.00377375,1e-06
-0.0037735,1e-06
-0.00377325,2.725e-05
-0.003773,1e-06
-0.00377275,1e-06
-0.0037725,1e-06
-0.00377225,3.025e-05
-0.003772,1e-06
-0.00377175,1e-06
-0.0037715,1e-06
-0.00377125,1e-06
-0.003771,1e-06
-0.00377075,1e-06
-0.0037705,1e-06
-0.00377025,1e-06
-0.00377,1e-06
-0.00376975,1e-06
-0.0037695,1e-06
-0.00376925,1e-06
-0.003769,1e-06
-0.00376875,1e-06
-0.0037685,1e-06
-0.00376825,3.35e-05
-0.003768,1e-06
-0.00376775,1e-06
-0.0037675,1e-06
-0.00376725,1e-06
-0.003767,1e-06
-0.00376675,1e-06
-0.0037665,1e-06
-0.00376625,1e-06
-0.003766,1e-06
-0.00376575,1e-06
-0.0037655,1e-06
-0.00376525,2.675e-05
-0.003765,1e-06
-0.00376475,1e-06
-0.0037645,2.825e-05
-0.00376425,1e-06
-0.003764,1e-06
-0.00376375,3.5e-05
-0.0037635,1e-06
-0.00376325,1e-06
-0.003763,3.25e-05
-0.00376275,1e-06
-0.0037625,1e-06
-0.00376225,1e-06
-0.003762,1e-06
-0.00376175,1e-06
-0.0037615,1e-06
-0.00376125,1e-06
-0.003761,3.5e-05
-0.00376075,1e-06
-0.0037605,1e-06
-0.00376025,1e-06
-0.00376,1e-06
-0.00375975,1e-06
-0.0037595,1e-06
-0.00375925,1e-06
-0.003759,2.675e-05
-0.00375875,3.5e-05
-0.0037585,1e-06
-0.00375825,1e-06
-0.003758,1e-06
-0.00375775,1e-06
-0.0037575,1e-06
-0.00375725,1e-06
-0.003757,1e-06
-0.00375675,1e-06
-0.0037565,1e-06
-0.00375625,1e-06
-0.003756,1e-06
-0.00375575,1e-06
-0.0037555,1e-06
-0.00375525,1e-06
-0.003755,1e-06
-0.00375475,1e-06
-0.0037545,1e-06
-0.00375425,1e-06
-0.003754,1e-06
-0.00375375,1e-06
-0.0037535,1e-06
-0.00375325,1e-06
-0.003753,1e-06
-0.00375275,3.5e-05
-0.0037525,1e-06
-0.00375225,1e-06
-0.003752,3.5e-05
-0.00375175,1e-06
-0.0037515,1e-06
-0.00375125,2.975e-05
-0.003751,1e-06
-0.00375075,3.15e-05
-0.0037505,1e-06
-0.00375025,1e-06
-0.00375,1e-06
-0.00374975,1e-06
-0.0037495,1e-06
-0.00374925,1e-06
-0.003749,1e-06
-0.00374875,3.45e-05
-0.0037485,1e-06
-0.00374825,1e-06
-0.003748,1e-06
-0.00374775,1e-06
-0.0037475,1e-06
-0.00374725,1e-06
-0.003747,1e-06
-0.00374675,1e-06
-0.0037465,1e-06
-0.00374625,1e-06
-0.003746,3.3e-05
-0.00374575,1e-06
-0.0037455,1e-06
-0.00374525,1e-06
-0.003745,1e-06
-0.00374475,1e-06
-0.0037445,1e-06
-0.00374425,1e-06
-0.003744,1e-06
-0.00374375,2.575e-05
-0.0037435,1e-06
-0.00374325,2.175e-05
-0.003743,1e-06
-0.00374275,1e-06
-0.0037425,1e-06
-0.00374225,1e-06
-0.003742,1e-06
-0.00374175,1e-06
-0.0037415,1e-06
-0.00374125,1e-06
-0.003741,3.5e-05
-0.00374075,1e-06
-0.0037405,1e-06
-0.00374025,1e-06
-0.00374,1e-06
-0.00373975,1e-06
-0.0037395,1e-06
-0.00373925,1e-06
-0.003739,1e-06
-0.00373875,1e-06
-0.0037385,1e-06
-0.00373825,1e-06
-0.003738,1.75e-05
-0.00373775,1e-06
-0.0037375,1e-06
-0.00373725,1e-06
-0.003737,1e-06
-0.00373675,1e-06
-0.0037365,1e-06
-0.00373625,1e-06
-0.003736,1e-06
-0.00373575,3.2e-05
-0.0037355,1e-06
-0.00373525,1e-06
-0.003735,1e-06
-0.00373475,1e-06
-0.0037345,1.875e-05
-0.00373425,1e-06
-0.003734,1e-06
-0.00373375,2.05e-05
-0.0037335,1e-06
-0.00373325,1e-06
-0.003733,1e-06
-0.00373275,1.675e-05
-0.0037325,1e-06
-0.00373225,1e-06
-0.003732,1e-06
-0.00373175,2.05e-05
-0.0037315,1e-06
-0.00373125,1e-06
-0.003731,1e-06
-0.00373075,1e-06
-0.0037305,1e-06
-0.00373025,1e-06
-0.00373,2.65e-05
-0.00372975,2.75e-05
-0.0037295,1e-06
-0.00372925,1e-06
-0.003729,1e-06
-0.00372875,1e-06
-0.0037285,1e-06
-0.00372825,1e-06
-0.003728,1e-06
-0.00372775,3.5e-05
-0.0037275,1e-06
-0.00372725,1e-06
-0.003727,1e-06
-0.00372675,1e-06
-0.0037265,1e-06
-0.00372625,1e-06
-0.003726,1e-06
-0.00372575,2.3e-05
-0.0037255,1e-06
-0.00372525,1e-06
-0.003725,1e-06
-0.00372475,1e-06
-0.0037245,1e-06
-0.00372425,1e-06
-0.003724,1e-06
-0.00372375,1e-06
-0.0037235,1e-06
-0.00372325,1e-06
-0.003723,1e-06
-0.00372275,1e-06
-0.0037225,1e-06
-0.00372225,1e-06
-0.003722,3.5e-05
-0.00372175,1e-06
-0.0037215,1.85e-05
-0.00372125,1e-06
-0.003721,1e-06
-0.00372075,1e-06
-0.0037205,1e-06
-0.00372025,1e-06
-0.00372,1e-06
-0.00371975,1e-06
-0.0037195,1e-06
-0.00371925,3.5e-05
-0.003719,1e-06
-0.00371875,1e-06
-0.0037185,1e-06
-0.00371825,1e-06
-0.003718,1e-06
-0.00371775,1e-06
-0.0037175,1e-06
-0.00371725,1e-06
-0.003717,3.5e-05
-0.00371675,1e-06
-0.0037165,1e-06
-0.00371625,1e-06
-0.003716,1e-06
-0.00371575,1e-06
-0.0037155,1e-06
-0.00371525,1e-06
-0.003715,1e-06
-0.00371475,1e-06
-0.0037145,1e-06
-0.00371425,1e-06
-0.003714,1e-06
-0.00371375,1e-06
-0.0037135,1e-06
-0.00371325,1e-06
-0.003713,1e-06
-0.00371275,1e-06
-0.0037125,1e-06
-0.00371225,1e-06
-0.003712,1e-06
-0.00371175,1e-06
-0.0037115,1e-06
-0.00371125,1e-06
-0.003711,1e-06
-0.00371075,1.85e-05
-0.0037105,1e-06
-0.00371025,1e-06
-0.00371,1e-06
-0.00370975,1e-06
-0.0037095,1e-06
-0.00370925,1e-06
-0.003709,1e-06
-0.00370875,3.5e-05
-0.0037085,1e-06
-0.00370825,1e-06
-0.003708,1e-06
-0.00370775,1e-06
-0.0037075,1e-06
-0.00370725,1e-06
-0.003707,1e-06
-0.00370675,1e-06
-0.0037065,1e-06
-0.00370625,1e-06
-0.003706,1.8e-05
-0.00370575,1e-06
-0.0037055,1e-06
-0.00370525,1e-06
-0.003705,1e-06
-0.00370475,1e-06
-0.0037045,3.5e-05
-0.00370425,1e-06
-0.003704,1e-06
-0.00370375,1e-06
-0.0037035,1e-06
-0.00370325,1e-06
-0.003703,1e-06
-0.00370275,1e-06
-0.0037025,1e-06
-0.00370225,1e-06
-0.003702,1e-06
-0.00370175,1e-06
-0.0037015,1e-06
-0.00370125,1e-06
-0.003701,1e-06
-0.00370075,1e-06
-0.0037005,1e-06
-0.00370025,1e-06
-0.0037,1e-06
-0.003695,1e-06
-0.00369,3.275e-05
-0.003685,2.125e-05
-0.00368,1e-06
-0.003675,1e-06
-0.00367,1e-06
-0.003665,1e-06
-0.00366,1e-06
-0.003655,3.5e-05
-0.00365,1e-06
-0.003645,1.65e-05
